True_index,pred_sales
188770,6749.95
188775,0.0
188789,0.0
188792,10121.33
188797,7659.54
188802,5867.09
188815,12669.44
188822,6626.9
188825,10408.23
188831,8431.72
188853,2506.79
188862,10193.4
188870,9801.7
188896,7781.84
188906,10379.25
188908,8169.97
188913,9018.83
188916,5735.67
188924,7647.29
188931,9427.15
188937,25791.46
188938,4171.31
188941,4816.76
188945,6590.93
188953,5656.06
188969,13221.62
188986,0.0
188992,5524.6
188998,0.0
189000,3711.96
189005,7212.96
189013,6755.66
189016,0.0
189035,4753.76
189036,0.0
189045,3896.88
189047,0.0
189051,0.0
189087,6113.5
189093,4936.25
189098,7761.0
189107,4717.46
189117,9505.48
189125,0.0
189136,7010.58
189155,6843.98
189165,3299.16
189180,8283.33
189183,7160.37
189186,3034.66
189187,7324.79
189188,4812.87
189198,3725.5
189210,4364.17
189213,7924.87
189217,5894.45
189224,8391.57
189241,10568.02
189245,0.0
189247,6739.35
189248,17879.82
189257,5334.05
189264,4933.87
189280,0.0
189289,8363.73
189293,7604.38
189295,2026.37
189300,8570.34
189305,4472.67
189310,4431.67
189327,9769.94
189332,11015.73
189341,8571.26
189362,0.0
189375,4409.57
189377,3134.21
189385,0.0
189386,7798.71
189391,7326.58
189392,5994.13
189407,0.0
189446,11971.21
189451,6820.49
189454,3500.91
189456,6091.34
189461,7859.6
189463,0.0
189469,0.0
189473,8597.69
189480,5706.6
189483,9501.71
189525,3970.58
189540,4536.91
189545,6970.73
189546,3570.87
189554,6677.35
189557,8263.08
189561,9198.68
189586,8263.88
189590,8846.99
189594,0.0
189609,0.0
189628,0.0
189634,8693.89
189640,8972.66
189653,4334.2
189663,6643.08
189685,15460.65
189733,7199.64
189750,4694.77
189756,2618.47
189770,6333.99
189771,4673.92
189788,2714.66
189793,10551.8
189800,0.0
189818,11232.77
189827,4822.11
189841,0.0
189850,5904.97
189851,5770.46
189859,7236.55
189874,3218.63
189880,10220.38
189886,7913.71
189958,7175.68
189959,7573.03
189966,0.0
189968,5376.4
189980,5175.58
189984,18402.64
189989,0.0
190004,7969.51
190018,6240.73
190026,9719.52
190038,7507.33
190040,5472.33
190047,0.0
190071,10198.86
190074,7592.87
190077,6176.86
190094,3212.22
190111,4734.97
190125,6671.88
190131,6949.6
190136,7827.07
190137,7076.77
190148,4589.35
190151,10413.35
190184,10186.43
190188,5983.62
190189,4497.72
190190,8728.95
190191,6021.99
190192,6140.63
190208,4727.52
190226,8516.16
190253,10383.69
190256,7568.4
190264,7035.02
190271,4991.17
190272,9196.57
190279,5387.24
190300,7497.27
190301,4100.44
190311,2291.24
190319,10741.39
190320,5805.29
190324,5365.49
190341,6209.57
190342,12462.32
190361,5856.54
190363,5777.82
190364,4598.94
190368,4946.58
190369,8017.83
190379,5936.73
190385,3933.65
190400,0.0
190403,4850.6
190425,8843.42
190432,0.0
190442,0.0
190447,5979.1
190461,6224.6
190481,4253.41
190492,7151.92
190493,0.0
190509,4555.29
190528,12290.79
190531,4997.98
190552,12217.73
190555,4310.37
190561,7385.33
190570,0.0
190574,5757.69
190582,5595.8
190601,3100.32
190606,3056.98
190619,0.0
190630,9236.29
190631,7961.39
190648,9959.28
190668,0.0
190670,5469.2
190690,0.0
190691,0.0
190709,0.0
190715,3463.48
190720,9176.37
190747,5312.23
190758,5018.39
190765,8821.95
190795,5397.19
190824,4733.38
190857,5089.92
190900,7570.56
190910,5211.53
190929,8425.7
190938,0.0
190944,4935.16
190948,0.0
190954,7397.1
190962,5245.72
190964,2959.81
190987,7719.06
190991,0.0
191003,5302.03
191008,0.0
191009,8542.75
191018,0.0
191038,5019.78
191040,7125.12
191058,5775.68
191064,6676.01
191067,5720.14
191070,0.0
191094,4104.6
191116,0.0
191128,0.0
191135,10706.85
191140,8904.55
191155,8161.09
191171,9075.86
191175,9420.11
191181,6996.94
191182,0.0
191183,0.0
191186,13894.26
191192,12702.09
191231,9966.08
191241,4362.24
191248,0.0
191261,8753.81
191289,0.0
191293,7677.2
191298,3843.78
191300,5257.41
191311,11114.22
191329,13430.4
191342,9466.15
191355,9229.78
191359,6021.42
191398,0.0
191399,5800.87
191415,5931.82
191417,10480.1
191426,5395.15
191454,6625.11
191479,6463.5
191493,10023.06
191510,0.0
191515,11111.23
191517,9122.35
191520,8221.28
191538,8226.54
191541,4255.72
191542,6361.79
191543,5105.8
191545,3804.19
191568,5063.92
191585,7160.37
191591,0.0
191592,10504.85
191620,5622.86
191624,6164.98
191626,4030.47
191644,7242.43
191651,9767.87
191662,0.0
191683,0.0
191684,11750.25
191690,6085.05
191698,8722.05
191711,7241.04
191724,0.0
191725,3079.01
191732,5947.34
191745,6088.43
191747,0.0
191749,5318.98
191754,5025.46
191769,8562.98
191770,3451.34
191786,5975.87
191790,6232.14
191815,11486.97
191818,3503.93
191825,9663.26
191831,0.0
191840,12803.68
191848,5857.8
191857,4539.01
191867,0.0
191872,0.0
191875,13713.56
191880,5314.63
191881,6319.1
191901,0.0
191918,0.0
191935,8280.88
191946,7149.82
191949,8415.2
191950,5683.74
191953,6410.13
191958,7270.58
191975,4272.93
191991,0.0
192012,5062.13
192015,5321.05
192047,7849.32
192076,5546.9
192091,4472.25
192101,4921.26
192103,4754.52
192107,6624.37
192147,4999.88
192148,6411.78
192191,0.0
192192,6237.22
192198,4823.32
192199,6958.11
192200,8021.33
192204,5169.92
192210,9191.63
192221,9939.81
192228,6498.19
192239,6266.76
192243,5285.92
192244,8308.36
192245,6682.43
192267,0.0
192283,8196.5
192319,3474.99
192323,7277.66
192328,6167.71
192332,4160.85
192340,0.0
192348,3855.06
192355,4966.81
192358,0.0
192362,7096.63
192394,5613.56
192407,7446.91
192427,3723.89
192428,6073.19
192451,0.0
192452,5198.16
192458,10080.22
192481,0.0
192493,5863.61
192499,4889.75
192518,4812.23
192520,7758.49
192537,6236.22
192545,6029.97
192564,5853.14
192590,3081.12
192608,0.0
192621,3780.37
192626,3821.45
192634,0.0
192656,5931.08
192670,4296.22
192674,0.0
192678,0.0
192690,7719.91
192692,4324.63
192709,8040.39
192722,5944.11
192729,4744.08
192733,9559.08
192735,13220.03
192777,3716.71
192778,5102.05
192784,8350.69
192835,8408.48
192856,9036.36
192857,5592.44
192872,7413.31
192876,7355.85
192905,8529.41
192912,0.0
192919,8389.87
192920,4999.19
192926,3776.77
192975,4302.71
193011,0.0
193027,8387.99
193035,0.0
193049,0.0
193056,4914.13
193078,0.0
193081,6844.09
193094,11880.19
193115,5142.46
193123,0.0
193134,7237.9
193156,0.0
193170,17412.1
193171,8609.39
193174,3941.85
193194,2997.79
193203,5453.01
193213,4665.38
193241,3438.11
193260,4768.73
193273,12291.36
193276,5672.42
193277,5184.21
193279,0.0
193283,5428.0
193290,5836.25
193291,0.0
193295,4896.17
193298,6663.64
193299,5175.49
193301,6935.52
193317,3750.41
193339,0.0
193357,0.0
193371,5413.72
193375,7682.63
193382,11206.38
193384,10060.93
193399,4279.42
193400,7710.41
193408,4763.02
193421,3912.79
193437,2793.65
193441,4849.24
193443,10281.31
193454,7528.8
193471,6953.09
193473,0.0
193482,4729.53
193509,4912.94
193510,5772.63
193529,0.0
193534,10900.57
193549,6416.78
193551,7809.08
193554,7823.67
193563,7992.44
193574,4132.94
193601,0.0
193607,9168.99
193619,5649.1
193635,17123.53
193636,5557.7
193644,7079.85
193658,0.0
193659,8243.31
193660,3388.84
193668,0.0
193671,0.0
193675,5898.84
193685,2574.59
193692,4746.13
193703,5429.46
193706,0.0
193711,4728.19
193737,6277.52
193741,6858.66
193750,5116.53
193751,0.0
193753,0.0
193760,9302.81
193765,6029.64
193774,8338.46
193794,7186.82
193808,4321.62
193815,5958.34
193821,2593.19
193842,3662.62
193850,4963.99
193862,10004.49
193885,4537.28
193911,0.0
193917,13208.44
193918,5729.65
193920,5760.75
193941,11684.49
193953,7067.24
193955,5378.15
193976,3988.76
194001,5955.83
194002,0.0
194016,4593.55
194025,5043.07
194036,0.0
194038,8243.43
194053,0.0
194060,6297.34
194075,7927.97
194079,13596.17
194081,7075.67
194089,10818.38
194112,0.0
194128,5984.81
194129,0.0
194132,8794.55
194140,4984.1
194146,9049.79
194148,6314.2
194167,8249.74
194181,7678.71
194191,8320.33
194194,8028.85
194217,0.0
194226,7741.7
194228,15928.98
194241,8054.2
194252,0.0
194257,11933.14
194258,0.0
194259,6005.26
194262,10541.27
194268,3852.31
194270,7956.26
194272,0.0
194290,5831.96
194312,6889.9
194318,3098.28
194329,9212.89
194331,14642.18
194382,4240.88
194393,4601.76
194398,0.0
194407,0.0
194416,0.0
194427,4259.13
194429,0.0
194433,6998.25
194435,10517.4
194462,9002.25
194472,7190.11
194474,6628.51
194489,0.0
194501,10998.93
194538,7132.52
194550,4796.14
194597,4071.57
194613,9965.46
194620,4789.88
194626,2157.77
194637,0.0
194638,0.0
194642,5528.69
194649,6011.06
194657,6598.43
194666,0.0
194671,2934.69
194684,8130.31
194697,0.0
194701,7289.51
194706,4943.76
194712,6875.74
194713,3877.24
194749,6337.69
194805,0.0
194817,3890.99
194824,10087.69
194830,5299.55
194836,7048.1
194837,7254.03
194840,5548.46
194847,6412.56
194852,6422.79
194855,0.0
194860,3680.76
194873,2660.95
194874,0.0
194876,12439.47
194884,12092.72
194902,8872.8
194909,5626.61
194912,6681.76
194926,0.0
194935,4378.95
194950,10466.44
194952,4485.13
194961,6641.71
194965,4668.37
194972,3930.84
194975,8744.1
194984,6880.75
194988,11305.7
194993,5371.12
194994,6088.0
194996,4137.12
195012,5630.92
195023,4767.94
195025,7677.09
195031,9021.21
195036,7143.54
195050,7545.55
195069,0.0
195072,9157.77
195085,7341.63
195089,8956.78
195099,6248.11
195101,6955.45
195105,2616.67
195111,4341.6
195146,8834.89
195170,9959.94
195186,0.0
195193,7810.9
195197,9046.8
195203,0.0
195205,6304.8
195233,7245.39
195242,4051.48
195248,9317.35
195259,3695.49
195264,0.0
195268,3932.83
195306,9908.12
195314,0.0
195343,0.0
195347,8744.92
195355,5613.77
195364,10561.59
195376,4100.63
195381,2335.24
195408,6402.64
195416,5103.14
195432,9260.2
195436,6580.67
195439,11411.87
195463,3732.91
195466,6736.98
195472,6175.95
195475,2544.24
195479,3750.46
195480,9970.01
195487,8466.71
195498,7757.03
195533,5182.0
195543,3779.86
195553,7033.2
195569,4995.47
195574,6358.18
195585,5362.4
195598,8578.01
195601,0.0
195603,6053.67
195614,4856.72
195615,2978.58
195628,4222.16
195632,7042.43
195638,13295.43
195641,7015.34
195676,6518.85
195695,0.0
195716,14382.15
195719,5607.55
195720,5377.18
195722,5342.63
195723,4776.51
195736,4946.15
195741,9636.07
195744,0.0
195762,7775.8
195766,0.0
195776,5588.87
195790,5990.62
195795,7968.04
195803,6858.37
195815,5901.0
195831,7388.69
195841,8599.75
195842,4708.1
195846,3874.98
195858,6671.39
195867,4591.35
195870,13042.68
195896,8438.68
195936,4868.28
195945,5441.45
195961,6793.36
195965,0.0
195969,4013.03
195976,3721.91
195984,4186.21
195990,4030.54
196023,5133.89
196026,7523.74
196035,4287.3
196041,5607.05
196043,7973.59
196045,9495.12
196064,13022.15
196093,4859.49
196123,0.0
196125,10564.97
196132,8884.69
196148,4771.98
196167,0.0
196186,5857.45
196198,5114.96
196200,16325.64
196214,6239.32
196217,4516.81
196232,6612.25
196237,4144.19
196242,5605.68
196244,0.0
196247,6272.54
196251,6224.5
196253,6158.7
196262,4091.48
196272,7282.09
196274,3238.16
196290,5723.77
196307,4937.87
196309,3502.2
196310,0.0
196327,11111.97
196332,9645.78
196344,8334.67
196362,6672.57
196365,4807.57
196379,5151.0
196385,6687.49
196400,7894.88
196403,5840.71
196404,9370.25
196406,0.0
196411,4373.03
196414,6846.59
196417,0.0
196418,4687.58
196419,0.0
196428,3531.59
196432,21589.75
196442,7526.43
196445,5641.97
196451,7872.23
196453,6401.98
196478,4872.05
196492,11414.28
196496,5097.11
196502,3423.12
196504,7271.78
196517,10563.96
196518,0.0
196524,5979.96
196532,4788.1
196535,6472.94
196551,9506.66
196561,5445.2
196588,4817.36
196599,6275.33
196606,6902.38
196613,7994.33
196617,5239.09
196626,9535.35
196630,4141.95
196634,6138.93
196654,7155.48
196656,10133.85
196676,5176.82
196677,5168.47
196680,7679.68
196691,0.0
196694,5908.31
196698,2556.16
196701,6102.87
196704,0.0
196705,5629.31
196707,6709.39
196726,0.0
196749,9803.85
196752,5643.73
196757,8602.76
196761,4463.88
196780,9139.15
196785,2804.11
196811,8027.7
196828,0.0
196842,8548.79
196851,0.0
196856,6111.05
196858,8672.58
196861,15724.63
196865,0.0
196866,4073.5
196898,6932.9
196902,6741.54
196911,1754.61
196934,5108.29
196937,14398.57
196938,6128.84
196954,4979.47
196971,5346.9
196982,4444.53
196997,3285.57
197001,7388.26
197016,4312.57
197023,7849.02
197062,8971.43
197064,8215.81
197065,6148.55
197074,5225.35
197076,0.0
197087,0.0
197103,0.0
197116,0.0
197117,6777.36
197123,5249.65
197151,5961.96
197160,8411.04
197164,4324.69
197168,7423.72
197170,6659.48
197188,0.0
197189,7191.97
197195,7583.26
197198,0.0
197203,6340.38
197214,4946.48
197216,0.0
197222,8759.28
197231,6256.34
197232,5559.42
197240,16760.64
197246,7833.23
197254,0.0
197283,0.0
197286,4104.31
197315,0.0
197329,0.0
197342,5676.4
197348,6601.76
197349,3772.38
197364,7426.5
197378,0.0
197402,4704.61
197414,4968.0
197415,6329.22
197419,0.0
197446,9632.4
197454,3592.09
197476,0.0
197491,4520.78
197515,8480.36
197518,6703.07
197523,6473.57
197528,5296.44
197536,0.0
197548,0.0
197566,15209.55
197567,7235.91
197568,7360.62
197580,11314.54
197602,0.0
197609,8327.47
197616,2812.93
197625,14608.72
197632,5226.58
197645,8456.16
197659,5348.81
197668,0.0
197671,6932.47
197687,0.0
197697,7753.53
197705,0.0
197709,2509.5
197720,7094.49
197737,10227.1
197757,0.0
197770,14104.2
197777,2747.02
197780,0.0
197785,6571.98
197793,7435.42
197794,0.0
197809,6091.33
197810,6268.14
197817,0.0
197825,0.0
197838,12328.71
197841,0.0
197853,8319.12
197859,6545.3
197876,10512.64
197879,8224.67
197891,5429.34
197918,8943.53
197922,3288.92
197936,2993.43
197939,7795.32
197944,9037.62
197955,16580.76
197982,5321.53
197997,6867.38
197998,7491.12
198005,3712.89
198010,7063.89
198019,0.0
198020,0.0
198024,10817.59
198025,0.0
198034,0.0
198035,3645.55
198040,5094.64
198045,7500.14
198052,5482.4
198055,8137.9
198060,0.0
198061,4846.26
198073,0.0
198087,0.0
198091,6895.69
198114,5633.97
198127,5948.27
198141,8758.72
198151,15385.51
198165,0.0
198168,0.0
198169,0.0
198176,15108.92
198182,3782.55
198186,4506.22
198204,0.0
198206,2423.91
198231,8226.81
198256,10794.63
198268,2967.83
198277,4413.67
198283,6660.29
198288,0.0
198295,5562.49
198302,6189.29
198315,6042.55
198322,0.0
198336,4375.6
198337,9244.04
198338,13670.47
198348,8913.96
198354,7502.92
198358,8617.6
198378,6767.36
198393,7236.03
198394,1803.34
198397,5185.25
198400,6066.71
198410,7636.1
198412,8373.76
198447,5035.62
198505,5158.82
198518,6784.5
198546,0.0
198571,8700.61
198574,0.0
198580,0.0
198582,7052.65
198599,6429.8
198601,6140.8
198608,5639.88
198610,8540.31
198612,14866.93
198617,5421.58
198630,4631.29
198646,14471.86
198648,8046.07
198661,4543.16
198673,6557.62
198685,4761.45
198691,4248.77
198692,0.0
198698,0.0
198704,9334.34
198706,10740.3
198712,0.0
198726,5634.72
198727,7832.84
198733,5738.35
198735,5748.18
198746,0.0
198747,0.0
198750,6579.86
198751,4575.93
198755,0.0
198776,5003.97
198794,8082.59
198807,8857.4
198812,6924.52
198813,0.0
198823,6257.14
198835,7285.34
198847,0.0
198848,8498.83
198851,7829.42
198857,4814.77
198863,9562.91
198871,5234.57
198886,5106.0
198892,6431.29
198896,11588.8
198903,19492.82
198908,7877.01
198920,6121.3
198933,5728.36
198946,4350.36
198949,7094.79
198956,11623.84
198957,5191.3
198958,6046.6
198962,7279.65
198968,7150.86
198990,9051.78
199007,9281.14
199025,3946.36
199034,6221.26
199038,0.0
199039,3275.24
199045,3970.45
199071,9909.47
199074,6288.04
199075,5917.45
199089,6033.11
199093,6135.55
199094,6086.24
199120,8289.62
199123,7697.75
199186,6123.2
199190,0.0
199197,0.0
199214,0.0
199233,10437.23
199251,5927.67
199286,23329.32
199295,0.0
199298,5579.09
199314,3109.09
199317,0.0
199322,8224.35
199326,5151.33
199345,4044.88
199361,7542.27
199379,3855.55
199381,5094.23
199389,6390.88
199392,7629.12
199399,7264.22
199404,3645.33
199406,9743.79
199412,0.0
199429,7867.01
199437,4884.11
199453,15592.27
199456,5498.01
199496,7652.06
199503,7933.91
199507,21818.99
199526,6092.85
199532,5281.2
199557,7326.35
199563,5162.78
199564,11698.63
199566,9631.37
199583,8409.73
199590,9600.54
199612,0.0
199613,5291.16
199617,0.0
199618,7006.08
199620,7765.53
199638,4261.04
199654,9221.26
199656,8587.97
199667,6371.66
199668,7307.84
199678,0.0
199694,13092.97
199720,3868.58
199722,21207.89
199724,7804.75
199726,3518.56
199728,3306.4
199730,0.0
199740,11416.75
199751,4244.28
199759,8833.97
199762,9355.87
199774,13189.62
199810,4371.9
199812,4679.17
199818,0.0
199844,0.0
199855,3470.38
199884,5385.4
199888,8090.68
199899,6013.07
199903,5435.39
199917,7329.71
199950,5560.61
199960,6947.85
199962,0.0
199964,7001.87
199966,7605.18
199982,5170.41
199990,9706.34
199997,8279.15
200001,7424.68
200004,12101.53
200014,8843.85
200020,6115.93
200028,0.0
200036,7514.15
200042,0.0
200047,6436.57
200069,7571.57
200072,6155.42
200074,8340.7
200087,8027.48
200088,4753.29
200094,8679.7
200116,0.0
200139,9484.61
200140,6784.59
200141,9137.54
200149,6911.56
200152,6613.59
200160,7963.83
200195,6163.04
200207,0.0
200215,5313.56
200233,6205.26
200265,3667.18
200300,6678.35
200304,7896.68
200306,3152.28
200336,4827.1
200352,5670.17
200353,10384.92
200362,0.0
200377,6842.96
200384,4591.8
200391,15118.28
200397,7483.4
200401,2109.3
200409,5168.71
200427,6914.75
200459,7379.39
200486,6330.74
200488,8715.03
200494,8386.38
200499,5503.87
200509,7028.73
200516,4823.61
200537,6212.45
200548,5821.91
200561,6307.05
200565,6480.16
200579,0.0
200588,4368.95
200595,0.0
200611,6750.9
200618,5153.86
200630,6623.06
200646,2981.27
200654,4851.85
200661,4965.47
200671,4809.54
200674,6298.65
200689,6100.32
200728,5132.08
200739,8681.96
200740,3396.54
200763,6127.24
200764,0.0
200774,9919.27
200777,11470.25
200788,6121.59
200791,9611.66
200795,0.0
200809,13914.53
200817,0.0
200828,6862.87
200833,7018.68
200851,1444.1
200853,10411.81
200854,5610.34
200863,2031.02
200871,6793.68
200882,6694.03
200885,6074.53
200886,4025.05
200889,9389.7
200898,0.0
200901,3750.13
200918,10367.34
200926,10805.08
200936,9898.72
200942,0.0
200947,4261.56
200955,6660.31
200969,2159.16
200995,6875.49
200999,9454.97
201007,8819.86
201022,12020.59
201026,6597.69
201033,0.0
201039,0.0
201044,3209.72
201047,3224.72
201055,5689.37
201057,6434.61
201081,5515.08
201085,0.0
201090,0.0
201099,0.0
201104,4111.55
201117,4940.43
201119,6585.6
201121,4517.25
201124,8618.57
201127,4132.23
201129,8385.56
201140,3545.43
201146,5833.39
201166,3871.34
201168,11968.31
201171,15426.56
201193,6543.16
201208,5829.99
201256,7327.42
201260,4265.52
201265,16504.04
201288,4871.67
201290,6685.63
201316,6176.5
201328,9723.64
201337,4338.67
201341,12881.84
201368,11744.09
201378,4763.68
201382,6614.51
201383,8966.9
201385,5148.3
201403,0.0
201405,9999.24
201414,7985.65
201421,5376.4
201427,8325.35
201429,7727.35
201447,6523.94
201473,2926.22
201475,4067.48
201477,5340.26
201483,2978.39
201514,7981.79
201515,4953.49
201530,0.0
201554,8219.94
201563,6428.29
201572,5663.26
201590,6508.74
201595,0.0
201602,4707.67
201604,4642.85
201614,6879.74
201628,7857.09
201629,6397.74
201630,7091.79
201632,4241.06
201634,6595.42
201640,5079.16
201656,3527.79
201660,8139.39
201664,4303.08
201667,6671.11
201677,9390.73
201714,8473.59
201721,3252.49
201760,5488.62
201797,5432.89
201798,9218.84
201800,2359.94
201847,8882.18
201867,7734.04
201872,3177.15
201886,3753.21
201905,6052.03
201919,11324.75
201926,3556.38
201933,5350.66
201984,3643.5
201985,0.0
201997,0.0
202010,4847.75
202011,7184.13
202046,5355.46
202055,5265.52
202060,4094.66
202072,11444.24
202075,0.0
202077,5023.81
202080,0.0
202085,0.0
202089,3258.08
202094,9223.13
202099,5853.39
202111,0.0
202117,0.0
202126,0.0
202138,0.0
202150,5373.31
202152,0.0
202166,4267.84
202183,4381.02
202200,5863.81
202208,7428.23
202209,6174.47
202215,3888.27
202220,5041.86
202228,6346.27
202229,8109.81
202233,0.0
202236,7548.93
202237,8914.9
202240,10158.74
202247,12075.43
202259,5070.4
202267,0.0
202268,0.0
202281,6502.59
202293,0.0
202300,7911.41
202314,5757.62
202323,7744.36
202329,5918.55
202332,0.0
202372,0.0
202374,8721.62
202375,6255.45
202377,5259.22
202391,7673.44
202425,0.0
202434,4793.09
202439,4716.02
202500,7178.13
202522,16998.45
202525,6928.04
202528,12940.98
202529,5409.42
202531,9602.07
202553,7142.74
202579,6818.98
202580,0.0
202605,0.0
202608,7000.04
202611,6152.02
202630,7742.82
202657,3342.28
202658,7399.61
202674,10532.93
202687,0.0
202689,0.0
202691,9230.45
202697,8197.23
202698,8126.83
202706,7956.48
202709,9602.21
202717,0.0
202718,3289.7
202722,10322.11
202723,6398.68
202725,0.0
202728,5670.15
202735,5492.95
202762,3833.58
202767,7547.49
202774,8475.07
202778,2953.18
202782,6377.71
202783,8170.53
202788,8054.93
202808,6459.06
202813,4979.61
202815,7856.03
202822,12666.64
202823,9023.03
202825,8708.14
202827,5640.62
202834,5007.07
202842,7227.88
202848,0.0
202863,6341.17
202864,9609.77
202868,5989.32
202870,6775.54
202879,0.0
202891,6417.31
202907,4964.54
202916,8020.84
202923,2589.78
202940,8219.34
202946,9671.43
202952,8500.67
202953,4002.58
202957,5426.78
202958,5923.99
202980,11696.73
202990,0.0
202997,7028.45
203009,6091.39
203020,6881.32
203023,5078.16
203039,0.0
203053,6028.66
203057,4149.94
203064,0.0
203070,7107.98
203085,0.0
203095,5981.85
203133,5191.83
203140,0.0
203157,7490.74
203158,0.0
203160,6706.03
203167,5030.52
203179,13081.82
203198,4930.26
203212,12091.44
203219,5466.25
203229,0.0
203231,6065.83
203237,0.0
203242,5676.65
203259,5863.86
203265,0.0
203281,10849.81
203297,7631.5
203300,0.0
203304,4955.92
203331,3835.44
203350,3983.54
203356,9115.93
203371,7696.79
203375,13318.39
203382,7831.01
203387,0.0
203389,3244.83
203402,9486.76
203410,6764.81
203421,10352.71
203448,8017.75
203455,4754.13
203466,4777.94
203471,4913.66
203479,8569.54
203484,7751.16
203487,3240.84
203491,10055.93
203492,0.0
203540,5702.34
203546,9130.08
203549,12700.26
203550,4695.11
203572,0.0
203602,4687.07
203627,2379.2
203644,6582.65
203647,10232.13
203648,5730.72
203650,6478.25
203670,3973.47
203672,6172.88
203674,5510.58
203679,6333.0
203689,4816.96
203693,5540.58
203731,5447.99
203786,7991.96
203804,6915.34
203813,4201.8
203852,9050.26
203853,8184.01
203860,8850.48
203864,6046.91
203868,3333.2
203876,12738.34
203878,4666.7
203882,6409.61
203885,0.0
203900,7176.68
203913,0.0
203919,8632.43
203924,8798.74
203944,4417.41
203948,7522.32
203956,4712.07
203969,0.0
203972,5609.12
203980,6469.91
203983,0.0
203986,7082.87
203990,8606.63
204009,0.0
204011,6465.0
204027,2457.05
204039,2853.35
204051,8150.09
204054,4357.5
204070,7017.16
204072,4096.06
204078,2895.84
204081,3161.53
204102,8440.06
204109,7744.96
204121,6440.44
204130,5316.29
204136,12888.96
204140,6626.87
204144,8175.14
204146,0.0
204156,10968.8
204159,5246.15
204189,9148.19
204209,0.0
204216,4633.82
204238,3366.69
204241,7288.53
204244,4742.87
204246,7020.26
204248,0.0
204250,12711.13
204265,7472.17
204268,6954.46
204300,6140.3
204301,11013.23
204320,0.0
204331,9117.67
204339,6958.88
204341,0.0
204353,7409.49
204356,2911.62
204377,25102.21
204378,0.0
204382,0.0
204402,4337.32
204437,6378.07
204464,5758.38
204486,8437.48
204508,16632.18
204512,4724.91
204516,8877.79
204517,0.0
204523,6397.78
204531,6128.97
204563,6160.96
204577,0.0
204586,0.0
204592,9015.77
204612,6324.38
204617,6329.68
204631,6527.11
204633,8641.88
204640,9970.57
204647,6992.96
204652,4210.28
204663,5302.29
204670,0.0
204690,5006.49
204726,7900.48
204741,11888.03
204749,4992.11
204751,10029.56
204760,7885.22
204768,5098.9
204780,7712.93
204787,5205.22
204796,7734.5
204798,7112.25
204816,8401.05
204821,0.0
204834,1081.37
204839,10674.47
204845,6390.9
204860,6470.95
204867,8389.96
204870,5222.13
204876,5454.9
204886,3847.48
204890,3975.2
204905,3954.16
204922,8966.1
204936,8465.21
204937,0.0
204957,5083.49
204983,9474.22
205004,19026.66
205009,0.0
205025,6652.17
205029,7815.54
205040,5902.92
205043,5238.46
205050,11413.57
205052,4501.81
205081,5800.35
205095,6116.35
205097,4882.03
205099,8878.45
205101,6551.38
205126,2433.3
205129,8256.1
205131,9572.82
205137,8916.65
205169,3737.14
205177,4100.99
205195,6269.1
205200,0.0
205209,11104.82
205212,6400.86
205218,7680.5
205220,5471.19
205227,7063.12
205228,9383.74
205231,11214.71
205232,0.0
205237,0.0
205242,0.0
205263,3321.29
205265,0.0
205272,8908.56
205275,3929.26
205299,4962.23
205302,8906.71
205304,4505.73
205317,3991.62
205343,7178.64
205345,4622.14
205356,6648.61
205367,3977.3
205385,0.0
205387,6747.08
205398,0.0
205399,5513.57
205412,5609.91
205414,4676.69
205419,7619.23
205421,0.0
205433,5557.97
205449,0.0
205452,9319.83
205464,6192.85
205472,4515.56
205475,4448.7
205480,5746.28
205522,4034.52
205531,6666.84
205542,2129.15
205550,0.0
205567,0.0
205590,6128.34
205608,7554.45
205626,9593.75
205627,4495.59
205655,15896.94
205662,8195.3
205665,5316.55
205676,4708.24
205682,13909.33
205691,5024.66
205704,0.0
205712,7502.61
205722,5093.49
205728,4159.94
205741,6892.98
205747,7822.45
205757,7524.54
205803,4691.04
205804,6050.49
205812,11448.24
205822,6420.2
205830,13372.02
205834,9595.23
205844,0.0
205854,5653.58
205857,5469.72
205862,0.0
205874,0.0
205882,3083.23
205884,7504.49
205929,4443.05
205932,3342.12
205936,9526.48
205937,3375.75
205938,4002.42
205951,0.0
205961,6780.11
205967,5005.07
205988,13527.13
205995,0.0
206004,4454.62
206006,11354.1
206011,0.0
206016,9086.82
206027,5594.04
206032,6916.84
206040,4862.32
206078,6665.59
206086,7684.04
206107,5502.19
206121,11645.81
206156,0.0
206160,0.0
206180,5470.62
206181,6466.56
206204,7457.14
206206,7674.02
206211,0.0
206214,9661.13
206226,5480.39
206237,11379.53
206258,8069.34
206260,0.0
206262,0.0
206264,7961.61
206269,5902.38
206274,4623.19
206275,7182.48
206279,6068.88
206283,2914.85
206297,7503.46
206300,5500.47
206304,0.0
206336,0.0
206349,4864.9
206355,5689.69
206367,0.0
206381,6885.76
206390,0.0
206394,6384.56
206401,3087.5
206413,5232.82
206427,13708.97
206441,4069.77
206457,4996.02
206458,6064.12
206461,10286.95
206464,5316.3
206472,0.0
206475,7064.65
206492,7558.41
206494,0.0
206496,0.0
206506,4609.45
206510,4995.84
206527,4368.51
206529,2579.75
206531,5012.65
206543,3933.47
206544,0.0
206578,0.0
206585,3837.79
206610,5123.26
206624,12996.41
206630,16499.47
206644,7782.24
206650,5640.7
