True_index,pred
75301,9032.08789982176
75309,8009.281883898333
75336,4379.09978257906
75342,347.4330870964468
75352,8133.725253894008
75372,5952.047043179809
75378,6616.840827417957
75392,-66.71132571324074
75414,-111.72727959013446
75423,9236.201747566927
75443,6284.227620874181
75447,9060.358912301439
75448,6063.786000067366
75461,7103.957378429234
75468,5563.573274560274
75470,6236.585408087374
75499,7216.456158083332
75502,3556.631421351094
75531,10469.462857642644
75540,4943.274194715325
75576,3927.216451418224
75586,13.88336114475851
75590,5204.566789778001
75593,21.083372513045106
75595,4663.31451971305
75619,5877.563411006333
75641,6132.308495277205
75660,10252.07613156231
75665,5053.484664888336
75682,-249.38410637476613
75691,-27.46142823015498
75722,386.5755983031652
75742,8041.24275746317
75745,-607.9555536980615
75749,6391.99105779906
75754,9471.929142174235
75760,4318.0816611584305
75761,6245.536945788854
75773,4878.537246105073
75775,5886.184937716756
75783,4984.435887628067
75787,4650.623440645884
75805,7443.4142835335015
75810,6370.0524197315435
75825,5268.166039126649
75855,6494.928240673835
75860,8802.261154751472
75861,8642.65874992447
75867,5871.850633215395
75869,8297.277334027325
75876,5695.427940812975
75880,4076.3745607320807
75890,-13.225437537188554
75902,-384.7613159469165
75929,9669.737299770524
75942,4612.916938778109
75943,6696.453111957506
75959,5081.048577293164
75979,-250.73514001021204
75992,9124.285704125778
75995,3773.6825126894514
75996,4222.404329408899
76040,47.864954279662015
76064,-28.061632685319182
76067,5766.650655528816
76070,4928.2180904122615
76071,483.8056367640263
76093,5941.392734892423
76152,6377.455432998478
76160,21.083372513045106
76176,6469.682944309118
76188,6653.723891713381
76222,7172.298481660679
76231,937.2631376143149
76243,5244.144683857852
76246,4706.18027179918
76250,7487.544215195043
76254,4673.6523323128
76260,-234.2682257975523
76275,27.60129816722838
76282,-264.2442027015554
76298,4653.4616635401
76328,9658.689987694777
76341,3597.024567860981
76350,8585.434020279012
76357,5663.879070129175
76376,6902.056989443812
76415,8048.166478019609
76423,-67.48884422503352
76440,5447.438247388995
76445,7401.5727305732025
76459,347.4330870964468
76463,9484.297187877222
76466,10094.720873621747
76484,4538.19287749994
76487,9790.333990432111
76491,5704.687229993964
76513,5302.071772422483
76532,4396.86014807641
76537,4992.480021332967
76542,3850.1059271007975
76553,-166.36477201670982
76575,7199.189852104778
76587,4241.723677846221
76596,6106.606141208758
76603,5203.072436668892
76620,4411.150951213269
76632,5040.17590642731
76645,2727.6880302771733
76664,8518.980918416746
76671,4652.774650881418
76690,15147.99129326706
76714,4906.35490303852
76718,-446.70233457754694
76721,9652.001179500501
76739,10334.220861113554
76751,3829.9553784579175
76756,10514.856565669914
76761,-190.42511156301907
76772,6551.266442131666
76773,4520.587125150165
76781,4821.8827026591025
76792,4978.514585927174
76806,7881.390097403893
76815,7710.458736393061
76837,6952.76730406578
76841,6458.022983707514
76845,4843.901991564602
76855,8066.868494523796
76860,7906.389574827132
76863,-143.6233540628955
76871,5844.201590368027
76889,22685.789111423568
76890,10504.844603400183
76891,10838.507022248108
76893,8192.037193760174
76901,8612.287885894202
76909,8368.673579525304
76917,3651.1111333591425
76930,6565.978220898474
76932,5841.034277368856
76938,3924.177530173567
76943,6154.286877880159
76944,7409.689754868938
76950,6648.231662765896
76955,12316.160543990645
76976,3921.765259222213
76987,5832.630730537644
76989,336.6164593814508
76995,7471.749164545433
77042,3629.076150918659
77049,7241.932510921508
77060,9453.943933213619
77065,5392.349652462705
77067,3975.291027787916
77071,-607.9555536980615
77094,6151.319451781028
77105,6043.174032639101
77119,4085.9986171404457
77137,21777.52951480037
77140,8518.95425199392
77144,8749.485904935558
77147,4658.367198301845
77161,8070.785185641134
77168,-214.512661347248
77171,7902.092902187011
77186,7055.939816701422
77187,4993.105940252257
77191,6886.598846147814
77192,2928.259203383963
77198,5330.231904563983
77221,-292.1110694438503
77236,5198.753591449048
77249,688.3819337935917
77250,5596.8331721397735
77253,4293.015112502915
77269,4949.314758387109
77273,-607.9555536980615
77300,-416.1711895798926
77304,5128.453970672772
77321,7489.7693421835575
77351,4598.57130300402
77356,6543.243733166048
77359,10432.656316162509
77365,4930.44817629305
77371,-279.15205247228573
77374,5531.917668915044
77385,6159.299122597933
77392,12589.175864427289
77395,4563.775632150098
77404,5228.34072526616
77413,7257.028399122159
77431,5806.5351898055505
77432,-210.38447386984308
77472,5677.912303444574
77479,27.70801136079399
77504,5832.391120176551
77522,9297.00371698088
77524,-2.506949124535822
77525,-57.238509435155265
77527,4915.788581868332
77550,7297.997683834098
77553,10491.233575909773
77556,6860.947410048407
77564,5115.049622664155
77568,505.7314422700699
77571,9398.927203725532
77607,11477.003942943633
77609,2971.048270876201
77622,-607.9555536980615
77624,651.6932398379663
77630,5346.223909663488
77648,582.1142169718253
77651,3135.168246905185
77669,8876.225208139917
77675,-27.46142823015498
77687,6437.27522186528
77714,8088.98949562049
77720,283.11694078474716
77722,6244.102346019378
77733,4144.4324651089355
77737,10291.803631460516
77738,8935.462375180803
77739,6877.695105065746
77742,8135.350950263844
77746,5054.062203209202
77747,7146.119516087466
77764,7919.82310967498
77806,27.60129816722838
77810,6173.736163824861
77844,5742.220387865755
77845,8228.440248554372
77846,-62.5312145162643
77856,-265.97906492355196
77858,-607.9555536980615
77860,7266.184539303057
77865,10180.339235340369
77870,3278.0962050418525
77888,6382.98064072416
77898,4218.863294313065
77899,5377.8369102214365
77913,6471.980468726297
77924,4375.761321197502
77944,6338.240811153419
77946,7499.68399886111
77947,8083.484471031912
77948,6009.101749927637
77960,7424.840237366571
77968,3616.848468527108
77978,4656.210089223903
77987,14482.903507922616
77988,6615.352881831728
77999,5944.4020406607115
78002,5988.991243904917
78014,936.2738860560395
78018,-2.506949124535822
78022,5745.837442889349
78026,5985.071777567177
78030,6211.134534142035
78041,6490.768321112413
78043,14105.382636817612
78045,337.60571093972635
78053,8277.485318203479
78070,6148.167367687853
78071,5718.727118741341
78081,-101.14284773916324
78092,5248.343170490176
78098,5875.335847960348
78118,79.80058044436419
78123,4125.414842197992
78125,6428.539401197346
78153,10925.54725724028
78159,47.864954279662015
78171,3754.923906871243
78197,7536.5777615430325
78198,-170.36079494309342
78214,7850.7112874953755
78216,4794.618084998017
78236,5725.0159585693555
78249,4731.093834622323
78252,4828.496029074227
78294,5421.36981659506
78296,5376.915301425784
78309,7999.80758337186
78312,7166.820290075414
78313,8068.256248429855
78317,-48.12248955478367
78328,10693.657684188522
78330,9736.298832588049
78338,10096.254147329371
78339,5191.803786007726
78356,8495.90130209755
78368,5752.356866059257
78369,7308.8599598371275
78381,7854.737544830791
78391,6027.320981663497
78403,6870.682657640806
78406,5455.199821376253
78411,2613.2666914867254
78423,6685.355981476942
78428,8653.420016823606
78452,6399.061541360548
78454,13579.684746291707
78494,14653.04670130702
78521,20289.413880567256
78529,8757.491669880528
78531,4578.671568163131
78535,8515.302449059189
78537,4245.3883287404915
78547,4922.007508528142
78559,5826.323264219214
78567,8951.43597927273
78572,6249.021012622258
78580,-29.345634909102955
78584,-607.9555536980615
78595,6551.864904830603
78603,10882.56965233195
78622,5948.4874284232355
78632,7892.542855047695
78638,-148.27371923029887
78639,4081.3691590795884
78652,5402.594295883651
78660,-210.38447386984308
78664,5006.996550399856
78677,7706.051304479661
78691,3502.40142975278
78714,7895.998580508626
78726,6878.957483913368
78732,281.4965421955194
78757,7418.627786448787
78767,5259.918871326569
78770,-214.512661347248
78777,5650.388990842692
78778,9441.982727458908
78783,4922.230189552894
78786,-90.49064001199167
78791,19390.814264313965
78820,8880.027530605432
78826,7895.6377023959685
78841,6254.85227117277
78847,3907.542180557763
78851,-384.7613159469165
78853,6982.808074593832
78863,-62.5312145162643
78875,6772.681258745593
78896,481.77642380595876
78903,6886.513711302573
78918,10808.04377973207
78927,505.7314422700699
78938,-121.69754855685187
78951,5088.896896195685
78957,7967.493061470389
78960,7119.39335989908
78965,4114.109813967794
78967,9285.560898224594
78971,4710.173990532879
79008,6927.671551462656
79010,5636.419292507446
79026,5455.8933554554615
79033,5335.575145896708
79036,5388.92908431714
79038,4625.366302545564
79043,-148.27371923029887
79044,6443.434631377998
79072,6137.1902735643525
79083,7395.9529986223515
79090,4281.93185146211
79125,5460.499673027579
79128,7369.98357546755
79132,4445.85337713654
79133,20259.34558540114
79174,-166.36477201670982
79184,5521.099835767957
79199,5052.877596871508
79203,4581.999802934333
79211,4181.655055660423
79212,4658.11357551885
79232,5753.710138538376
79241,5307.371703584664
79246,-13.225437537188554
79266,6025.779907149389
79268,8544.06996093232
79284,9960.479489010551
79290,5469.643496091108
79293,6794.767573524022
79311,7082.964128524342
79317,6096.84145128412
79331,8262.908008279363
79345,7053.469188662052
79347,6309.987807024098
79354,6944.092165402836
79370,7152.9566927784535
79380,4575.867688525492
79381,15703.513241241457
79392,5988.3285823976485
79393,4730.24404604343
79395,6379.0523326699595
79398,5935.775625985603
79426,5999.490819737076
79442,6243.58412562657
79453,8521.803230085532
79459,6782.960441895225
79497,7598.019560394275
79500,9439.182746765426
79537,-223.52183224393775
79557,8653.45960906432
79563,10410.412212335592
79577,6643.721429785909
79598,5419.0154292663865
79606,6076.57343432721
79618,3073.291660669859
79634,5596.6040953160955
79637,7250.451918539976
79644,7427.316604482727
79657,7285.3311541101675
79729,19775.72489394525
79731,5595.641420333412
79735,2865.9883831544944
79741,6293.347848696256
79761,4093.999538837636
79763,7677.486806316789
79766,-215.69940195835488
79777,6306.472686014307
79778,5390.8160607415975
79781,7762.812311508686
79789,8179.754371940834
79790,9305.403836992173
79799,6932.364732481305
79826,4648.155494051364
79833,6655.484351143599
79847,12839.728348157416
79857,4305.932095239894
79869,6436.744573913329
79871,5431.090124947528
79891,3858.0466809842333
79907,7177.991706798551
79911,8256.839479586255
79913,4804.496945614841
79923,102.3848166242924
79931,12464.947056203753
79932,6944.120287158011
79946,6197.2910496672175
79949,6287.492546142
79955,-147.96787888340486
79961,5165.296039601772
79962,-176.84848094339895
79966,6035.686794817236
79976,-2.506949124535822
79977,8463.853657907533
79978,5225.963517099086
79987,6635.682914599071
79988,-231.33725109837815
80010,9634.887962921614
80017,5266.523674443238
80024,5285.015287283895
80028,655.0302889941502
80030,-27.868623265600036
80077,176.43223892298238
80123,8203.943112473149
80128,5593.001530607197
80130,4088.7064748367443
80141,-325.2427589868846
80142,8021.914320088746
80143,-960.9091097414284
80151,7869.48379474578
80161,5697.582784159477
80164,4825.647916335256
80176,5660.218880733063
80202,6907.494610458021
80208,8006.717098680495
80214,4209.5156578220385
80218,5943.638068794585
80236,12300.646884953116
80267,6139.250949482356
80279,7540.229414020123
80281,-130.77700602652635
80285,9334.418633682099
80288,7332.9276910337
80296,4065.8924953404744
80353,5235.016722380662
80365,7043.499574007923
80374,3565.6331342575395
80375,5528.30132925768
80376,7778.797784245982
80377,6744.723248826621
80389,5242.796274864362
80444,-167.07512289882015
80451,6161.725667441691
80469,4894.323403807386
80475,4287.454459417756
80477,8508.757917471343
80480,5682.955875664912
80486,6733.884019927341
80496,5572.052270038054
80499,5764.097665879766
80518,7804.833727076203
80529,3856.5854998612804
80537,-607.9555536980615
80542,8093.179898379203
80548,6111.372403409611
80550,4055.5750779147947
80579,6913.177991395962
80617,-72.71976586976598
80636,7063.82747848329
80644,6956.985931396315
80646,5753.985174560439
80647,4670.089377237582
80648,7334.87111029392
80658,5666.788673474381
80701,5415.295653933175
80711,6003.633411863452
80733,7277.455431004646
80744,6227.832187255811
80759,8657.13162526749
80796,8174.620029760779
80816,5949.561632341374
80834,7139.793190141896
80855,3710.56023658034
80868,8357.040486097978
80876,5557.873362175821
80887,4198.397962883018
80892,5494.3978051799095
80908,13146.968223684245
80921,9861.987179349047
80945,925.1647082649919
80970,5246.288488035907
80978,7936.608164222857
80988,5329.806975525791
80997,8393.974402596992
81023,5360.050729600054
81025,4553.217825047207
81034,6547.72538291036
81037,6143.4388029045695
81049,4874.307648994002
81084,6885.909452004693
81095,6723.061474370502
81102,-66.21814586635628
81112,4023.709016021446
81115,13237.906689653184
81124,7854.910115436339
81126,15.24771828570374
81137,6124.070049523735
81150,773.3043297254203
81154,3457.0607664108697
81169,5258.110516200496
81180,925.1647082649919
81198,5361.122911759745
81205,4996.000858897623
81215,-173.73160135465946
81223,5727.123233043853
81255,5879.930356729309
81258,5366.223216440852
81262,7769.441744252044
81279,9516.793201451474
81281,8001.991434987953
81283,4728.19081720942
81316,6153.704722259895
81333,3515.335497886253
81342,8876.820143093231
81358,9829.401864016225
81385,4405.485833359983
81387,5640.455130717812
81423,4581.7632843885785
81430,4580.347585082094
81433,3306.5319210383805
81434,6716.4093179040665
81457,9426.27229737178
81486,14400.406560977874
81491,6840.313495987109
81502,6704.917056368934
81511,6855.222483483108
81513,7525.021152222946
81514,5094.810103899326
81519,4270.913339059661
81521,5493.005343861613
81524,9072.283431066673
81535,4895.726123598549
81550,4499.807259691475
81568,7856.481407689862
81570,8143.473612820656
81581,3975.8444952589616
81583,7934.500368746745
81595,6727.226897244088
81606,10819.472287491462
81607,4806.3888545022455
81625,3806.366650330199
81631,6360.430113152884
81632,936.2738860560395
81634,5262.511210226863
81663,9707.302920638986
81671,129.3939692416252
81692,505.7314422700699
81702,9683.338964634586
81704,-66.21814586635628
81707,7098.590693303736
81713,5929.52405058517
81715,5865.993645123944
81716,9103.105513423161
81747,-48.12248955478367
81752,8602.207469454745
81753,6366.219556495037
81757,7943.265188070191
81758,5726.413172740187
81778,3720.0413403528746
81797,-607.9555536980615
81798,7743.8580109731165
81816,239.9848009028326
81818,7832.334366024896
81827,7902.222178074937
81839,7688.06952578021
81860,3341.3557460892025
81873,8815.646603866018
81885,10510.234844250328
81892,7202.489866630329
81895,128.82663668372425
81900,6291.293109219179
81903,8970.521317442719
81907,5128.475258552109
81910,5047.38701432537
81912,6550.455633440956
81916,10357.072878492858
81939,14015.813378779589
81944,6899.31592220959
81970,8156.416407761854
81986,4838.037554591097
82019,8627.660033496326
82028,27.60129816722838
82037,15881.864721666094
82039,76.2528121039943
82040,4377.702679493159
82044,7264.094039085824
82051,5728.57641270668
82054,7870.236621521221
82065,10347.007148957706
82068,6710.666635349149
82084,-567.9062592162309
82106,4408.411377222935
82111,15109.239742534566
82116,4232.008340377909
82135,14289.799591435003
82136,6292.91971413187
82141,-238.71349645515716
82145,21.083372513045106
82153,7099.791759283504
82164,-5.623828713275088
82173,8677.133257302004
82183,9607.136756172187
82190,8465.525022798396
82193,2718.4718499225037
82203,8012.324805636997
82213,-446.70233457754694
82216,6694.647595401968
82227,8487.406488949408
82229,5188.1042040226275
82233,7613.749828661849
82242,7239.215310726219
82258,5836.410620284383
82267,4406.291656034371
82272,6537.349715213411
82290,6987.683924600175
82296,6514.370224276024
82300,3936.3015168793477
82304,-206.92687369515193
82310,6350.240768238923
82319,-154.92267543735534
82356,4676.927917594445
82374,8878.977274417188
82377,6154.55779157075
82381,7048.620516870876
82401,8128.189724199502
82402,6841.013720883006
82408,5160.383823658058
82416,-130.77700602652635
82424,582.1142169718253
82434,-384.7613159469165
82441,6565.086223045638
82449,6701.036272320643
82450,4389.146499532241
82461,1164.2428059061008
82465,3928.8677669573267
82470,10917.671430017832
82478,6120.449084613882
82487,6662.344236075573
82488,7682.732045999143
82523,4017.4155659203334
82535,7100.212852014302
82538,12844.508018962391
82542,6400.68464035654
82548,3880.2668234321577
82557,-130.77700602652635
82566,-202.27436614637963
82580,7958.379074449026
82583,5959.9658875267205
82585,5304.093444282846
82595,4105.648376755789
82600,6879.781188676072
82601,5487.731419355296
82604,-331.97888081151973
82613,5527.943925164712
82620,11891.995912510709
82630,6177.6563256973595
82633,3293.3103324216554
82654,121.94346876800319
82688,4894.461883282478
82692,10499.00605113932
82701,6192.985695771205
82705,-166.36477201670982
82730,5061.878693453138
82749,2789.6037765713327
82753,6878.902654496532
82763,-62.5312145162643
82777,5727.613835041249
82782,7057.744419218048
82785,9365.595879190183
82791,8604.456706661706
82811,-172.369773023609
82813,-607.9555536980615
82815,3699.3842683880152
82842,8501.09850109409
82854,7615.973236682502
82878,6891.168784280141
82879,1451.955690364843
82885,5758.30901394085
82890,6139.814225520753
82894,5315.531314148333
82900,6782.273057496314
82912,129.3939692416252
82924,-85.19318313013127
82940,4783.560419682984
82971,-567.9062592162309
82996,4346.57994163832
83003,8248.923853098571
83025,3419.1871187540164
83039,3670.650514848785
83045,7641.874063029246
83050,9050.386603585033
83062,165.0034502760152
83098,6156.264021939038
83102,6741.394691942387
83107,53.84001588109231
83109,6594.169670332841
83126,13561.684718030825
83127,10898.184219586172
83135,4786.635338055132
83139,206.88663174736894
83141,5936.014284089256
83148,4454.9077723286555
83157,6926.573425598858
83162,5261.495739264703
83170,8907.761971481734
83181,3932.676788523987
83185,4791.223520807882
83190,925.1647082649919
83192,7347.887916119286
83197,4751.64951902572
83200,5964.3645494437
83203,-373.7139569002784
83209,5421.298214151477
83212,7416.769324523301
83223,9081.141476793598
83232,6511.747385133673
83248,-172.369773023609
83254,8093.307054926655
83266,8090.576824073744
83267,6515.274095116808
83270,5872.657593996836
83273,6179.768930298235
83279,5720.059502658091
83284,3966.2383053254994
83300,8503.339676321291
83315,-172.369773023609
83318,6855.8385772686315
83338,-229.98235837699121
83365,5773.598708820822
83369,9002.44095828038
83371,3333.6588243886035
83388,6529.5614582133685
83389,5541.706729949698
83390,7417.48213069714
83406,7733.688657992375
83411,-236.69481979267152
83439,8692.074896949742
83444,4272.398118927459
83445,2742.805834942923
83452,4755.01641878267
83462,5870.209403935289
83480,4463.236371280514
83490,6615.994367338096
83494,7150.947245348846
83496,5939.633563429266
83501,19663.679111364447
83506,3694.8758480024353
83516,-85.19318313013127
83547,5295.404679757504
83550,3844.3401635439263
83576,6551.185463729823
83584,7795.292051707578
83585,5513.064732476174
83586,5559.877158568339
83592,10405.731617863214
83602,6496.447606720515
83603,6045.486836046388
83609,5985.553374810147
83613,12613.01200759528
83618,7306.323699886035
83620,7518.05276648791
83634,-85.19318313013127
83635,5447.9854901655435
83650,7335.681695014289
83658,8202.494159988608
83680,7816.822776943432
83686,-384.7613159469165
83688,4306.931961461276
83696,8205.19005168538
83710,4202.0206107777485
83714,272.5560420909867
83725,6607.891835864253
83727,7869.48379474578
83740,-467.5419212446586
83747,6735.492067846492
83753,7425.811471955706
83755,3446.5778631475764
83759,8618.317500021225
83777,-202.27436614637963
83794,-132.63352833563067
83844,6102.402692534308
83851,6525.390532141128
83853,-416.1711895798926
83867,6066.246472523007
83894,6779.388424261814
83899,177.9387699848255
83905,7745.5483762562735
83913,53.84001588109231
83922,6324.324672174689
83927,6948.716066377327
83932,7542.006060975158
83935,7805.819738267502
83947,13151.6559338216
83948,6937.245180884259
83958,4518.889621739829
83961,7041.931452588562
83965,582.1142169718253
83985,4346.891694396842
84006,7304.2986881781935
84007,3874.824011732961
84020,6704.433886784682
84055,4299.966115462925
84056,13765.844668560796
84080,4912.2945493506895
84094,293.6343072948216
84095,4143.942824969981
84104,5236.175367279689
84114,4666.274470342958
84121,5682.955875664912
84125,4535.185305804918
84132,6067.844148285379
84147,184.96082624132532
84153,7946.5271773942
84172,4750.471943233816
84196,4963.059083981016
84200,8926.601372576326
84239,6882.879435299817
84242,14146.905603817377
84244,5419.050115682674
84245,6085.923117786458
84246,5320.564611667811
84248,5522.43603083507
84256,8367.401229954565
84291,5150.217875500837
84308,4073.4075214736627
84315,4530.437332730918
84319,17942.257161496458
84323,3686.565977118528
84341,5026.873627207596
84354,6400.108043469907
84359,7435.450118435764
84362,4902.370617893998
84373,5704.723941493599
84418,7243.407210710052
84425,9184.488394542142
84438,11239.449955004242
84453,9992.855010556574
84466,5871.925065835079
84481,5897.701519853793
84516,6252.82894325515
84553,-134.24204809070784
84557,5127.858980287871
84574,-296.2889915319538
84577,5549.093593278154
84608,2214.5842140121217
84616,7440.967565800901
84627,4924.88662933366
84635,11020.509889692963
84636,-567.9062592162309
84640,8162.529178523562
84643,6362.459361197522
84648,-607.9555536980615
84666,3765.351797028192
84673,5128.900530715655
84680,5434.635865866253
84683,-236.69481979267152
84697,4787.2905977038445
84708,4532.856120157028
84733,6068.345781628324
84741,5891.400543621309
84747,6894.884415264674
84751,8260.897120470876
84776,7252.979184269428
84783,11458.57739897319
84793,6088.758246213855
84797,10387.856883056753
84801,-250.73514001021204
84807,5827.949412611278
84819,7617.926237843198
84820,-101.14284773916324
84866,4723.600132883908
84869,7698.58184522012
84880,15.24771828570374
84893,-167.07512289882015
84909,9194.680061160614
84926,6533.253352909845
84930,8707.968047003778
84955,5677.080908295033
84958,8012.72697743836
84994,3661.7265063497557
84999,6599.194015418137
85014,9941.370542002784
85021,4958.557122245089
85024,6444.982569579401
85028,5248.327649192551
85062,-296.2889915319538
85072,6206.923725229118
85090,-541.526782111262
85091,4696.71473014625
85112,3255.8161132168434
85118,4490.071999368627
85123,6692.198786768129
85124,5673.063532676104
85125,481.77642380595876
85132,5423.193468879006
85140,9018.694321811876
85142,8299.308984041321
85160,130.47205608634613
85161,4576.221033893036
85163,5455.152117513173
85174,8430.267371401675
85186,10299.39985592815
85187,-166.36477201670982
85192,6236.303945602829
85213,-385.99459017968184
85231,5964.354625603555
85259,-278.4847603037397
85260,7026.3872193497755
85263,8639.354222949798
85266,184.96082624132532
85291,3926.865125009648
85292,5334.619489381381
85296,-227.19020603931358
85307,3543.8074966344234
85333,5545.6990290880185
85334,7807.714623947891
85370,776.089665597571
85415,8600.385065807732
85421,563.6555568175763
85426,4640.798849162686
85430,8167.702673712602
85455,3896.9364846621547
85462,12483.699197144397
85464,632.3693589254963
85470,184.96082624132532
85472,-36.00186985701248
85492,7276.1129203389955
85497,4587.59387325295
85507,13283.670292909585
85509,5495.888697040471
85522,11496.379651047428
85530,5556.912060658535
85532,5513.31167925208
85537,9973.367253636094
85538,176.43223892298238
85542,6260.595277070799
85552,-215.69940195835488
85553,4404.691414684228
85556,5129.6990543372085
85562,9122.62547810738
85578,7604.633929351323
85617,7058.20807913517
85648,6318.796860485934
85649,5049.225410769638
85670,5453.185723882512
85674,8754.838324789955
85677,7049.2167218980885
85679,6316.2743128451675
85695,7697.708590023761
85699,6837.419512167718
85704,7347.944214769723
85711,356.1854784714492
85715,5377.832986997069
85720,-490.287821120372
85726,3899.3791049665906
85730,7993.466268947939
85737,-512.8025896209456
85743,13108.484978513436
85771,6867.4736776531045
85777,7165.242954658055
85778,7448.472863571822
85791,5145.799442563618
85804,5696.757816474853
85814,6414.254901482898
85815,8049.305562825083
85816,7369.827707580217
85825,-132.63352833563067
85828,5288.856485151909
85843,3913.60395411252
85861,3808.144977574511
85873,10086.168824921482
85878,6682.021553572955
85880,-377.2781014263701
85884,8875.81508691647
85902,4916.222955009565
85904,6390.776667069355
85909,27.60129816722838
85917,5562.2393253747405
85918,5469.842378188279
85967,6696.159610897031
85999,6035.330773173067
86005,8049.676672433118
86013,5999.566857422271
86017,8862.375069908576
86024,3649.1754061658603
86053,5609.478060389878
86059,6177.581704726287
86062,5762.332966265769
86071,6519.628602934563
86075,6343.937026262429
86085,3522.0970953592578
86087,6431.739084636264
86088,8844.560839584079
86090,-214.512661347248
86091,8048.8275426931
86093,3282.249131399996
86095,11869.785377617474
86114,9846.916855559357
86123,100.0215551755175
86143,4468.546113881074
86147,-111.72727959013446
86151,4917.737548347221
86156,-249.38410637476613
86176,656.7868373807783
86177,5617.109838436858
86189,5587.822933758373
86198,-143.6233540628955
86200,1164.2428059061008
86205,5524.428875385701
86212,4214.054336305985
86225,10647.586443718974
86229,6967.923898896841
86240,14175.127208473448
86251,3560.5655843402506
86291,-265.97906492355196
86298,11759.573226925928
86317,4722.84457890639
86325,11046.325894832873
86343,8021.617424284205
86348,-321.9759576015317
86365,9694.514147936748
86367,5090.535440128818
86368,14393.188015069707
86372,3587.383992115954
86421,110.65031262504681
86430,5330.964783982536
86434,7698.178103113657
86459,7984.651798428046
86468,7795.9815327856
86477,13651.595125089298
86486,5683.515820147855
86488,8841.878707593973
86489,-215.69940195835488
86503,283.11694078474716
86508,4344.5888579517305
86515,5227.9883438425695
86519,-249.38410637476613
86524,7299.062860399091
86527,-296.2889915319538
86530,-36.00186985701248
86535,5819.929831641286
86537,6678.131969062613
86551,3904.2147588888315
86554,8773.547998114449
86559,5076.61852409421
86575,5173.662886884773
86582,9368.658779453617
86590,4820.355919845699
86591,4492.560581629294
86592,5728.1171366251265
86593,6548.44305682167
86596,21.083372513045106
86598,3818.405685440149
86608,9437.049376912531
86640,4763.927998100306
86646,-428.45182285929604
86657,7186.760431745414
86662,8258.98622787354
86670,6522.2191182509405
86693,937.2631376143149
86705,216.63076863926904
86722,9579.425562933793
86734,8037.919087828654
86737,4970.395673400339
86738,5611.0103465793145
86761,4742.699278664656
86766,6741.739711215042
86773,6153.150261559824
86794,6397.169659989306
86806,4640.50589458492
86821,7075.418705947993
86853,7111.882620576874
86854,7644.695266043001
86856,6633.12100313634
86858,6970.5054184494775
86859,5862.772129232728
86868,5568.865243322115
86874,8827.732674542684
86880,7004.310697123071
86883,6601.586366420588
86899,6523.00632632202
86912,12009.73642248315
86918,7161.382532626308
86944,7317.278895647869
86947,6547.02663169157
86995,8162.084082005986
86997,202.45024226835335
87008,4949.409176531706
87013,6679.319984327492
87029,3194.617110340807
87034,6020.610332799405
87065,5533.4517714099575
87075,505.7314422700699
87098,7497.207356127892
87106,4451.531757365406
87111,7152.055501155834
87115,8083.124612527722
87132,12306.051938570348
87142,6636.598684635098
87147,3979.369237314388
87159,-101.14284773916324
87161,6239.002696523935
87169,2785.768982006455
87179,-292.1110694438503
87181,6926.28057508079
87203,4747.716559637694
87229,-507.56560017140873
87238,6079.217892071673
87241,7668.1860723274585
87243,6661.986274372373
87255,163.18220786883876
87260,14313.89358001935
87287,5658.655877856121
87292,483.8056367640263
87293,4276.859733402458
87307,6574.375736462035
87313,7202.426038424631
87314,6613.770385147699
87318,15905.698295793009
87327,563.6555568175763
87344,8895.09863346954
87349,-178.64540529611327
87351,8212.785965881121
87356,121.94346876800319
87373,10706.88719256804
87407,9612.48384256777
87415,6940.583841413662
87416,3813.8794372959414
87456,5897.761995618139
87470,3058.743244502055
87486,6103.650926880256
87495,3582.864969723807
87505,7223.186289105997
87522,6773.595272449148
87523,3443.1604382471273
87531,-154.92267543735534
87533,6616.827093407139
87538,8608.026346461229
87543,4884.8674024949505
87544,6350.615429685333
87546,7456.941102368261
87563,5269.855658227307
87589,102.3848166242924
87593,10702.140942686594
87594,5123.086055009095
87616,5324.949151288571
87625,4442.840748537286
87636,5832.180588562652
87642,6709.87632051987
87659,13970.43272921646
87671,7568.796251993928
87673,7257.335679508085
87691,3502.0754904032265
87713,5840.705710517426
87726,12808.78779318129
87734,5939.99749044753
87749,7895.776387650321
87751,9254.37268503151
87759,9168.893615348086
87761,7967.603011902926
87763,-66.21814586635628
87766,15.24771828570374
87779,7495.941147492903
87785,9852.86922211656
87787,5177.98171374388
87790,6320.911662949483
87792,9172.578676359699
87796,-132.63352833563067
87801,-36.00186985701248
87837,5477.891442806914
87841,2848.236331756413
87846,6383.981776551667
87876,5305.554039302581
87895,4909.692863332434
87906,5042.395260601613
87908,8349.268690270517
87914,936.2738860560395
87923,-166.36477201670982
87936,7135.950875118762
87942,10239.744499879602
87950,13980.320637932196
87952,10997.423726993966
87958,6128.5210141675825
87966,3657.8494011794264
87979,4518.514997159778
87983,5714.048858334787
87991,4272.026012462412
87997,-173.73160135465946
88009,8093.689132740047
88010,7968.900113885675
88022,4739.450954903508
88039,272.5560420909867
88040,6873.912553696516
88042,-43.75876633658754
88043,4323.959029047905
88062,4628.763908682453
88066,6486.848273320583
88071,632.3693589254963
88073,-325.2427589868846
88100,563.6555568175763
88104,4231.983908551658
88107,6528.946829023203
88111,6052.00570969495
88123,5890.403942262025
