Unnamed: 0,predictions
268430,5706
441839,8716
696959,7451
243474,6011
422007,6566
335065,5115
490230,7718
590754,4539
207039,7912
247509,5763
583219,6218
166390,7133
73387,4419
696001,8342
260878,7792
559840,7677
281367,6467
552893,5301
439318,6559
560459,4843
475832,5505
153056,6566
598767,6087
24664,5291
409769,6171
448467,7213
91697,6706
425055,7820
302542,4917
448035,8306
472124,5350
99283,6780
618157,6858
6253,3714
646884,8847
195463,3545
570564,6686
185258,4373
56284,10444
561709,6739
673433,8009
521356,5539
472886,8858
161662,8533
34693,10869
156762,7873
97610,9431
67800,6911
656143,4135
596316,8957
559115,6234
475285,6020
526070,9941
112573,4279
653093,6494
214813,3735
590978,7145
4851,4502
133137,1259
604220,9156
571106,5334
572987,5352
544654,3007
462351,6022
50398,5128
266912,6238
389213,10421
95036,5997
337876,5749
3364,4864
417771,5097
370194,9642
592658,6660
181661,6521
365324,4957
391258,4686
449648,4301
246227,9193
155138,4956
322364,4325
689507,6411
693670,6423
345258,5667
567526,3170
144820,7953
405828,3240
280327,5816
369757,2311
227544,4784
556446,3763
605648,3990
188625,6811
597328,4079
657100,4305
655835,5806
699435,2824
291367,3928
648624,4243
354542,6984
422333,5678
318431,18905
511983,4573
617269,1923
147815,3148
219876,5412
278986,5726
212519,2562
676384,4809
49776,6041
667130,3027
412468,4149
639959,3283
397243,5341
183233,3674
93874,3055
501042,2778
224826,2333
521902,7903
103279,6750
612881,5496
4020,7125
666951,4684
262761,4744
205299,4869
606734,7412
561895,4664
493235,4
39727,0
516611,27
400608,3
74331,5
285087,24
334854,0
533310,9
334846,0
44443,11
524130,5
514017,0
406778,0
277867,12
646993,0
447574,0
707085,9
503857,0
288167,0
114367,0
38996,0
416592,9
230610,36
397459,17
650267,21
692949,0
694474,0
324054,26
41473,10
122578,10
366700,17
42756,0
500451,13
277582,0
528427,0
262992,0
344704,0
376117,37
458751,0
163124,0
221204,0
625078,0
58728,0
699697,1
188447,0
578880,0
144747,3
77371,0
221161,5
144937,0
19172,16
543888,20
619334,0
389413,7
478222,0
555939,34
488770,0
430263,0
29506,0
157003,0
429976,7
477090,36
375068,0
485224,19
571499,0
19844,4
278789,0
541065,9
392058,0
246137,3
431458,0
60046,0
427244,11
542560,1
427048,10
625865,0
327158,10
299317,4
162055,12
479223,30
298193,0
287223,4662
596192,4369
388036,2531
561788,7325
90256,5338
529141,6953
146380,8031
506814,3922
618173,5383
133738,5674
232953,8143
388659,3984
98885,2314
244378,5531
197203,6836
304714,7225
132413,4521
533726,6755
672484,3869
175758,8885
559614,5508
309369,6628
6863,4929
229649,4599
396340,5592
195628,4548
648593,7390
445203,4707
436450,3637
61303,9394
634401,9162
264367,4229
174869,5589
577432,4473
693303,3879
600813,3364
545232,6439
503092,3421
431093,10385
173702,5826
454950,2955
406833,5932
294580,4098
355485,7465
158683,5000
80496,4379
391260,6117
591475,8199
631120,6936
30180,6067
332143,7682
651779,4571
306318,6104
292635,5281
3496,3569
632071,3747
75230,5011
186005,5120
112460,16715
59965,6153
26394,3260
495381,4825
528799,6242
703133,4330
157082,4614
482134,4284
327718,6241
232380,3504
621559,2901
504451,7525
59310,5922
256831,7101
125701,4334
615796,8603
276227,6060
495748,5463
191848,6157
364108,5974
60361,4500
404575,5387
96132,7424
468156,4335
260518,6715
455576,5586
171323,5120
689088,7253
293638,6169
175958,4629
170793,5727
175940,3414
257045,8879
607157,7480
162245,5156
93359,4418
400106,3985
127224,4381
568028,12772
363611,10056
44383,5584
517092,6206
340855,5169
375745,5086
702580,4751
514283,4846
468357,8133
244520,2170
430401,6387
340300,7499
156952,6204
12417,6902
306629,4059
182861,15327
562991,6496
690219,5676
201886,3618
14047,2488
257890,6601
47007,5498
161795,4176
70743,6284
154264,2780
558722,4167
22968,5082
689413,3523
171563,5307
163029,3975
665508,5566
542057,4341
424054,3139
458861,7409
501312,4100
458249,3387
627500,4592
483181,6503
54042,5497
107024,5262
483535,2875
324644,5018
165215,4962
576303,3090
187013,6604
581120,5488
344622,5901
35681,6023
705918,4017
394368,4718
109079,3894
282536,4593
545468,4642
581870,5733
582002,5303
328391,4855
629700,5076
343416,4720
237687,5319
349345,7512
582351,6459
369313,3110
529477,3977
632351,5716
51633,10100
63927,4906
1357,5285
25149,2271
63903,4665
119871,2453
228409,5107
108203,5891
468155,5048
252568,5315
29485,5650
131781,5419
384953,6373
154911,3949
474297,4224
154518,4975
290908,4120
447277,4014
102155,3914
380355,5157
514238,4504
255826,4778
402035,5041
615224,5058
564343,8087
292887,13631
599114,4202
470411,5717
578656,3447
50327,5933
139201,5172
598123,5090
336317,9412
409105,3806
711839,4555
194952,4637
235816,3759
90599,6474
317291,9250
516415,4418
50599,4714
55368,4318
508668,8694
225730,5434
89473,6186
548965,7968
120740,5133
75116,4752
385025,11507
282134,4782
253761,5878
506639,5927
362139,3160
153473,5066
697299,4989
642074,5452
13258,5665
505782,4504
32960,6033
375962,3632
527833,4781
203375,13182
16379,2348
341794,7873
652125,4619
440348,7120
531132,4265
224201,4628
672693,5012
260040,5038
617231,6869
517040,8131
187608,8714
669833,3469
397525,4982
24631,2765
316279,4196
526344,3199
118217,3213
317952,6186
256408,5938
132735,3896
684617,3446
294432,7128
519145,2900
94612,7268
36534,3688
237617,4481
59578,7379
143813,3304
208572,5810
691416,5292
394095,2646
652413,2981
590773,7482
225810,3344
50606,5945
45044,7590
490311,4503
641499,2454
158296,5663
128114,4465
4354,6558
145196,9912
416567,11399
313108,4298
627420,5207
586191,6389
153432,8284
526873,7578
501503,4257
307309,3997
658596,4428
47849,3886
265951,5311
194318,3034
229903,5352
194873,2718
219350,3462
268084,5631
573159,8940
480466,3071
555395,4610
118759,4041
303166,7483
281806,7841
90616,7329
507088,4831
606910,3492
482298,3301
57392,9590
497359,7246
497733,3033
23293,5236
633194,3612
216365,5962
114788,2849
272502,2750
409174,5289
428992,5902
53084,3505
344510,6608
649431,5110
161916,5646
673570,4195
155276,5792
165394,2586
24999,4064
371555,4528
79,5734
592354,3854
381209,4240
548873,4171
592264,4336
591077,6554
360846,4627
597492,10159
599670,5291
305199,7125
303196,3605
480604,4712
504817,4498
639963,3905
154648,5695
145684,6935
266910,3859
386629,3261
178966,4726
21675,5624
677111,8974
214529,4359
575055,5295
455227,6337
642652,5658
495761,5007
437706,4317
117839,6050
145484,7509
676593,7510
626793,4085
566702,6256
327083,3188
100133,11596
6486,8083
102802,4567
692878,4840
693778,7072
678821,3773
664808,7149
461718,7842
237387,4553
343902,7883
621318,6120
156590,6091
327945,6074
183147,3968
680432,7190
344230,6524
629327,3795
508806,3393
442021,3510
224891,4936
249892,4983
323447,3915
116100,18140
50397,3603
586647,8277
206441,4077
24154,6629
261158,4501
136630,3780
501947,4981
316610,7764
397072,4638
238452,1676
157480,9145
138738,5894
390271,5837
168284,4039
85918,4490
177001,3857
137940,4194
649729,3926
269217,7795
316005,4941
295192,7624
121081,2950
554125,9287
426308,4128
478809,8228
202774,8883
10296,1813
555966,4783
556420,5008
214515,4085
329896,5880
356806,5160
290547,2487
680163,6229
683594,4864
387836,4723
477214,5171
602215,12410
35821,7058
256231,5782
694796,6417
682357,3893
188571,3951
35525,7874
632143,5118
634669,4896
286603,2577
484918,4944
155466,7772
538335,3541
697217,4749
484780,6558
116951,3683
488692,3611
110193,2838
482664,5586
381324,3362
126777,5820
61355,4973
27862,4220
27725,3156
524439,3857
262053,2344
406296,4651
358863,16082
90167,3092
604120,3160
357625,5592
26111,6732
614663,5471
413962,4043
501409,8039
65503,5257
706980,13046
83490,6576
82996,4252
441358,5343
364911,6626
587723,3741
63544,2323
518190,3423
495557,4615
123544,6381
233058,2787
76645,1944
37878,5951
380410,5113
600537,2521
298728,2325
433452,5413
621022,2702
298956,9239
124934,3976
99727,8951
279812,6589
417359,4852
404288,5232
143988,5556
620872,4191
413565,0
358307,15
490316,2
40009,19
421038,6747
533936,0
636768,0
142631,0
187749,20
507528,0
293570,19
293297,50
230483,4
644334,3
685935,9
402745,0
640195,0
498425,9
512814,20
513742,0
514580,0
421516,27
188998,3
596835,0
410056,1878
141299,8
130062,10
434542,0
558780,0
450679,1
679646,1
584665,11
160025,13
278569,0
180846,1
561260,0
701796,6
180405,52
462116,0
261979,4
395675,0
591682,16
377217,0
434960,0
568383,0
164801,0
574752,9
455969,0
259492,0
280925,0
225908,7579
576234,19
166225,33
177349,0
1953,17
86646,0
368844,0
624788,13
101795,0
233176,9
67227,0
302529,0
395388,24
633059,0
327,0
337312,11
537953,0
481283,9
113233,7
112013,21
151169,0
268572,4
267971,0
255975,0
367772,18
152945,0
429839,0
610258,0
384794,0
330556,0
470795,14
610274,0
155390,0
19838,0
242194,9209
503007,9147
171540,7643
501846,9886
687780,8730
672717,11328
193920,5854
671623,8754
293568,7273
445338,11499
675823,11890
22801,7470
648140,6676
24123,6353
175890,8538
423652,9867
140613,8487
422520,6862
35283,8415
328870,10559
657015,4241
185789,7351
605977,19127
426129,11761
195364,11507
427069,11095
184661,7927
19541,8624
271476,11316
156927,5396
652086,14284
326699,9140
332178,12970
461688,9799
191825,8026
244144,9806
163041,8075
459036,7904
649818,7279
658194,12319
47001,6624
100798,14650
281455,7573
98628,7009
312067,9036
561567,9471
380441,10144
623977,10495
12358,11529
77960,8845
55259,10074
297107,9991
294946,8978
512799,11641
387214,10308
107905,7362
400283,10207
630339,9946
390814,11374
596784,7946
528169,7184
304495,9394
537562,14942
115093,7380
347407,8401
535046,7374
525614,9977
310924,6040
395856,5955
570883,8672
702979,15777
345313,13855
88665,4976
299981,7595
82791,7962
197609,9150
585527,8878
90446,8463
82242,6108
703954,12559
10208,5910
483209,4939
330272,7460
590808,7545
581508,5827
242460,7014
657894,6333
629100,11192
629537,6767
288201,6697
3157,7869
151408,9987
610211,5235
111729,4166
337333,7595
288603,7563
707189,4664
316431,6238
481546,4367
302069,13750
482165,7009
107211,7978
427528,7896
549413,6335
5384,5939
90597,7400
299112,4285
564887,10107
220013,6972
244374,6496
561926,5742
623227,4446
274940,5027
351920,5122
159504,8259
256324,5798
663253,7435
19951,11874
554590,6665
700882,7754
299843,10869
360878,8958
454046,6591
212281,6911
552213,5432
550010,5551
610158,11041
659897,9451
655503,14843
284862,12864
185843,3880
345720,8591
403970,6425
607392,4420
194382,5030
236931,6967
499799,18395
519658,11609
141195,3290
597437,4795
522009,7962
494889,5982
497050,6619
501752,8396
201604,4724
37541,6198
711174,6579
251002,6264
131210,9536
326322,6631
250978,7314
12301,6468
519912,5779
44896,5190
145224,9285
120549,6989
116472,7084
147371,7502
506431,9795
270431,6597
235234,10005
263392,6304
596913,8445
502646,8671
507617,9736
407571,8183
196403,4845
527688,5689
300734,4367
527343,8280
73679,5982
711068,17217
648478,10460
163170,5090
243643,7623
310105,6701
643279,3032
130614,4163
435198,6966
129747,6115
422618,13633
177946,6309
647632,7303
364361,5815
587122,5940
366138,8847
223931,10066
604372,12090
354881,7015
672575,6234
711891,8319
276616,7561
65735,5790
223206,10317
338417,5104
413460,6172
86053,6108
42171,3861
578502,8867
644704,6327
410169,8937
370764,10678
612514,10277
616023,7227
589025,6082
258320,8116
140349,12830
524382,4043
548165,5219
699468,6727
652866,7869
53314,7666
545343,7179
629678,5493
11381,5651
145968,4553
595022,9187
485083,6331
187084,7769
282849,8469
117817,6433
695935,15109
422037,6423
533859,4913
683383,8452
427012,6251
652274,5761
594158,7947
418928,3087
6073,6101
407033,6177
115837,5566
403845,5217
67678,6348
467953,6464
122185,6464
281851,4008
305448,5495
30801,12411
142835,7082
104815,9263
593886,6530
660941,10772
471659,7933
124163,8210
343608,11225
330589,6431
306424,9129
250352,8003
350584,5876
323720,4583
230657,7180
288534,9710
293935,5496
324504,7121
303580,6035
345913,5914
497637,7648
108945,3219
638795,6447
149634,9590
49958,5233
628919,5317
628686,12784
179134,5212
701663,5728
623273,4505
438255,11115
176108,2972
440582,13899
442052,6892
102501,7926
557890,5203
449069,3704
2539,6750
453667,7638
643192,4540
453872,5432
542559,5683
411708,8250
373448,10848
16305,6413
378955,7978
16680,7259
12135,7725
529989,6417
18720,8315
681840,6249
679381,5649
117603,9147
22861,6655
533325,10474
394612,5758
667350,6623
115668,6438
535166,4652
656308,6479
38216,5372
454835,4978
363643,12498
455886,7881
79293,9388
71833,6436
462227,7324
162028,9061
157572,8994
75226,12053
584172,6984
583574,5835
477742,3775
479593,5846
163468,10353
521944,6742
90109,20994
143852,4801
37384,5889
38947,5989
378304,6583
157933,4489
351147,7166
648604,12162
648229,7458
507064,5932
688542,10210
417543,4081
42811,4907
12586,5777
420747,8081
699050,6384
423254,4037
522494,9632
47798,7747
324009,6711
352884,7368
653246,7557
213572,4691
36182,3033
89369,4115
531135,5286
22216,4990
575853,7660
532045,8626
24438,8646
283761,7752
347925,8585
354660,9595
693524,6569
533982,5349
204617,6495
534304,3850
471747,4858
695951,4703
635939,6507
519722,6010
409534,6428
316689,6647
540837,3705
472627,7085
7634,9151
691535,4440
557508,4171
437379,6942
353947,9285
178899,10440
623309,6360
267766,10534
433639,9103
242220,3519
627884,5098
66590,8313
560996,9832
170900,6355
607652,7070
299797,6743
549129,11272
312883,9321
171529,8692
219522,5387
594585,7894
605867,10425
456386,5918
460260,6533
107486,5355
64955,7890
497483,9084
501842,19155
428101,7613
444883,5550
341663,7537
553352,3497
612720,8454
169949,8677
77609,2194
209114,8904
171234,6546
347984,4932
533333,3303
206529,2480
674753,6112
317890,4650
576189,11514
573858,5177
479840,7122
614083,7816
17181,3968
379907,3037
379815,7137
492159,2141
560848,6696
559844,8591
688733,5253
243068,5955
689554,4038
13945,4506
574873,4666
101241,4737
312306,7404
114831,3818
63832,7240
56473,2509
180869,2428
647721,3457
506839,5200
500576,14518
268419,5418
97237,3218
642706,2674
43982,2971
134517,4084
591836,7530
188596,15096
637890,6309
46845,7555
46876,8109
50974,5317
426763,6913
412964,5268
251109,5234
551327,6295
306630,4026
398541,6213
442531,4104
511894,5295
330975,2516
534982,2029
243815,6630
402431,9507
553424,4024
402923,4902
511076,9625
114554,3074
405727,5498
236042,16773
657324,13025
510133,5046
147173,3788
304057,3635
652101,4477
42520,7423
617424,2742
696039,4144
701812,3641
6166,4341
670599,1
672622,0
24442,0
435946,0
11315,0
674649,17
385192,0
177444,0
287805,0
338727,26
387154,3
299151,0
230749,3
212186,0
234489,0
125393,0
599804,18
441765,20
558744,28
379293,8
711682,3
220877,7
463609,0
170541,0
65842,9
447292,11
447161,0
682640,50
564247,0
102422,8
495318,13
443348,0
118469,0
704016,20
616055,1
86519,0
25940,4
277760,21
590437,0
537881,0
330448,16
92190,0
418355,6
191872,12
271943,0
644359,6
330430,7
93634,53
131732,0
124700,0
410224,0
410729,0
245916,9
307858,17
277888,1
645472,0
378813,0
130948,27
187362,0
626891,15
158186,0
86156,0
500051,0
468216,19
701423,0
628648,0
319592,1
428209,23
315367,26
470028,0
547494,0
273245,0
426508,0
48846,0
186370,0
148143,0
461934,0
436789,0
251918,15
232467,0
230443,0
75682,0
284697,13
125480,0
371961,3
165507,4
604771,24
74864,0
165095,33
460262,0
687736,0
481769,1
73451,0
259634,0
75959,5334
548981,3589
429060,5396
369340,5850
651943,3168
667340,5791
666838,16001
85917,4843
534687,4363
302971,3674
84246,3397
427504,3518
442126,4928
685460,5366
219082,7335
295998,4435
219742,6159
401040,5716
295705,6534
81757,8351
296981,4526
431394,3903
690127,5579
1567,4105
675045,4168
674383,3835
22674,4446
210197,4941
559384,5440
520291,6282
298537,4204
253918,3802
466536,3717
402097,4414
670392,6293
253982,5044
264066,3916
497815,5021
233883,5014
14785,5898
128236,4284
596958,2929
323244,4756
78691,2245
590666,4121
443865,5207
479075,2755
42874,4461
446979,3294
707516,3856
110764,8060
704879,4935
707213,5689
698323,7578
529678,3083
611384,3364
44353,4611
84643,5239
34208,6474
196561,5409
487967,3674
12104,1920
263419,2989
83406,6886
462777,1387
570913,7389
354047,5357
582924,3436
366563,4779
73042,6015
445285,6699
660300,3788
77269,3191
46014,5320
512939,3602
109210,4249
269605,4072
365644,5125
513348,4481
414576,8317
284766,4235
474558,7438
293751,4561
40372,7467
603538,6614
164781,4210
506968,9923
700535,3349
376673,5257
252954,5455
673462,5660
178334,5867
194984,7671
345168,3232
498224,2685
545565,2578
47626,5388
624085,7922
282987,5432
55811,3678
112010,7471
8764,5780
115417,3356
254379,6338
83547,6925
522683,13946
641796,4960
369218,5755
572618,6537
418832,4978
471388,4588
189035,4895
260623,4376
376710,5531
125829,6160
180942,2901
661846,8229
95954,6819
165769,4564
583126,4963
406781,5331
433571,4090
108505,5616
549672,4727
519882,5776
503401,5869
42948,4081
316319,4034
297462,4905
337222,3698
309030,3358
687544,7689
606095,4993
240993,3109
348573,4353
615272,7978
447142,5080
2422,5690
377648,3853
612843,4928
286368,4715
677320,4947
160243,6058
175578,11494
302423,6812
159833,4694
167201,6922
591689,5699
256679,13022
300722,4425
161054,8187
618895,4464
281452,5488
253365,5408
151502,5882
563850,6429
450880,5895
220610,3153
675437,3051
248889,4940
452451,5646
339043,3507
377570,6246
5921,6011
67793,4825
463546,6797
251558,3310
135389,6363
80636,6046
290066,5851
173924,3180
495752,7395
231664,4994
370767,6862
81607,6746
268783,17710
427223,10200
306554,4351
623402,5522
374283,8850
703896,6577
252102,5106
290328,8175
422598,4354
212897,4503
444717,6913
119131,5053
301398,5884
600209,4630
112251,4574
271658,5223
697219,6079
193241,3560
142992,11719
40797,4794
584885,6697
90835,7999
258967,8484
17604,4400
576780,6405
657473,5578
529557,5775
417657,15204
199392,11546
458639,5836
190795,5706
277843,6912
322715,5075
135112,4446
524745,4926
421881,6331
70203,6614
422117,5908
444746,4507
74792,6101
331336,9978
385190,4202
528174,10421
597583,3637
178558,7590
433678,9171
622692,3426
627828,3949
297505,7789
627571,7830
618962,7848
487148,3571
627371,6928
390166,9507
175668,4727
55939,5033
361097,3863
620021,3959
623241,8042
621885,5563
674082,4500
430836,5810
267346,5102
394589,5447
628788,4549
252820,8047
630309,4318
351435,4162
22612,5165
550836,6151
392523,5232
322451,4807
514043,7731
105587,4908
139202,3976
143602,5570
397067,4686
379133,5748
660362,4072
437689,0
607811,7392
320248,9352
494935,6113
100124,5187
200300,7487
502310,0
375353,4953
26177,8086
241715,0
574291,4189
671296,4719
139069,10600
458809,8042
138989,13332
466604,3757
199526,6191
101493,5560
420322,21
319392,10068
83098,4955
6333,4329
579843,5038
240623,8282
32828,5812
13536,9221
656753,6112
435287,6707
282017,8023
645688,10544
225898,4826
603657,4175
669358,5256
692129,0
153418,5045
665035,5827
20297,5391
130717,6853
708989,10384
664716,11117
565302,5561
487410,5709
292634,10170
238957,9098
174771,4706
304269,6805
461479,5168
631800,5980
77899,7196
651750,9382
594138,6095
286808,7059
533731,0
628442,5501
326074,5838
38490,5868
363869,7236
668643,6845
180882,7496
295333,5087
19224,5767
30880,5889
401161,3534
147530,6918
225301,5507
130816,7713
240885,4480
607082,11421
328837,0
323280,9173
607122,0
40673,0
709076,11032
168634,0
194706,4370
144786,0
650261,8449
145453,6599
155453,7580
57021,82
563576,4214
591260,7
502723,20
102343,7
42481,49
461057,69
423891,0
255902,9112
357850,9126
63567,6520
710067,0
263944,0
337529,6625
296169,0
299671,39
256199,0
700914,5958
136315,4548
353458,0
228863,9135
456850,8973
521079,6283
423130,4000
422767,19
244067,27
42703,18
145595,8730
361976,0
464347,0
625324,249
603426,4831
311822,62
9184,0
70163,299
364915,0
455696,6305
302050,7443
622109,2
158434,44
299177,0
560632,4251
332041,0
53729,8582
26350,6736
410463,8
535907,0
578140,0
91986,9
283135,7666
674867,89
92029,150
30148,27
474506,18
402315,71
577168,6555
373397,4507
408121,8579
14904,0
287396,6693
367701,9068
527445,0
276868,8658
114317,5
286371,8
214240,93
678824,82
20849,0
658049,0
32852,0
405977,48
531708,9843
532688,0
151450,9
213720,27
352086,0
396477,0
671147,0
208344,4457
125036,0
195965,108
396883,4549
121916,7576
654332,6883
91772,39
608892,1675
234841,10436
6527,4160
229322,7022
517087,6476
454813,4150
161307,3843
544989,5883
660247,2144
169484,10584
377460,5878
668721,14152
598048,8044
255619,3013
55714,10010
8910,18335
477172,2900
580493,7319
2887,5975
165200,5511
482263,6073
256583,3592
166972,6665
87991,3279
699164,6561
50992,3665
523104,7742
467053,6545
665828,5083
184485,11224
265929,4073
301357,2412
178614,5274
591303,3766
154213,8606
672028,3036
591409,6698
285496,3370
69593,7257
524639,7539
527774,12307
671931,10264
425045,4955
246893,5270
388079,5396
137372,7135
264548,5599
688482,7046
156788,4826
252849,5498
675360,10656
209147,7165
151310,5015
316458,7913
174150,7173
367345,5140
147532,10192
351850,6084
653421,6134
473149,12889
417505,6405
63220,6480
127881,6262
286946,3826
139975,3573
39602,6810
578402,7996
648572,4807
9627,12289
562765,10279
173131,15630
98481,5047
417813,8898
643786,9420
16205,0
522327,0
275320,19
629041,0
266461,0
192358,0
563737,36
636514,1
321683,14
255485,0
617559,0
511159,16
504026,9
298327,9
154764,11
350293,0
629641,29
285128,1
476363,21
472290,0
409101,2
351938,2
9416,11
444907,40
690840,0
633557,17
111230,41
131806,3
118749,0
506898,0
567791,0
202233,0
588945,13
48769,0
293103,0
452493,27
352513,16
619738,0
301286,9
126653,5
257154,13
622004,9
14118,10
504311,0
141903,1
21792,4
4236,0
668493,1
678324,0
658776,0
492733,0
601506,15
206472,0
385348,0
524083,30
356451,13
72955,8
561394,9
506371,9
695382,0
188789,14
253273,0
347573,14
271210,32
205862,0
229039,0
66309,2
667964,0
18964,0
585629,8
416978,0
306161,11135
671847,4607
691072,9346
679543,9432
55775,6497
292605,5869
680654,7431
138257,5933
216290,9633
242712,7897
584215,11410
323188,10614
433033,5311
384886,11721
540079,9673
627454,8064
628343,12114
673452,13676
330233,10271
530126,7612
550677,9364
122223,12161
550581,11900
179646,19015
668431,8230
477788,10030
248339,7242
129745,7872
679309,8121
95810,11825
278055,8057
573184,6336
303356,15289
676191,12114
542731,12729
404222,12663
563128,7012
447052,8671
104072,4940
172118,13143
636572,6171
537485,8006
696173,6607
538646,6430
99945,6407
682532,12428
515570,9598
223296,9332
165514,7256
637287,11359
71427,12150
299664,15595
84616,7331
638567,8451
698876,5423
461698,12193
233800,18787
662648,14572
319876,8456
623595,9477
427126,15037
656900,4406
544661,11324
125712,7439
225477,11949
572954,5257
341698,5229
50213,10539
675377,6478
213754,13774
440586,7759
497894,12641
586315,8548
503283,4548
425155,10536
159628,11145
374502,12063
602438,5570
663185,6619
342032,9963
601087,6540
216962,5885
15318,10235
159732,9284
253756,3910
214037,9221
246650,6370
4436,11059
318245,6206
101198,10128
88456,5819
78595,5421
102531,8770
337402,7296
669444,9137
258393,7063
245226,7821
498493,5990
246506,3519
128609,6984
496462,8947
240191,5877
514378,9209
145708,6356
498249,16757
65678,5825
704874,7928
466626,7478
151783,11471
477881,5438
387439,8137
576976,6651
496039,6619
139328,6347
515101,9136
590607,6706
383225,5569
591605,5243
383772,13861
640686,6103
710577,7159
284993,6475
646977,7979
408581,8843
345615,5516
110554,5653
123852,9737
354114,16773
134050,10444
74701,12177
320073,7604
451224,10563
270011,5523
203786,8474
301600,7669
378415,9781
80876,6954
535798,10368
290306,6232
29306,4896
259138,8912
667532,5021
415673,8930
701125,8846
135843,6955
362774,14533
689365,11449
364735,6163
36628,5810
157994,9180
468207,6980
372756,10375
627159,7090
542385,6477
37278,12266
403658,10526
83922,5652
44452,5769
520091,6173
316199,8232
526475,4137
497502,5701
294584,7349
314433,5898
121014,6822
286394,6009
682427,5819
219168,6608
230025,8819
343582,7569
134370,5550
374510,6289
325463,7459
60217,7083
439606,6123
60556,7071
660062,6577
55122,6898
117818,6950
163271,4746
651719,7729
9835,8706
73607,6075
196344,8920
5533,5456
38874,7592
305301,7293
112501,6856
555879,7827
414235,10076
509587,10711
484856,7562
10177,4482
266252,11146
562196,5065
646611,5807
308934,3578
489603,7726
236169,5485
159862,11875
490003,5477
421193,4846
244123,8601
279759,9431
643578,7673
522726,6488
583000,14903
286514,6538
455300,4246
629585,7600
115666,5949
523926,9400
51501,14621
532859,7081
341293,7173
548396,6362
476407,9996
56969,7285
557506,8134
168572,9867
705257,8224
469582,6101
258648,8477
362761,5133
611374,4980
628503,6204
596260,8800
431256,11199
181169,5897
170195,7224
3030,5727
126732,6078
180617,11344
550572,11076
207310,9067
587909,7887
686199,8446
400711,5136
298561,6200
604996,23358
124497,7019
637285,8427
127345,7371
623175,5951
101049,6835
582724,4241
308836,6219
2328,8664
358298,11329
559756,7661
661931,8921
547081,5605
403543,8679
359704,5976
557201,7994
327411,6545
332806,7800
13869,4877
66762,7274
373132,9984
456197,6972
333552,5174
372926,6566
494584,7284
169524,7638
689976,7462
353950,5880
529039,5403
259795,7846
614716,15004
576819,5019
379577,4639
686131,5122
495377,13175
318360,6160
150610,6637
90473,7665
577103,7135
556609,7233
683200,9931
149120,6030
285510,6170
352065,9734
303234,6170
166703,9268
602775,5846
134870,10422
273721,3592
642355,5967
85163,4792
135831,4275
658894,11140
82216,6182
29970,6500
633907,8107
438980,8392
45717,6328
338524,4677
545328,5010
635692,6229
272602,5264
422427,6648
106809,6911
339035,4738
178393,5341
298192,5868
47862,12441
586426,3821
506351,7948
299166,7251
624918,10500
430497,8118
316865,7927
566615,7505
695042,9002
184352,7362
512081,11720
667830,4989
433540,4778
628736,7230
547761,7640
91794,8030
223615,5629
50856,8407
616557,8677
348924,7972
174100,5767
429231,9107
155184,8923
302364,11837
636019,9487
167748,6000
130868,13004
212955,5597
401650,7447
49436,6272
576413,8804
686102,10067
633792,9596
523886,8490
168362,5224
399224,9742
379491,7598
81568,6187
335442,8249
302487,4825
406118,6918
331051,5145
43078,5523
658006,6625
33370,5617
518827,13587
277117,10317
34180,4572
73296,8080
277423,5743
38611,5114
327549,13165
356675,7263
651894,22430
345743,5262
371740,5468
658617,7821
456288,6156
156754,6717
264332,10144
661293,4064
166840,10667
294875,10543
661228,6443
456504,6724
145055,6373
526861,7600
327124,6222
689461,6290
269786,9179
109931,19430
475028,13540
519968,4267
71620,10800
541483,8794
148861,10806
251679,5206
229220,10606
592699,9585
348723,7522
515137,8736
213740,5451
359355,6321
179193,6356
382814,7338
325489,16176
102398,6047
556299,6750
694657,13529
620846,7758
170852,12011
550839,7515
275927,7297
572889,6227
87098,8958
79033,4065
395501,6657
58453,8612
21134,4985
467585,13112
300718,6614
101966,10109
488178,6835
80010,10518
279489,5136
594243,6530
499435,8713
614584,6814
332634,6544
180184,7440
318160,8076
340265,5775
206777,2763
103955,11717
465873,7532
531442,12390
355035,3947
552552,1490
441413,10568
652853,3550
411110,4082
133945,8239
189165,3094
45009,7211
375452,7719
652759,8185
696763,7603
484760,1424
96671,3713
638946,2593
332572,4610
44878,5416
358061,3772
319914,7137
709465,2504
617100,5329
291510,4932
440896,6488
618488,2446
198599,5996
314218,2016
647129,6413
228473,7147
472216,5524
256684,5400
228283,5615
133224,5942
163773,8842
334113,4773
385949,6058
113413,4794
542919,3580
219695,5125
197793,7703
27029,3158
564398,4158
171504,1800
123927,7302
48646,4908
216886,4464
114763,6123
376001,4469
450501,4979
252817,6821
312778,1905
242193,4140
118952,8273
324116,7515
180708,1470
69409,3999
467845,6115
692591,5082
448879,8597
296401,1196
169723,8038
289775,4675
379228,4763
230904,2344
355556,2088
560033,8324
284775,3401
569778,9720
596099,2131
101681,6215
22215,5789
87147,2924
437836,5603
208252,3489
188021,4680
342516,6235
79370,8108
403111,5970
201171,15473
668423,8801
402562,3799
308439,2613
487900,8770
475512,5674
87008,5128
560159,7768
626765,20434
258568,1
465121,0
76423,2
161601,0
576396,4
589044,3
1733,0
710942,9
477717,13
151559,10
262698,5
308192,0
467409,20
464475,0
354518,0
586717,0
331288,0
356562,1
