,true_index,predictions
9554,96420,4243.180793939105
9555,96424,6269.158299894801
9556,96436,2808.240508180195
9557,96447,2568.142928902026
9558,96452,4014.382718456179
9559,96455,6602.441174009651
9560,96458,2359.576531369592
9561,96482,4505.40061706256
9562,96492,0.0
9563,96495,0.0
9564,96499,4699.198471803129
9565,96548,6322.770154885157
9566,96550,4061.727357413032
9567,96555,5605.755229152482
9568,96558,0.0
9569,96564,1368.667939466027
9570,96570,6458.8104403321495
9571,96571,9468.413452730374
9572,96576,5011.224311600858
9573,96589,8779.096181088866
9574,96601,4657.585984933617
9575,96610,8343.160343297215
9576,96613,7254.411693028163
9577,96616,4201.629858428216
9578,96617,14785.047954286738
9579,96621,15702.588717681852
9580,96628,4252.153432417104
9581,96630,6474.986987484154
9582,96652,4951.611742529791
9583,96666,0.0
9584,96671,4331.843184457292
9585,96676,6489.815741925034
9586,96690,5705.899704763213
9587,96699,9252.28278425077
9588,96700,5881.801332420176
9589,96701,6491.284596946935
9590,96707,9501.186256675184
9591,96714,8526.362294789302
9592,96716,6498.168099394725
9593,96731,6769.401656798457
9594,96737,7530.052051984892
9595,96739,8140.298998021765
9596,96740,9426.665442881698
9597,96751,5180.720228956952
9598,96764,7706.367116123038
9599,96804,9016.101311742652
9600,96805,0.0
9601,96815,5739.114371931185
9602,96818,6118.238676382556
9603,96820,9679.070182325031
9604,96824,7686.2547128106235
9605,96836,7717.465985568678
9606,96853,0.0
9607,96857,5246.909420691381
9608,96861,6950.139167057988
9609,96864,8227.434348187984
9610,96876,8510.43616185323
9611,96878,7064.616605847089
9612,96881,6273.484270630693
9613,96892,0.0
9614,96898,0.0
9615,96906,10512.756098455156
9616,96910,3155.7826532300032
9617,96918,3729.7514262501977
9618,96953,4249.448823384782
9619,96969,5372.0899089700115
9620,97023,0.0
9621,97024,10929.446872510973
9622,97026,5082.908848076945
9623,97029,4927.267384337057
9624,97037,0.0
9625,97051,5494.329509204905
9626,97058,8191.342124967627
9627,97070,3692.430897439792
9628,97083,6248.695429194739
9629,97087,5427.894574548712
9630,97107,2296.2433308976983
9631,97116,6523.419346405501
9632,97143,4340.110583897299
9633,97150,4465.1840440940905
9634,97151,0.0
9635,97153,3932.7851889926246
9636,97163,6924.31144614674
9637,97185,6087.184681462746
9638,97192,0.0
9639,97195,8779.183556057458
9640,97209,0.0
9641,97215,7644.165751984656
9642,97225,5677.115562667296
9643,97237,3579.7565818700887
9644,97262,3402.451681630085
9645,97269,5437.327644723817
9646,97282,0.0
9647,97283,5109.221622427674
9648,97285,0.0
9649,97295,6905.875779278362
9650,97296,5418.522809372233
9651,97297,12604.605117848609
9652,97305,0.0
9653,97318,12265.962261038965
9654,97328,13776.19684070209
9655,97330,6661.462406482336
9656,97347,12380.538664860325
9657,97360,6380.5497611210485
9658,97372,4342.915733128126
9659,97375,8976.586039685972
9660,97384,9951.09349011743
9661,97388,0.0
9662,97428,5794.303999057238
9663,97444,29438.485872928824
9664,97445,5257.91048653705
9665,97449,0.0
9666,97450,6513.706017641907
9667,97497,8478.167688440984
9668,97510,6786.092136174561
9669,97512,6330.73937945479
9670,97523,5927.0569408355
9671,97535,10227.625081815651
9672,97540,4862.091173734887
9673,97573,8463.781816251165
9674,97585,4831.001903915982
9675,97601,0.0
9676,97610,9519.401858606934
9677,97623,6805.527240084841
9678,97628,5934.378344288412
9679,97635,4545.686023870268
9680,97693,0.0
9681,97710,7741.883487582095
9682,97738,5390.886706828785
9683,97742,8034.586594959459
9684,97754,3180.446157411874
9685,97767,5630.8104709013605
9686,97768,3291.54625036114
9687,97803,7191.762770204461
9688,97820,4834.6312046486955
9689,97826,0.0
9690,97855,5610.248425443939
9691,97863,5656.328336711557
9692,97871,9279.065621249825
9693,97878,9845.401971752663
9694,97880,8246.90441498171
9695,97889,5906.616189284778
9696,97901,4010.6533482821937
9697,97903,8220.279906297896
9698,97912,5860.677989948045
9699,97919,3159.071186319103
9700,97927,4266.7801467476565
9701,97934,13687.319932098908
9702,97936,7753.694725749827
9703,97937,0.0
9704,97949,4951.325834829411
9705,97952,4375.870093303297
9706,97955,1479.432134460714
9707,97969,5709.712107746705
9708,97987,4523.94803216138
9709,97991,3039.2165219812514
9710,98020,8395.71334509197
9711,98039,6690.608359328711
9712,98052,20105.112429957742
9713,98089,7089.649433055469
9714,98090,10975.61506852719
9715,98094,6940.362506329224
9716,98109,7351.783148260505
9717,98116,8678.130464029591
9718,98130,6029.3931968063025
9719,98136,11672.411351099037
9720,98148,1154.9433219849268
9721,98153,0.0
9722,98154,0.0
9723,98177,4090.105799511982
9724,98185,6299.860710250764
9725,98187,6137.797371266884
9726,98189,10096.469435381941
9727,98194,8913.373849422149
9728,98209,7342.904009798504
9729,98215,5777.037251525865
9730,98219,7437.378465409903
9731,98226,5311.885308764929
9732,98228,0.0
9733,98259,8356.022430405425
9734,98280,7286.6695230900905
9735,98287,8282.054091524888
9736,98316,7582.13069642128
9737,98333,0.0
9738,98354,7297.055047195236
9739,98356,9532.847650880474
9740,98361,8406.955927715635
9741,98371,4544.250305680023
9742,98372,9741.364992326884
9743,98386,8332.91449955057
9744,98403,4900.10497296287
9745,98417,5402.31753659284
9746,98424,7270.065845411666
9747,98432,6123.748072357847
9748,98447,3218.607944366529
9749,98452,8382.27062203863
9750,98453,14136.426029240054
9751,98469,0.0
9752,98480,5916.6228164851655
9753,98481,5969.2560517974525
9754,98495,0.0
9755,98506,3372.3480685136083
9756,98507,3785.5563829925027
9757,98516,3614.5440684214886
9758,98524,16814.555787644906
9759,98526,0.0
9760,98539,10714.923647796484
9761,98551,9075.40873460602
9762,98558,7485.077400291905
9763,98576,0.0
9764,98605,7421.038652515603
9765,98619,2055.8289173807543
9766,98628,7012.4339919560625
9767,98633,0.0
9768,98637,7759.136275070623
9769,98644,7233.176389522023
9770,98651,7430.895372506511
9771,98656,10276.824280098128
9772,98665,6830.96203421177
9773,98669,4013.515124278474
9774,98673,0.0
9775,98675,0.0
9776,98678,6723.819411917556
9777,98703,6375.595042340761
9778,98720,7594.677522037967
9779,98724,12067.836779014007
9780,98736,3375.3681630516217
9781,98742,4555.871326727493
9782,98757,2094.453851101669
9783,98765,0.0
9784,98772,4946.825964575717
9785,98777,0.0
9786,98786,11693.634461874768
9787,98788,6510.455822857474
9788,98812,3488.3177052686538
9789,98817,4590.7375566053115
9790,98818,6841.513479379973
9791,98828,8707.182128164484
9792,98837,7188.351502206817
9793,98838,5560.2029239551475
9794,98843,0.0
9795,98846,10696.307337370608
9796,98852,6925.647124642667
9797,98861,0.0
9798,98865,0.0
9799,98883,15841.790711154554
9800,98885,3130.7699072445766
9801,98896,5851.775590447729
9802,98897,7230.128199312588
9803,98901,0.0
9804,98902,0.0
9805,98905,6085.5477187242805
9806,98916,0.0
9807,98920,4950.556300716423
9808,98922,0.0
9809,98923,6387.735747703421
9810,98932,0.0
9811,98942,4861.083422391119
9812,98952,7152.500287558983
9813,98962,4693.895583532851
9814,98963,6014.080001914545
9815,98973,4828.868967610893
9816,98977,2397.9472642136643
9817,98978,0.0
9818,98984,4323.513763480878
9819,98995,5970.743458860095
9820,99006,4056.2888281435085
9821,99010,4320.834921693564
9822,99016,8193.520817986178
9823,99027,5668.722233540787
9824,99033,7359.779649999022
9825,99038,8191.789324685042
9826,99041,2739.5831699371715
9827,99061,9985.504016120904
9828,99079,5998.962934261992
9829,99085,7128.460650915767
9830,99093,7679.958346757282
9831,99100,7144.4234057120875
9832,99101,10257.09346736493
9833,99115,0.0
9834,99132,9102.353064041728
9835,99145,11647.530935445975
9836,99174,4487.3797313250725
9837,99175,9567.25592209968
9838,99203,9021.714627176874
9839,99206,5044.820538799197
9840,99216,5306.903131422458
9841,99217,10086.114883293094
9842,99228,3903.066258297118
9843,99237,10830.697794186788
9844,99248,6258.774344305926
9845,99250,2880.133265265156
9846,99258,7687.944602665949
9847,99266,9690.04398846579
9848,99277,9330.572841965199
9849,99278,7626.539211109215
9850,99283,8033.750119211499
9851,99292,0.0
9852,99326,10372.604393915315
9853,99330,5210.388696625724
9854,99335,3866.3216978384326
9855,99339,5719.622727896098
9856,99341,9504.241463616812
9857,99358,0.0
9858,99364,9088.210725934923
9859,99365,4492.817235586417
9860,99366,9694.345520258428
9861,99391,5535.235195337099
9862,99445,0.0
9863,99456,0.0
9864,99460,4719.916090977018
9865,99472,4711.988936266418
9866,99487,0.0
9867,99501,6016.8578209090465
9868,99518,3979.325994770962
9869,99525,0.0
9870,99550,4984.64785045601
9871,99599,3715.4615383410664
9872,99605,5105.067059564191
9873,99606,3800.933124601518
9874,99614,4980.644428219704
9875,99620,4658.532263401587
9876,99640,5484.940296703047
9877,99651,6973.4629079254255
9878,99655,6519.408300458317
9879,99660,11509.101698802977
9880,99662,4255.604769705137
9881,99678,12681.633973388469
9882,99694,5557.8204362080805
9883,99706,7956.6861330749925
9884,99723,6415.0081266227735
9885,99726,4389.455451442893
9886,99727,7726.7963228337
9887,99732,3956.8571199126177
9888,99749,0.0
9889,99753,10036.920975998208
9890,99760,6388.194125354063
9891,99763,0.0
9892,99798,7601.959480570809
9893,99806,4479.347019086344
9894,99809,5403.9030413147775
9895,99830,4534.240937892357
9896,99831,0.0
9897,99848,6521.978049116667
9898,99859,5781.15171767119
9899,99872,0.0
9900,99875,7945.533955834406
9901,99885,6119.998448027622
9902,99902,6663.154328500603
9903,99909,10381.643656831071
9904,99910,15747.552100598372
9905,99931,0.0
9906,99945,8000.840972725536
9907,99966,8403.537996019428
9908,99975,0.0
9909,99987,4141.707003585698
9910,99992,0.0
9911,100000,10378.184548608924
9912,100034,4069.171333429362
9913,100057,4851.450057145066
9914,100068,0.0
9915,100070,4780.056577361037
9916,100072,8547.557157593134
9917,100074,6277.5502526035825
9918,100098,19411.46155033583
9919,100102,0.0
9920,100104,6221.224602019704
9921,100119,6889.882338756035
9922,100124,5441.285747909502
9923,100128,9021.820471110306
9924,100131,5280.439563214631
9925,100132,0.0
9926,100133,11597.65143729114
9927,100134,13175.782558629191
9928,100169,6152.998428684494
9929,100172,6923.541116078381
9930,100177,0.0
9931,100188,8560.399548351517
9932,100190,0.0
9933,100191,2504.1396518486004
9934,100192,5700.858950338427
9935,100205,8634.648067176811
9936,100208,4753.538615255257
9937,100209,2839.4273143553837
9938,100220,7544.745947474995
9939,100248,6943.683186295996
9940,100254,5210.767813343595
9941,100258,13075.322443725674
9942,100276,7215.232988262187
9943,100288,11815.341911930178
9944,100304,0.0
9945,100305,6745.896599752597
9946,100319,8256.886621357984
9947,100327,7697.8279205857825
9948,100331,9182.436832867837
9949,100332,7580.240552150416
9950,100338,4275.596448999263
9951,100346,7801.798938277007
9952,100357,0.0
9953,100359,3781.649319654998
9954,100366,3524.6482804678167
9955,100401,5839.042318747948
9956,100412,0.0
9957,100416,2134.9237893610766
9958,100417,13139.508104418419
9959,100419,4330.213186001605
9960,100422,4770.655230381469
9961,100428,5060.855701079986
9962,100434,9751.723043559812
9963,100435,4687.20694735263
9964,100456,4646.564538441103
9965,100467,0.0
9966,100469,0.0
9967,100477,6852.2343542788185
9968,100485,11740.058328129884
9969,100496,8265.467239239411
9970,100515,9523.464681259915
9971,100517,7504.508573923999
9972,100526,4068.833068655289
9973,100528,7398.149986695985
9974,100533,4865.040600537529
9975,100541,14581.114092052108
9976,100546,11064.991656988637
9977,100550,9286.100981569654
9978,100557,3759.901943820751
9979,100561,4973.326163373965
9980,100562,0.0
9981,100596,3732.020657389675
9982,100633,0.0
9983,100646,0.0
9984,100647,10303.090874223235
9985,100650,9126.042703714378
9986,100677,10098.301707514238
9987,100683,4863.993811766217
9988,100688,0.0
9989,100693,8261.827122950312
9990,100705,4223.43877754688
9991,100710,9740.525539013626
9992,100713,7073.88366355106
9993,100715,6165.336861723244
9994,100718,6050.807122284587
9995,100728,5021.1733298586205
9996,100734,5609.792272709589
9997,100739,6502.809951162863
9998,100740,7386.971450958759
9999,100758,3642.0787009258743
10000,100759,12562.28271721734
10001,100763,5738.8752530581805
10002,100764,4930.886587534394
10003,100798,13251.32926959282
10004,100808,0.0
10005,100814,8646.970133080042
10006,100821,7652.4171069067725
10007,100833,4493.199195380494
10008,100835,5108.051879909941
10009,100838,3579.2530587261695
10010,100839,5869.999671037704
10011,100840,9769.35315896697
10012,100851,8340.853101426685
10013,100872,8484.324516708019
10014,100878,2213.4941898069424
10015,100886,4979.487596282971
10016,100889,5721.552945939115
10017,100916,0.0
10018,100924,0.0
10019,100927,0.0
10020,100946,0.0
10021,100964,3700.172192186101
10022,101012,6068.003283646058
10023,101021,10309.098358248079
10024,101022,7710.15317216076
10025,101029,3720.1667907957553
10026,101045,2502.7142818881784
10027,101049,7174.9634636985775
10028,101050,7775.52713601347
10029,101062,0.0
10030,101065,7512.5801718458
10031,101074,9866.588906729832
10032,101120,4654.290449687676
10033,101156,9061.67150382492
10034,101162,5373.043108371777
10035,101174,8244.136966098575
10036,101175,9886.98460972341
10037,101184,0.0
10038,101198,11444.318946166823
10039,101206,0.0
10040,101213,5853.879521486413
10041,101215,4515.568308868928
10042,101230,4146.772553879549
10043,101241,4368.43544664312
10044,101243,4647.109705153589
10045,101251,6863.618418414416
10046,101255,6222.5004350692
10047,101266,6870.828003102044
10048,101272,0.0
10049,101273,4698.756198731433
10050,101274,4416.454783835999
10051,101314,4087.667285719223
10052,101351,7337.922883412441
10053,101364,0.0
10054,101375,6464.03453361599
10055,101382,9243.054118400718
10056,101407,13027.441559435309
10057,101420,1737.47469192707
10058,101421,3938.2285778698133
10059,101429,5393.029696084917
10060,101439,7117.065122570115
10061,101443,5182.41486194522
10062,101450,3117.417649046948
10063,101454,10021.594392159932
10064,101457,3397.488425796624
10065,101460,6139.709302820493
10066,101464,9701.605449452767
10067,101466,0.0
10068,101474,3424.3221893040877
10069,101486,7030.372406958322
10070,101487,8450.07980672965
10071,101493,5610.46677290441
10072,101501,6915.743682360735
10073,101513,0.0
10074,101514,6778.101112344274
10075,101518,7873.643270243
10076,101525,7934.089963147301
10077,101580,2783.3209618697456
10078,101582,1621.4417406840353
10079,101585,10553.123127304607
10080,101592,3177.2957164236905
10081,101593,6361.18974015628
10082,101603,11492.967068426151
10083,101613,4822.5316779313425
10084,101630,15599.014379519362
10085,101632,13531.943807708936
10086,101633,0.0
10087,101647,5438.901301217439
10088,101650,3741.684732793115
10089,101664,18700.389193950254
10090,101669,7406.79591752276
10091,101681,7421.449220489157
10092,101713,0.0
10093,101717,7373.10729545899
10094,101732,4704.581139577998
10095,101740,0.0
10096,101741,0.0
10097,101743,0.0
10098,101775,5887.694011129251
10099,101781,9835.37823900577
10100,101784,4128.874541257665
10101,101795,0.0
10102,101798,10929.13997180817
10103,101817,2556.3888686494897
10104,101818,6572.276741310837
10105,101882,0.0
10106,101920,3229.6996748779725
10107,101938,4585.41348611968
10108,101951,7581.47523065742
10109,101960,4019.3401528888435
10110,101961,0.0
10111,101966,8280.801250629676
10112,101968,0.0
10113,101970,8998.542606511064
10114,101986,0.0
10115,102015,4480.489023853719
10116,102019,7115.924571618301
10117,102025,5497.220600393339
10118,102028,8054.497072615683
10119,102042,7137.9587632409
10120,102050,0.0
10121,102052,9448.12342451772
10122,102056,5335.182232899216
10123,102058,6578.008509183152
10124,102102,4076.029722836513
10125,102110,0.0
10126,102112,5947.420913200556
10127,102122,0.0
10128,102129,9118.489137753506
10129,102139,12914.409475324685
10130,102143,10434.718582675412
10131,102147,5909.337119825272
10132,102155,4171.843249481311
10133,102172,6850.641329317375
10134,102175,7930.709840127175
10135,102179,3466.849033454395
10136,102186,9586.340249467436
10137,102192,10414.167363870214
10138,102194,9776.53885729072
10139,102195,4247.340213368127
10140,102198,3973.2170299366535
10141,102225,8065.4880559144785
10142,102226,8472.588686379078
10143,102231,6477.140001570943
10144,102232,0.0
10145,102261,0.0
10146,102276,5118.451484177045
10147,102286,7507.610026197746
10148,102298,7610.63460218868
10149,102307,4171.679091909525
10150,102330,9075.859502913781
10151,102332,7058.804781432153
10152,102337,7100.739731236112
10153,102343,0.0
10154,102344,6672.934442929704
10155,102379,6906.011387726787
10156,102389,8258.3263582085
10157,102392,4921.447435161151
10158,102398,6734.339592463553
10159,102407,4411.840914056325
10160,102422,0.0
10161,102433,6405.5751538349305
10162,102436,8428.68030311325
10163,102439,6998.79289858183
10164,102443,8172.802210712477
10165,102450,3796.7530202965972
10166,102452,0.0
10167,102454,6787.056278572164
10168,102462,5155.280107954545
10169,102471,4288.201880951023
10170,102472,8357.940148057589
10171,102477,4111.618898557928
10172,102478,7464.205320978564
10173,102491,1804.210074765774
10174,102496,0.0
10175,102501,7035.517850032238
10176,102531,9005.264088771806
10177,102536,5533.816255874748
10178,102537,5375.117154183451
10179,102562,7432.322204116112
10180,102565,7710.108190814991
10181,102569,7923.517683053642
10182,102584,9672.551069737514
10183,102594,4532.970204287686
10184,102598,6471.594230664039
10185,102621,5892.092107587842
10186,102626,4568.133312281633
10187,102638,5288.108736142521
10188,102654,3958.381433031133
10189,102675,0.0
10190,102677,0.0
10191,102694,6775.801315122788
10192,102696,7378.711579330689
10193,102698,5855.129273706873
10194,102702,5928.05525881076
10195,102703,12242.352880917566
10196,102722,3888.506789737608
10197,102729,0.0
10198,102733,4993.185614569081
10199,102738,4718.360153009054
10200,102761,5710.107713300532
10201,102767,9711.971743672053
10202,102768,0.0
10203,102774,5536.2769358952555
10204,102782,3489.595220312493
10205,102784,0.0
10206,102798,6429.421777705627
10207,102802,3861.993311053377
10208,102821,6672.1658487022705
10209,102827,5475.460817281378
10210,102843,6077.863852842175
10211,102849,4763.549308725733
10212,102873,3792.223377309933
10213,102876,12948.674197783783
10214,102893,7347.026182707238
10215,102896,8717.00711264358
10216,102902,10633.323348260825
10217,102924,0.0
10218,102931,0.0
10219,102934,5309.657608330686
10220,102966,16040.125570592221
10221,102967,6693.691166349363
10222,102989,4701.945090311017
10223,102995,9902.075465164176
10224,102998,0.0
10225,103005,3576.6211608864455
10226,103006,0.0
10227,103009,4957.265086078768
10228,103025,11303.927753517248
10229,103037,10811.579863125871
10230,103046,15387.294626223063
10231,103047,6196.588609531218
10232,103049,4043.7439749036193
10233,103068,6083.177483328081
10234,103082,14808.739161512598
10235,103095,18259.01660379201
10236,103098,7222.7040018697435
10237,103108,6268.030369725289
10238,103121,3918.651774733158
10239,103126,9687.839412220841
10240,103131,8448.23031380038
10241,103136,7339.919430025408
10242,103139,11792.947872241102
10243,103155,5171.890072501349
10244,103157,0.0
10245,103160,4856.417584284236
10246,103173,7586.974064097664
10247,103179,5441.632333573852
10248,103182,4681.3825531969105
10249,103195,3993.6241306148872
10250,103196,12457.858510210459
10251,103221,5780.346101546406
10252,103241,10963.479099744774
10253,103257,0.0
10254,103266,8529.026132264979
10255,103270,4328.961705900348
10256,103279,6975.304990698437
10257,103282,9754.209878230708
10258,103290,0.0
10259,103321,9451.732919832102
10260,103331,6272.34759892566
10261,103344,6946.017280210151
10262,103349,8099.871923307768
10263,103354,0.0
10264,103382,4934.3023097373925
10265,103383,0.0
10266,103384,7253.328110827811
10267,103402,8263.284754704973
10268,103405,0.0
10269,103411,0.0
10270,103416,6085.811105761936
10271,103432,6494.125839563739
10272,103440,6506.569633274105
10273,103449,0.0
10274,103467,5769.587527662969
10275,103479,5083.024720572904
10276,103480,10832.464156195405
10277,103498,4541.587087659528
10278,103499,3634.5879556761993
10279,103500,8342.641834837488
10280,103515,6768.904677158116
10281,103542,5514.084812601187
10282,103569,5707.081890364244
10283,103570,5427.210283223196
10284,103596,8518.91914609053
10285,103602,0.0
10286,103617,1883.0512697801344
10287,103631,5455.472424024378
10288,103636,7166.260516467285
10289,103641,17855.238825136745
10290,103652,5770.584543216979
10291,103660,5109.548668071604
10292,103680,6822.54490683435
10293,103681,5233.077147895426
10294,103685,7272.341365159105
10295,103703,8020.250700129811
10296,103707,8013.697691218412
10297,103712,15532.691871918174
10298,103724,5889.5950999099005
10299,103736,6358.666660982266
10300,103743,0.0
10301,103773,7665.852615150581
10302,103784,0.0
10303,103788,7779.559282899829
10304,103795,5705.355926696723
10305,103796,0.0
10306,103799,8643.434412157736
10307,103802,10510.593107317964
10308,103813,6091.6069240475035
10309,103817,0.0
10310,103835,10417.161667845572
10311,103843,6368.905204340484
10312,103862,17083.976498666194
10313,103868,5709.809345360201
10314,103906,15468.776536500056
10315,103912,5280.713389494265
10316,103915,5893.562577809863
10317,103919,6270.772417841671
10318,103922,9043.871624163387
10319,103931,3696.3851076539136
10320,103934,6805.68052674662
10321,103936,7097.8840183387965
10322,103943,8776.425672464213
10323,103955,10220.256753012663
10324,103961,5853.814228793341
10325,103980,7965.036236206151
10326,103989,0.0
10327,103998,8798.13655017474
10328,104012,0.0
10329,104030,7609.436288615281
10330,104042,0.0
10331,104072,6431.372684847178
10332,104074,3268.6306779813103
10333,104080,0.0
10334,104083,6381.529486218544
10335,104085,9203.855464311524
10336,104088,14960.040438958422
10337,104101,4384.605985639292
10338,104104,9743.561191523186
10339,104105,5346.560503893182
10340,104121,8945.534725912172
10341,104125,3875.1259043554387
10342,104127,0.0
10343,104141,0.0
10344,104145,8567.5067930184
10345,104149,6283.011315325878
10346,104153,0.0
10347,104163,0.0
10348,104166,4196.438911809417
10349,104172,4890.996760503299
10350,104196,4786.842611412567
10351,104217,4318.83944492557
10352,104222,0.0
10353,104248,6067.953725153153
10354,104251,6098.719920724966
10355,104257,7499.467335139472
10356,104267,5753.966881073072
10357,104269,7253.102636002108
10358,104306,10665.070180763832
10359,104343,6303.241141657865
10360,104344,0.0
10361,104351,0.0
10362,104355,7164.607024132225
10363,104364,0.0
10364,104370,4456.520690720405
10365,104390,3789.8918441228952
10366,104444,1995.2694617256784
10367,104452,4542.494654816582
10368,104461,7535.750676050771
10369,104462,8970.154582205296
10370,104469,7329.834572330972
10371,104485,7434.1308348806515
10372,104486,9452.42676792687
10373,104520,5621.774162692661
10374,104532,0.0
10375,104547,3765.1024419082837
10376,104564,9034.131229124818
10377,104579,8998.94632076436
10378,104581,9517.510144569113
10379,104626,3228.5023220061767
10380,104637,4602.39464104867
10381,104640,0.0
10382,104642,6173.729411748612
10383,104651,0.0
10384,104652,6422.81135686832
10385,104662,8233.35507675358
10386,104663,7480.397757438834
10387,104681,5255.052172775095
10388,104708,0.0
10389,104717,8349.906636368407
10390,104727,0.0
10391,104735,5606.772473608264
10392,104758,9101.268334327593
10393,104782,7694.021605253452
10394,104783,6182.362850100692
10395,104784,5940.481548354353
10396,104785,1293.3768990020988
10397,104815,7119.0538449001915
10398,104857,5788.479624755249
10399,104860,8336.863372107711
10400,104867,9213.437460486382
10401,104895,0.0
10402,104907,0.0
10403,104912,7106.760448295914
10404,104917,5435.901948981952
10405,104937,5818.860388726105
10406,104945,7244.5747483357845
10407,104966,0.0
10408,104974,7900.052992681641
10409,104975,4466.82917006838
10410,104992,9122.251069660262
10411,105001,7095.149905042882
10412,105006,10911.155073557547
10413,105009,0.0
10414,105011,5220.489607492535
10415,105062,5360.775666125185
10416,105071,6692.3253830513495
10417,105075,0.0
10418,105081,6749.899106519327
10419,105086,5103.753587794495
10420,105087,4245.55807152777
10421,105099,5677.483514475213
10422,105122,6489.040614037555
10423,105124,7239.73779565811
10424,105130,9322.057106058135
10425,105138,11470.513031242772
10426,105144,9439.703831288269
10427,105150,5976.715089486722
10428,105168,4057.7823564407586
10429,105175,8104.1899704894595
10430,105182,8210.32203431718
10431,105187,5339.083921689934
10432,105196,0.0
10433,105201,9744.610593499838
10434,105212,0.0
10435,105215,18902.473973301378
10436,105225,5520.8860617270775
10437,105227,0.0
10438,105232,4260.225166514193
10439,105242,7638.07524220551
10440,105249,0.0
10441,105253,5855.125069847545
10442,105256,5549.534482676548
10443,105263,5772.939023188199
10444,105266,8207.338650803278
10445,105270,5602.7413005579965
10446,105271,8589.337970005334
10447,105287,6307.631451614262
10448,105302,0.0
10449,105321,5238.01236052111
10450,105351,5056.255268778925
10451,105353,8160.160851110595
10452,105368,3501.9839454927487
10453,105415,4668.169279482474
10454,105418,5110.792290009091
10455,105420,6588.296643406889
10456,105424,4918.18503099398
10457,105431,7653.445467371734
10458,105433,5602.426784491807
10459,105434,0.0
10460,105435,6664.731095906132
10461,105436,5188.6739083853245
10462,105475,3748.3792136645657
10463,105490,5057.532325741274
10464,105494,4280.35581259816
10465,105496,3209.6951901245375
10466,105509,3437.0862575104193
10467,105516,7517.2749249842045
10468,105518,5016.1767973401
10469,105523,5679.3489037235695
10470,105526,4021.90897083781
10471,105528,5594.843211059831
10472,105540,0.0
10473,105546,5570.720427732473
10474,105560,7584.417409325063
10475,105561,0.0
10476,105565,5706.296194843494
10477,105582,4297.268976964151
10478,105587,5143.848942165848
10479,105601,10451.502971746993
10480,105618,7271.111069291877
10481,105620,6315.955138571948
10482,105622,8506.235823844494
10483,105631,6287.771698095745
10484,105661,6682.650311656278
10485,105679,7829.735894295494
10486,105684,9654.762215004337
10487,105700,4830.912066998218
10488,105705,0.0
10489,105715,0.0
10490,105724,4585.231165694436
10491,105731,0.0
10492,105764,6742.484024723105
10493,105766,10518.847732915801
10494,105781,0.0
10495,105782,5517.068310576748
10496,105826,0.0
10497,105828,5689.7452914614
10498,105837,12382.894973276156
10499,105854,2957.6933759010553
10500,105892,0.0
10501,105899,0.0
10502,105944,10333.048422550713
10503,105954,3912.200912572489
10504,105963,7552.686349988854
10505,105979,4153.810555434497
10506,105982,7015.524228775944
10507,105987,7306.394327844046
10508,105994,2626.8717880259724
10509,105995,0.0
10510,106011,6382.820006284019
10511,106023,7073.478683773236
10512,106047,7112.4131659155955
10513,106058,6942.899261990902
10514,106089,7361.2804557751715
10515,106093,3694.8672431223526
10516,106094,0.0
10517,106100,8644.595410562142
10518,106112,6636.096739574584
10519,106117,4456.385077827873
10520,106137,5300.271057255412
10521,106139,7635.294797283819
10522,106142,10002.971457959542
10523,106145,3946.6902330498096
10524,106172,6018.4695575321975
10525,106202,5463.205916390996
10526,106231,3766.589418610475
10527,106233,9876.953410394106
10528,106238,5349.233900499967
10529,106288,5928.013867014229
10530,106291,0.0
10531,106309,5066.561575531999
10532,106327,9582.705791644248
10533,106349,7470.400682305496
10534,106372,3249.202584267257
10535,106377,0.0
10536,106380,0.0
10537,106389,4289.7277771354675
10538,106391,7871.107737819789
10539,106397,0.0
10540,106402,4495.015051213261
10541,106413,4777.658300307243
10542,106421,5186.709201727229
10543,106429,0.0
10544,106433,7246.047676940936
10545,106439,7315.581328961609
10546,106441,9015.93613617494
10547,106443,8480.861573614795
10548,106446,7204.106050665077
10549,106450,0.0
10550,106451,6513.733862210007
10551,106454,10620.887581747176
10552,106455,5611.827828067754
10553,106459,4989.427181115569
10554,106460,0.0
10555,106463,5564.881316159119
10556,106465,12328.696813193266
10557,106467,3834.889507336447
10558,106469,15743.357486750903
10559,106474,4755.5176401294975
10560,106492,0.0
10561,106497,4657.639200314321
10562,106520,6432.247543450911
10563,106523,9159.083524583128
10564,106528,4010.6344915157983
10565,106535,6518.77098688321
10566,106538,6133.032635867334
10567,106563,14952.43118561841
10568,106564,1992.239243230404
10569,106579,5005.511381891557
10570,106581,0.0
10571,106609,0.0
10572,106619,4630.707809375006
10573,106620,9394.166668047175
10574,106629,13724.137226966348
10575,106637,0.0
10576,106641,9594.82980360408
10577,106659,3743.314232321126
10578,106667,0.0
10579,106676,7182.763447794536
10580,106681,9631.437742662683
10581,106722,0.0
10582,106733,0.0
10583,106737,9039.99173101228
10584,106741,8633.969306099623
10585,106747,4209.15377965467
10586,106809,7659.028636124154
10587,106826,6092.541972418369
10588,106835,5064.684772348013
10589,106857,0.0
10590,106859,0.0
10591,106861,6005.988853986325
10592,106867,4172.886878520749
10593,106886,3680.0729172059782
10594,106892,0.0
10595,106895,6631.727919619318
