true_index,predictions
148124,10659.35207139797
148132,6205.002995013347
148143,0.0002915704387990762
148149,6917.421500696452
148150,5354.890165098614
148155,6164.210656000509
148179,0.0002915704387990762
148187,0.0002915704387990762
148198,16828.85630255158
148222,0.0
148232,6674.822668263924
148235,0.0002915704387990762
148246,3751.0182494772935
148248,8020.073326776566
148253,4334.407863734769
148288,8322.753518052858
148289,0.0002915704387990762
148294,4487.7118530017215
148308,7233.556569860633
148312,11091.32799153325
148313,7500.265665404216
148318,11091.32799153325
148319,8576.495769282987
148339,6172.198907468981
148341,5701.967847949588
148353,0.0002915704387990762
148357,10630.535121794663
148381,7893.407949947273
148383,5701.967847949588
148419,5592.518027187316
148422,5632.595636153631
148444,4742.028116652586
148468,9913.95976461504
148474,5055.144438140891
148478,5287.983293680783
148484,3705.8182808509005
148492,6526.442856198814
148494,7282.350566706537
148498,6168.91133244354
148523,0.0002915704387990762
148554,6300.430669294336
148557,8370.825537905901
148563,0.0002915704387990762
148574,6120.896308912592
148593,8162.545577024456
148617,0.0002915704387990762
148624,6256.203932716125
148628,4004.3252805380494
148629,4995.113524132612
148637,8592.325430911462
148641,10844.20987216381
148645,3809.4816293138656
148650,7064.084637710372
148662,4534.089673290715
148682,8194.052419755291
148692,8862.542065925141
148706,0.0002915704387990762
148709,8703.287080410657
148746,11975.856279395986
148749,8176.616544552071
148750,17117.700104586922
148780,6401.722690967677
148806,0.0002915704387990762
148807,7564.583517597665
148809,5701.967847949588
148812,8015.574063538272
148824,10357.560495276439
148833,5592.518027187316
148834,7520.533783459872
148837,7785.4295380318745
148842,4677.9281021763245
148861,10163.175658011807
148865,6231.461511519961
148869,9421.286332537815
148873,5224.261340528131
148878,0.0002915704387990762
148890,4738.0402288694895
148899,2710.8815794228985
148905,7233.556569860633
148919,5439.553566921104
148926,0.0
148931,8088.315406550595
148942,8194.052419755291
148954,7212.9593857757
148967,0.0002915704387990762
148974,19423.69079215189
148983,10389.730009635896
148997,0.0002915704387990762
149001,10872.756767157523
149006,5055.144438140891
149024,0.0002915704387990762
149028,7160.40299484942
149046,4369.151517004721
149049,6647.448404469469
149071,0.0002915704387990762
149077,5992.804872300789
149081,6362.96656650133
149082,3651.8061570405903
149097,8189.499290719861
149106,0.0002915704387990762
149118,5582.6191870975945
149120,7481.484665098176
149127,5878.382735463919
149133,5699.520115707183
149134,4552.282082483332
149142,3815.6344010228945
149160,7920.442320827612
149161,11143.116854274685
149174,5651.06878195732
149177,7244.500138838361
149180,11443.647967511755
149234,4119.249633646089
149247,6231.461511519961
149257,5632.595636153631
149276,9882.89656427924
149285,4629.757077054045
149288,7737.307112337685
149297,4951.339453601334
149306,7603.9935181120445
149311,8681.905568850296
149318,2791.611718950793
149320,6917.421500696452
149324,7709.647664822592
149327,0.0002915704387990762
149346,4517.222241444568
149363,5176.282349766757
149369,9510.596445030122
149394,6231.461511519961
149403,0.0002915704387990762
149407,6300.161752351718
149413,7815.3289755028845
149417,5176.282349766757
149419,0.0002915704387990762
149426,3571.1670354410885
149439,7325.158552707145
149467,7414.642092724635
149469,0.0002915704387990762
149479,7052.131805711642
149485,4515.244191096957
149538,9283.30813141013
149557,6872.028692529178
149565,8797.627419225715
149566,0.0
149572,7660.614707624362
149583,6027.968199327042
149597,9314.713599461602
149599,6541.9448614175935
149605,3840.8472597343266
149609,0.0002915704387990762
149628,10154.35632815776
149634,8172.182857606567
149636,8189.499290719861
149640,5659.44420362789
149646,12381.74161850182
149657,5318.733301062528
149667,6337.58240427093
149668,6854.618154186079
149669,3020.350443853649
149694,4008.6997168287953
149727,4036.352111133871
149730,5701.967847949588
149736,0.0002915704387990762
149739,0.0
149745,1809.020071564436
149762,5492.99591057013
149766,4738.0402288694895
149778,3134.482574988838
149784,12861.536303535297
149811,7414.642092724635
149825,0.0002915704387990762
149829,6813.601637148347
149837,5287.983293680783
149846,0.0002915704387990762
149847,6338.020058727795
149855,16714.698611663684
149878,4954.958193221012
149887,6075.739376278207
149891,10366.03795300059
149899,9201.541851219308
149934,9421.286332537815
149947,6616.241369740765
149950,5596.292225707873
149969,4379.215151738848
149980,6239.772940142376
150001,6346.7706561424
150021,8194.052419755291
150024,7560.225559547648
150029,6787.691570329641
150034,8243.811891982661
150040,9421.286332537815
150043,3571.1670354410885
150055,0.0002915704387990762
150059,6332.959471898421
150079,3323.3593232811177
150091,3067.7489084565277
150099,8194.052419755291
150107,2788.5715811459736
150131,4341.097296477095
150133,4517.222241444568
150141,5701.967847949588
150159,5592.518027187316
150163,9253.468656488583
150175,6643.378029065327
150179,9174.77478144905
150184,5176.282349766757
150190,4489.501089407735
150204,10872.756767157523
150207,5955.905024370406
150217,10179.435749873242
150228,5322.751890542979
150229,5512.148600276076
150233,10610.7886423902
150244,10366.03795300059
150262,4379.215151738848
150274,3942.907278392086
150287,3581.2585823881273
150308,0.0
150339,10179.435749873242
150349,3325.8742846260902
150362,6796.019097779286
150371,7709.647664822592
150373,0.0002915704387990762
150374,0.0002915704387990762
150381,5293.471875902965
150393,16828.85630255158
150399,0.0002915704387990762
150401,6498.48979884141
150402,10719.85932389834
150403,5955.905024370406
150414,0.0002915704387990762
150444,4229.590017432225
150445,3339.898372746632
150448,8189.499290719861
150451,0.0002915704387990762
150458,0.0002915704387990762
150460,9180.291651390646
150471,5493.416532241142
150490,0.0002915704387990762
150493,11635.110056705169
150507,7365.752225973074
150517,2723.6720688236924
150519,0.0002915704387990762
150520,6191.455832742246
150532,6073.929535050528
150533,6123.92553720227
150546,9175.602459773465
150553,5644.008821322189
150559,8703.287080410657
150565,3801.2879751703176
150599,0.0
150610,6994.166639709341
150634,4504.165013021478
150636,8253.601272234167
150655,5156.999543672511
150656,3975.8339598710345
150659,8189.499290719861
150664,2885.9089461532885
150671,3667.9121230612564
150673,5701.967847949588
150681,9322.839101774602
150688,8371.738327541492
150697,8930.716256199514
150719,8474.112645402103
150741,6987.781996481964
150743,7510.40496174105
150748,3358.7422103183185
150754,0.0
150759,12442.964602698275
150763,0.0
150784,7118.3349715551385
150799,6239.772940142376
150801,7173.326136133749
150805,9446.424673678002
150817,0.0002915704387990762
150834,6233.7341671255235
150838,6123.92553720227
150850,6135.9999652171355
150856,5883.126080314829
150858,0.0002915704387990762
150867,5592.518027187316
150888,14406.799628521007
150948,4008.6997168287953
150959,7414.642092724635
150965,5172.681795748167
150969,7789.426897346594
150978,5223.936177601415
150984,0.0002915704387990762
150986,5810.201732294224
150997,3067.7489084565277
150999,2007.6085664390373
151003,6189.447259026646
151014,8703.287080410657
151016,0.0002915704387990762
151046,0.0002915704387990762
151071,5632.595636153631
151089,4379.215151738848
151116,5878.382735463919
151139,4738.0402288694895
151143,5878.382735463919
151145,6842.240871272516
151161,4206.0243547896125
151169,0.0002915704387990762
151174,8189.499290719861
151183,8189.499290719861
151190,3817.9229086805617
151191,4736.074861063471
151200,6534.3348599208775
151206,4738.0402288694895
151249,5063.132974154446
151260,10693.632049625056
151265,8487.690161907616
151268,6804.320759712709
151271,5156.999543672511
151310,5632.595636153631
151314,5653.87647549833
151324,3325.8742846260902
151328,8243.811891982661
151332,6346.7706561424
151339,0.0002915704387990762
151343,7267.745219347224
151353,6239.772940142376
151400,4733.929786393799
151408,7660.614707624362
151413,0.0002915704387990762
151417,7064.084637710372
151420,8826.47626954125
151450,0.0
151454,5955.905024370406
151467,5055.144438140891
151486,5023.013153272752
151489,0.0
151490,8172.182857606567
151491,8681.905568850296
151502,6048.250101162441
151506,0.0
151508,0.0002915704387990762
151509,4733.929786393799
151517,10173.572813719948
151519,6346.7706561424
151532,4738.0402288694895
151533,8703.287080410657
151537,3833.7919668996387
151546,9314.713599461602
151551,5055.144438140891
151557,0.0002915704387990762
151559,0.0002915704387990762
151562,6170.531252813193
151576,5055.144438140891
151590,6917.421500696452
151625,7669.247253530481
151630,5055.144438140891
151633,5493.416532241142
151636,0.0002915704387990762
151652,2665.3743659489764
151656,11079.12752328743
151658,6325.4707551695765
151675,4369.151517004721
151685,10022.933566036041
151711,4090.9546981478297
151729,6494.912311143247
151746,6674.822668263924
151757,8535.703187248755
151778,4755.01215325489
151783,11091.32799153325
151784,9024.8909114433
151794,5947.2582088081135
151798,3571.1670354410885
151799,0.0002915704387990762
151804,5038.704226903959
151808,4995.113524132612
151819,6842.240871272516
151830,0.0002915704387990762
151834,0.0002915704387990762
151837,7443.042831834303
151844,6837.087823650624
151847,7829.871692765877
151851,6170.531252813193
151863,5547.609327351033
151866,5060.125155608064
151902,8703.287080410657
151904,6494.912311143247
151905,4104.6833682372535
151911,8667.326996478332
151915,0.0002915704387990762
151916,5955.905024370406
151940,7481.484665098176
151949,6691.9234954174135
151956,0.0002915704387990762
151958,12309.716936611198
151965,9616.559181226854
151987,0.0002915704387990762
151992,0.0002915704387990762
152045,9463.44825917771
152052,9996.737540212442
152062,5060.125155608064
152066,5060.125155608064
152082,0.0002915704387990762
152086,6362.96656650133
152098,10757.925402387975
152104,0.0
152105,3633.1295492060185
152115,5955.905024370406
152121,0.0002915704387990762
152122,6758.395024133371
152127,7054.066336714924
152128,0.0002915704387990762
152134,5120.954049147241
152142,9314.713599461602
152143,0.0002915704387990762
152152,5334.71342094474
152168,0.0002915704387990762
152201,9739.623125834796
152203,4032.4981740571743
152210,6350.746967477882
152215,4958.67832475189
152254,2332.23169604397
152263,5318.733301062528
152272,7272.466751309786
152274,3018.5755320893236
152305,7064.084637710372
152306,6369.283782260581
152312,6075.739376278207
152323,7517.6001510046735
152327,6562.731820703722
152332,4369.151517004721
152341,5365.81362677193
152342,9955.995536722128
152366,0.0002915704387990762
152381,8031.298691231166
152383,6896.798977092535
152386,0.0002915704387990762
152396,4109.40525098163
152404,5343.090803317421
152411,10083.6109950287
152412,9314.713599461602
152413,7709.647664822592
152441,4997.388404635551
152447,5972.410398089393
152461,6288.75528081603
152467,5172.681795748167
152489,0.0002915704387990762
152506,5067.373899461193
152530,5937.962560208499
152544,12231.04512542103
152547,10872.756767157523
152553,8570.562961794605
152556,0.0
152562,4738.0402288694895
152563,11641.517650905904
152568,6239.772940142376
152570,5059.981527623116
152614,4369.151517004721
152617,7925.214211194627
152633,7709.647664822592
152646,6541.9448614175935
152665,7737.307112337685
152685,6526.442856198814
152713,9276.079256900688
152714,4534.089673290715
152720,9968.03256200427
152737,16699.692603792442
152761,6841.735376023056
152779,10879.958824492043
152789,12442.964602698275
152809,0.0002915704387990762
152824,9412.902303659626
152825,6661.707234281528
152829,6917.421500696452
152831,9284.9028874636
152840,7233.556569860633
152843,10225.846577453118
152845,6135.9999652171355
152866,2730.857121796904
152869,0.0002915704387990762
152883,0.0002915704387990762
152900,0.0002915704387990762
152910,18684.40228681037
152920,6927.106664479955
152923,3973.923279233847
152924,0.0002915704387990762
152925,6252.599477650967
152931,10757.925402387975
152945,0.0002915704387990762
152948,7809.521218312392
152950,11586.688611751311
152962,6231.461511519961
152965,0.0002915704387990762
152968,8405.630098428592
152970,6075.739376278207
152976,3442.7413974035812
152979,0.0002915704387990762
152999,0.0002915704387990762
153055,19758.15890882029
153056,8703.287080410657
153074,6647.448404469469
153086,9307.504199897356
153097,9739.623125834796
153113,0.0002915704387990762
153114,5049.623014109269
153123,0.0002915704387990762
153127,5748.810444034619
153131,8024.349972817398
153132,1452.0087943285305
153139,5899.124910667546
153141,0.0002915704387990762
153144,5701.967847949588
153147,4343.0650821718
153166,8076.376334573587
153189,7219.365087743902
153193,7500.265665404216
153194,0.0
153196,5192.48489677955
153209,0.0002915704387990762
153211,0.0002915704387990762
153246,6231.461511519961
153262,5083.1825636442045
153266,5060.125155608064
153269,6972.080790454928
153271,0.0
153290,0.0002915704387990762
153293,6922.660564008276
153310,7976.216143358812
153316,5722.312442916908
153320,6796.019097779286
153322,7482.080571092398
153323,9284.9028874636
153342,5156.999543672511
153343,5148.3067786420415
153368,0.0002915704387990762
153374,0.0002915704387990762
153412,6231.461511519961
153418,4589.190230184766
153427,5441.804311396999
153432,7809.521218312392
153440,6834.427272847736
153441,6099.399692157243
153457,7737.307112337685
153473,5176.282349766757
153502,6135.9999652171355
153524,4834.314730065176
153565,4334.407863734769
153578,6135.9999652171355
153585,7238.846431442178
153592,5644.008821322189
153611,7931.785604341466
153624,3389.7960440013994
153630,5901.651123719205
153632,3933.394376602119
153640,7874.958465089952
153648,6231.461511519961
153649,5440.912910699552
153652,10120.260756255555
153658,7330.311600329038
153678,4562.9655519714015
153695,4369.151517004721
153719,0.0002915704387990762
153725,8283.581378608671
153736,0.0002915704387990762
153741,3282.4158194576366
153754,6518.385920813769
153759,8703.287080410657
153790,0.0002915704387990762
153801,4369.151517004721
153805,5447.194814508474
153813,10456.315508259682
153826,10816.690005984696
153832,6854.618154186079
153833,4345.216687610152
153859,8196.610259528361
153869,2730.857121796904
153896,5055.144438140891
153930,8172.182857606567
153932,4369.151517004721
153934,5067.373899461193
153948,0.0002915704387990762
153961,14519.97116910139
153973,9216.259895200092
153975,4338.8723523043045
153987,5060.125155608064
154017,7233.556569860633
154032,0.0002915704387990762
154045,0.0
154046,5592.518027187316
154047,0.0002915704387990762
154058,6207.087485822455
154061,5512.148600276076
154064,0.0002915704387990762
154065,0.0002915704387990762
154083,6486.627497218815
154110,8194.052419755291
154111,3571.1670354410885
154113,9913.95976461504
154120,10145.455279894279
154128,5885.077849848861
154129,9994.572391327085
154143,5067.373899461193
154148,0.0002915704387990762
154150,7927.340330994385
154153,8703.287080410657
154159,10872.756767157523
154176,5722.312442916908
154177,8858.428551761332
154180,3698.9414422639275
154192,7325.158552707145
154195,10083.6109950287
154210,10535.821291581198
154213,6578.294983783517
154219,6392.575305203645
154241,8361.8342485349
154261,0.0002915704387990762
154263,0.0002915704387990762
154264,4150.762291169421
154272,5180.300939247208
154274,6103.289619089879
154287,8172.182857606567
154304,5899.124910667546
154309,4562.9655519714015
154333,9739.623125834796
154338,0.0002915704387990762
154382,5596.292225707873
154383,10154.35632815776
154406,7905.855058610485
154412,5973.242913547513
154419,6191.455832742246
154422,8961.824236378125
154424,0.0002915704387990762
154429,4645.701210235495
154442,11091.32799153325
154452,3962.414337946154
154455,0.0002915704387990762
154460,0.0002915704387990762
154467,6842.240871272516
154471,0.0002915704387990762
154510,4594.1924655851235
154513,0.0002915704387990762
154518,4369.151517004721
154521,8176.616544552071
154528,6239.772940142376
154538,0.0002915704387990762
154546,5807.935679940267
154551,7272.466751309786
154577,6896.798977092535
154590,3020.350443853649
154599,8024.349972817398
154607,6231.461511519961
154622,5899.124910667546
154634,11079.12752328743
154645,10203.750949731666
154648,5354.890165098614
154663,9866.663280254119
154668,0.0002915704387990762
154698,6135.9999652171355
154701,0.0002915704387990762
154703,6310.939441728485
154705,8322.753518052858
154716,5968.838406590846
154719,4742.028116652586
154721,0.0002915704387990762
154737,3748.1274358747523
154759,7903.549015225715
154764,0.0002915704387990762
154775,7510.40496174105
154789,3574.8007745852374
154792,7052.131805711642
154802,0.0002915704387990762
154806,3178.315056743479
154810,4258.980915004806
154822,4534.089673290715
154834,5472.4129668334235
154845,8015.574063538272
154847,3667.9121230612564
154883,9887.789716172363
154891,0.0002915704387990762
154897,6741.008662232085
154907,5237.989150682625
154911,4738.0402288694895
154924,5883.126080314829
154925,4513.152147903411
154949,6867.27591312058
154950,0.0002915704387990762
154961,3944.1683772703163
154964,0.0002915704387990762
154971,4170.988955207948
154976,3430.8655623448913
154990,8098.6082419797685
154994,6534.3348599208775
155010,0.0002915704387990762
155019,6687.3678111555
155027,9314.713599461602
155031,3751.0182494772935
155043,6841.735376023056
155058,5064.6404363739275
155067,9212.574316043841
155085,0.0002915704387990762
155090,3985.9992425306446
155096,4170.988955207948
155100,6369.283782260581
155122,5592.518027187316
155125,8703.287080410657
155127,0.0
155130,4504.165013021478
155138,5043.967034899949
155156,3327.909685917302
155158,6526.442856198814
155166,0.0
155167,8499.547023988724
155168,6231.461511519961
155182,6273.795476245722
155184,9160.720781568829
155188,0.0
155197,0.0
155207,11091.32799153325
155238,14028.303953854598
155247,4884.415026908973
155248,6350.746967477882
155250,6409.857183838794
155276,5947.2582088081135
155280,4670.573725848657
155281,3433.2675882211875
155332,2806.3605768605025
155335,8703.287080410657
155338,6135.9999652171355
155339,4784.669941052577
155345,8383.006929580897
155356,5968.838406590846
155372,8015.574063538272
155374,4504.165013021478
155380,14814.7515624185
155385,4742.028116652586
155390,0.0002915704387990762
155413,0.0002915704387990762
155430,5063.132974154446
155435,8975.822909678458
155437,4008.6997168287953
155443,0.0002915704387990762
155453,6541.9448614175935
155454,0.0002915704387990762
155456,6986.786026421635
155461,8189.499290719861
155466,6834.427272847736
155477,10111.640048265277
155493,9972.98535644277
155512,0.0002915704387990762
155541,5176.282349766757
155549,5701.967847949588
155561,8194.052419755291
155572,5701.967847949588
155581,6494.912311143247
155584,5632.595636153631
155587,6892.524168764659
155589,6921.94793139491
155594,4552.282082483332
155595,4540.791129020608
155604,4374.876948151376
155615,7931.785604341466
155617,8408.350584627404
155641,5960.413971920539
155644,6913.050866840636
155647,0.0002915704387990762
155648,4115.5940327391745
155652,1451.374173735894
155659,9914.833670502363
155662,0.0002915704387990762
155689,10456.315508259682
155693,6239.313196969399
155712,2175.3471896616898
155718,7515.367085428177
155723,4738.0402288694895
155737,8583.996136490034
155749,7654.695404496583
155767,3325.8742846260902
155770,12396.724517109646
155773,3564.428668277188
155786,5722.312442916908
155789,16644.129371879626
155816,8855.32435154908
155819,7233.556569860633
155827,6678.583778358417
155829,7481.484665098176
155835,4511.196520346241
155836,4736.074861063471
155838,4589.190230184766
155845,4504.165013021478
155849,4341.097296477095
155866,9314.713599461602
155869,8681.905568850296
155876,5528.548233978775
155885,11453.914966524615
155894,5049.623014109269
155927,6293.116831503415
155932,0.0
155937,0.0002915704387990762
155961,6541.9448614175935
155983,0.0
155986,14507.792062056309
155989,5955.905024370406
155992,0.0002915704387990762
155996,6231.461511519961
156002,6103.289619089879
156004,5592.518027187316
156012,0.0
156025,12218.435195836233
156049,6643.378029065327
156050,0.0
156058,7653.559121057712
156086,3574.8007745852374
156088,3729.354166891784
156096,5694.204145112588
156098,5156.999543672511
156106,9290.677347150066
156115,7325.158552707145
156128,5592.518027187316
156133,5172.681795748167
156149,4641.936422886756
156151,10803.722333419979
156207,8576.495769282987
156213,0.0002915704387990762
156214,4875.7649972792515
156216,0.0002915704387990762
156229,0.0002915704387990762
156252,7481.484665098176
156256,4150.762291169421
156271,5176.282349766757
156311,3549.856115944586
156314,0.0002915704387990762
156321,9968.03256200427
156355,7448.367599229682
156357,6753.375892231916
156358,8386.391387328169
156359,3633.1295492060185
156360,6300.430669294336
156362,6741.008662232085
156394,5730.5523032695455
156402,5049.623014109269
156421,0.0
156429,0.0002915704387990762
156431,6779.459819680897
156442,7420.175132012108
156443,7121.480145207763
156455,10291.712209801952
156468,3067.7489084565277
156475,5592.518027187316
156480,5883.126080314829
156498,2809.8224311270083
156503,4717.6885939480735
156507,7448.367599229682
156510,5784.830176629362
156541,7121.480145207763
156566,0.0002915704387990762
156570,7052.131805711642
156573,0.0
156578,0.0002915704387990762
156590,6921.94793139491
156599,7365.752225973074
156603,3572.7777748255508
156612,5243.391546067422
156618,5904.664733798044
156619,4738.0402288694895
156627,4517.222241444568
156628,4286.359008402003
156647,7471.4331314347455
156653,4504.165013021478
156681,0.0002915704387990762
156694,6519.012530533507
156701,0.0
156709,6239.772940142376
156723,9284.9028874636
156754,7233.556569860633
156755,3313.440834637917
156756,5528.548233978775
156762,8098.6082419797685
156785,5354.890165098614
156787,5176.282349766757
156788,3575.5042225824877
156798,0.0002915704387990762
156800,5722.312442916908
156833,7217.911192186221
156850,0.0002915704387990762
156851,0.0002915704387990762
156867,0.0002915704387990762
156869,0.0002915704387990762
156872,0.0002915704387990762
156887,14831.905858398763
156904,6872.028692529178
156905,11443.647967511755
156907,8703.287080410657
156910,5208.191142845642
156913,4517.222241444568
156920,9942.29997549294
156923,6231.461511519961
156924,6661.707234281528
156925,3574.8007745852374
156927,6011.89118833357
156935,0.0002915704387990762
156952,5076.548230556672
156990,0.0002915704387990762
156991,11091.32799153325
156993,7282.350566706537
156999,6170.531252813193
157003,0.0002915704387990762
157033,6837.087823650624
157035,9231.331251769818
157050,10892.104460926283
157056,9412.902303659626
157063,0.0002915704387990762
157076,7127.0026814772245
157082,4309.5171479473265
157087,13260.587150368325
157090,0.0002915704387990762
157097,0.0002915704387990762
157104,6834.427272847736
157112,4742.028116652586
157121,7946.334564864834
157124,0.0002915704387990762
157145,0.0
157153,10816.690005984696
157155,2809.8224311270083
157165,5699.520115707183
157167,10729.778389551586
157170,4594.1924655851235
157174,8703.287080410657
157175,4489.501089407735
157186,6685.2502587208055
157187,5106.012230925754
157196,5836.122344745543
157197,4008.242510706174
157205,8189.499290719861
157209,10154.35632815776
157220,8703.287080410657
157222,6996.658165682793
157226,5968.838406590846
157236,6239.772940142376
157239,9314.713599461602
157242,7308.178573711242
157267,6921.94793139491
157270,0.0
157272,0.0002915704387990762
157290,6281.45681709432
157291,14833.085549755511
157304,0.0002915704387990762
157305,6768.741264863047
157340,5960.413971920539
157349,0.0002915704387990762
157356,4103.59767696259
157357,5275.452939701263
157360,0.0002915704387990762
157370,9143.978695104164
157382,8189.499290719861
157405,5492.99591057013
157413,8189.499290719861
157414,8388.726360173112
157449,8681.905568850296
157457,4643.688067939002
157463,0.0002915704387990762
157480,9025.39855899452
157495,0.0002915704387990762
157533,8070.687694989909
157537,7653.39090802906
157557,6231.461511519961
157566,5632.595636153631
157567,4104.6833682372535
157572,11975.856279395986
157583,0.0
157592,6027.968199327042
157611,0.0002915704387990762
157621,5231.254966581371
157635,3651.8061570405903
157663,0.0002915704387990762
157676,0.0002915704387990762
157678,10535.821291581198
157679,6518.385920813769
157684,9412.902303659626
157703,4334.407863734769
157707,5699.520115707183
157728,5509.877956999982
157733,7874.958465089952
157738,6620.045735627
157741,5653.87647549833
157780,0.0002915704387990762
157782,0.0
157791,6671.754275765971
157805,0.0002915704387990762
157806,5262.827755404546
157807,6652.394950801965
157823,12048.338659188948
157832,9024.8909114433
157844,0.0
157846,5043.967034899949
157848,5299.210242150799
157852,6404.346912063661
157859,6135.9999652171355
157871,7443.042831834303
157873,0.0002915704387990762
157877,3313.440834637917
157893,4736.074861063471
157917,8386.391387328169
157933,6745.941975217863
157934,0.0002915704387990762
157939,8405.630098428592
157943,0.0002915704387990762
157949,6987.781996481964
157962,1876.5906733195236
157978,5156.999543672511
157981,4150.762291169421
157994,10120.260756255555
158013,3339.898372746632
158016,6191.455832742246
158034,4123.731068937971
158044,6215.186995047573
158064,7005.964506301705
158078,5592.518027187316
158089,4334.407863734769
158094,6404.346912063661
158103,5070.7677961138725
158108,0.0002915704387990762
158111,7931.785604341466
158113,6541.9448614175935
158117,5968.838406590846
158119,8015.574063538272
158124,7419.219669299191
158153,5544.932587590679
158176,4755.01215325489
158186,0.0002915704387990762
158202,4645.701210235495
158203,9866.663280254119
158215,8703.287080410657
158220,1255.8253497412643
158232,8288.18305287341
158238,0.0002915704387990762
158254,8176.616544552071
158290,3018.5755320893236
158296,5592.518027187316
158298,6498.48979884141
158301,11641.517650905904
158310,0.0002915704387990762
158336,2730.857121796904
158339,6075.739376278207
158347,0.0002915704387990762
158349,8693.185896653842
158354,7022.027195505729
158356,0.0002915704387990762
158366,9968.03256200427
158372,6135.9999652171355
158377,6867.27591312058
158384,8243.811891982661
158400,7920.152786776667
158401,8189.499290719861
158406,9931.644660552316
158413,4883.8182565435845
158422,8672.013148248721
158434,0.0
158459,10104.900198896557
158481,0.0002915704387990762
158485,8009.39439814608
158491,0.0002915704387990762
158500,9412.902303659626
158501,16113.65115110781
158513,5023.013153272752
158518,4239.911955809837
158521,7599.365232858688
158523,10154.35632815776
158525,0.0
158548,5898.6542128405845
158552,6678.583778358417
158580,6674.822668263924
158593,9314.713599461602
158594,8070.687694989909
158610,8427.858154010883
158623,4491.320459166626
158630,20245.714834055394
158648,3323.3593232811177
158680,4517.222241444568
158683,5968.838406590846
158687,0.0002915704387990762
158708,0.0002915704387990762
158739,7525.642812437427
158742,4002.4893924945045
158746,6140.508912767268
158747,10535.821291581198
158759,5532.300070546347
158760,0.0002915704387990762
158773,7963.091813203637
158788,3528.487861383681
158803,9175.602459773465
158834,0.0002915704387990762
158845,7599.365232858688
158850,7540.164674712687
158865,6896.798977092535
158867,0.0
158875,0.0002915704387990762
158896,10291.712209801952
158897,3284.740885271448
158928,7132.830139024627
158935,6239.772940142376
158940,0.0002915704387990762
158955,3313.440834637917
158985,16732.52595965453
158987,3800.884628527905
158998,0.0002915704387990762
159015,10719.85932389834
159025,6078.729005358747
159026,5632.595636153631
159041,4379.215151738848
159046,12819.97310800024
159049,6574.028614012769
159081,4738.0402288694895
159091,0.0002915704387990762
159101,0.0002915704387990762
159106,13629.605202739021
159115,5656.2966217260855
159140,4552.920320258625
159144,8703.287080410657
159149,7414.642092724635
159160,8659.826290503403
159167,0.0
159186,0.0002915704387990762
159188,5063.132974154446
159196,2900.498790893974
159198,6358.739420941054
159204,5156.999543672511
159220,3282.679315394011
159242,8371.738327541492
159250,12048.338659188948
159272,9896.811802064254
159276,4369.151517004721
159290,4534.089673290715
159291,6093.925856176503
159310,2730.857121796904
159320,8189.499290719861
159328,7927.340330994385
159333,7920.442320827612
159337,6647.448404469469
159346,6537.960962664222
159358,4043.6778713135277
159386,5860.941230660592
159417,0.0002915704387990762
159432,7959.104332261207
159459,8830.697621759646
159490,6494.912311143247
159492,6518.385920813769
159495,7160.40299484942
159504,7481.484665098176
159520,8194.052419755291
159566,6381.583043716154
159573,5644.008821322189
159580,5632.595636153631
159585,4374.876948151376
159596,3113.330055232101
159598,19121.08511496659
159613,6231.461511519961
159623,6674.822668263924
159624,4489.501089407735
159628,10647.490423935878
159639,6730.032920004411
159641,4534.089673290715
159644,7510.40496174105
159648,5592.518027187316
159659,5878.382735463919
159667,8194.052419755291
159678,9931.644660552316
159680,9856.900372542572
159701,5180.300939247208
159716,0.0002915704387990762
159719,0.0002915704387990762
159726,8703.287080410657
159727,4391.447927506143
159731,8288.18305287341
159732,9314.713599461602
159735,10154.35632815776
159746,5338.399871988633
159749,12454.187761461053
159758,2720.9289251055598
159769,0.0002915704387990762
159771,11486.129713513155
159792,7448.367599229682
159796,8961.824236378125
159806,3067.7489084565277
159810,0.0002915704387990762
159816,2732.3005805055764
159817,7005.964506301705
159824,9727.287676801534
159833,4738.0402288694895
159841,8916.098607219716
159844,9914.833670502363
159862,13260.587150368325
159865,7903.549015225715
159881,6252.599477650967
159901,0.0002915704387990762
159905,0.0002915704387990762
159906,7316.404878999896
159916,5083.1825636442045
159931,4107.6864603856075
159943,7044.984000045458
159948,6256.203932716125
159962,9314.713599461602
159967,9160.720781568829
159981,5878.382735463919
160025,0.0002915704387990762
160036,4099.015378547705
160048,6787.691570329641
160066,27038.67709289789
160070,3651.8061570405903
160074,8189.499290719861
160078,6900.755019973548
160093,0.0002915704387990762
160107,4736.074861063471
160108,9212.574316043841
160119,6784.612867302791
160121,6987.781996481964
160130,0.0
160146,5955.905024370406
160152,5246.335400534756
160168,12292.117675681131
160181,6986.786026421635
160194,5836.122344745543
160210,10179.435749873242
160215,12927.070091299289
160233,5528.548233978775
160243,6362.96656650133
160265,0.0
160268,4997.388404635551
160270,3571.1670354410885
160272,3119.012880904224
160276,9739.623125834796
160278,5156.999543672511
160282,5318.733301062528
160283,0.0002915704387990762
160290,9174.77478144905
160301,6444.910180692632
160305,4819.614885546602
160314,0.0002915704387990762
160318,4733.929786393799
160320,14622.052273595442
160324,6362.96656650133
160327,8162.545577024456
160330,3325.8742846260902
160350,0.0002915704387990762
160351,5211.538874964873
160352,0.0002915704387990762
160355,7976.216143358812
