True_index,sales
153316,6558.776434
153320,6307.362883
153322,7174.163608
153323,8489.048316
153342,5897.53606
153343,5759.034612
153368,0
153374,0
153412,6575.151401
153418,4791.421096
153427,5823.358157
153432,7856.398902
153440,5892.202918
153441,6118.751128
153457,7801.312212
153473,5349.745156
153502,5346.904627
153524,5750.87714
153565,4648.657783
153578,5514.676679
153585,7349.679611
153592,5909.405181
153611,7153.104409
153624,3854.590582
153630,5457.047696
153632,3768.407839
153640,7608.388628
153648,6602.906087
153649,6060.496757
153652,9997.014061
153658,7904.086988
153678,5044.164934
153695,4407.653016
153719,0
153725,8301.85381
153736,0
153741,3460.249975
153754,6047.660656
153759,8447.817989
153790,0
153801,4349.36869
153805,5730.873628
153813,10373.54923
153826,9652.820637
153832,7061.588522
153833,4723.572579
153859,7682.288909
153869,3372.086542
153896,4394.821511
153930,7997.107668
153932,4509.158635
153934,5073.200369
153948,0
153961,14322.07741
153973,8482.069776
153975,4732.476836
153987,4799.593468
154017,7482.654524
154032,115.6369982
154045,1210.510905
154046,5806.054107
154047,0
154058,6576.998406
154061,5784.169929
154064,0
154065,0
154083,5507.949429
154110,8232.589686
154111,3843.167885
154113,8608.372692
154120,10023.35123
154128,5925.71497
154129,9614.071823
154143,5337.602062
154148,47.9495503
154150,7338.782357
154153,8450.823586
154159,10864.2276
154176,6282.441374
154177,8403.896733
154180,3803.366483
154192,7632.963619
154195,10431.1031
154210,10280.6183
154213,6191.817445
154219,6332.136611
154241,8213.656338
154261,0
154263,103.6149243
154264,4460.507653
154272,5673.979649
154274,6552.187041
154287,8162.79667
154304,6477.786725
154309,5019.17635
154333,9044.674222
154338,0
154382,5795.676805
154383,10024.08458
154406,7430.44369
154412,6335.027359
154419,5406.76596
154422,8548.452808
154424,0
154429,4783.131342
154442,10991.88332
154452,3925.548703
154455,33.48054182
154460,0
154467,7102.357879
154471,78.74179801
154510,4611.325407
154513,133.1435275
154518,4566.965751
154521,8066.301864
154528,6660.512219
154538,0
154546,6033.986826
154551,7220.49718
154577,7300.704576
154590,3226.75659
154599,7370.053373
154607,6326.563414
154622,6280.959324
154634,10775.87058
154645,10031.16431
154648,5274.68967
154663,9037.35144
154668,0
154698,5649.416933
154701,0
154703,6357.24315
154705,8305.564935
154716,6189.270554
154719,5001.864982
154721,0
154737,3887.765918
154759,7801.361393
154764,0
154775,7561.271957
154789,4022.183884
154792,7507.438726
154802,54.89452917
154806,4607.974696
154810,5391.956281
154822,4713.592742
154834,5945.62299
154845,7537.044507
154847,4413.201533
154883,8711.892673
154891,193.886299
154897,7110.859598
154907,6049.03118
154911,4921.158464
154924,6416.692439
154925,5350.688288
154949,7020.592292
154950,21.36627534
154961,4076.157655
154964,124.7650285
154971,4386.40675
154976,3687.48486
154990,7906.909868
154994,5986.411813
155010,0
155019,6925.603468
155027,9198.802117
155031,3900.809964
155043,7036.767742
155058,5641.155967
155067,8950.005583
155085,0
155090,3871.401978
155096,4367.983175
155100,7073.464278
155122,5428.864147
155125,8248.934484
155127,0
155130,4760.739538
155138,4546.157897
155156,3901.30449
155158,5730.802268
155166,0
155167,8550.046044
155168,6324.472164
155182,5895.849763
155184,9084.702254
155188,1150.586995
155197,0
155207,10992.95764
155238,12169.73235
155247,5357.470963
155248,6590.840302
155250,6761.695406
155276,5939.31074
155280,4613.534736
155281,4949.915724
155332,3378.474624
155335,8549.000791
155338,5395.046577
155339,5684.331342
155345,7681.860926
155356,6218.719586
155372,7583.948582
155374,4588.289148
155380,14292.46726
155385,5017.490248
155390,10.76437092
155413,0
155430,5255.192131
155435,9191.775397
155437,4037.073953
155443,0
155453,6048.138927
155454,0
155456,6615.225907
155461,8003.12162
155466,6154.735345
155477,9744.5612
155493,9835.67066
155512,208.6574272
155541,5111.624464
155549,5890.733396
155561,7953.369997
155572,6333.876147
155581,5696.104373
155584,5214.052344
155587,7078.954905
155589,6344.425055
155594,4783.649977
155595,4554.557265
155604,4543.302083
155615,7296.449209
155617,8019.602727
155641,5767.809891
155644,6210.021323
155647,0
155648,5383.174738
155652,2760.894501
155659,9689.42395
155662,0
155689,10536.23801
155693,6357.258334
155712,3252.123821
155718,7345.668669
155723,4765.365044
155737,7934.350863
155749,7521.010961
155767,3804.263782
155770,11208.65455
155773,4640.564616
155786,6062.037898
155789,20971.32892
155816,8716.808217
155819,7433.093699
155827,6744.805645
155829,7586.9269
155835,5198.998685
155836,4962.77299
155838,4635.654764
155845,4526.029282
155849,4757.831482
155866,9171.200823
155869,8272.672645
155876,5373.024323
155885,10234.43752
155894,4619.323607
155927,6423.731158
155932,1636.079487
155937,0
155961,6068.586887
155983,0
155986,13999.2263
155989,5845.168827
155992,0
155996,6312.799857
156002,6161.177904
156004,5714.348305
156012,0
156025,11760.56189
156049,6900.246801
156050,0
156058,6857.806165
156086,4147.108243
156088,3909.355624
156096,5178.688175
156098,5355.625262
156106,9543.163226
156115,7665.700341
156128,5792.507047
156133,5391.340888
156149,4736.532076
156151,9722.030067
156207,8855.68245
156213,0
156214,5054.399832
156216,0
156229,0
156252,7757.244001
156256,4182.417687
156271,5428.527633
156311,3712.778614
156314,0
156321,9507.486716
156355,6804.881977
156357,6718.699747
156358,8632.186448
156359,4196.278751
156360,5737.243879
156362,7071.518068
156394,5816.990545
156402,4740.732268
156421,1195.343312
156429,116.9127833
156431,7186.915583
156442,6827.894166
156443,7150.434944
156455,9963.060378
156468,3242.763606
156475,6016.91865
156480,6449.523354
156498,3668.297023
156503,4697.775104
156507,6969.273529
156510,5829.974914
156541,7200.289973
156566,45.62150933
156570,6991.729968
156573,936.4282266
156578,0
156590,6444.866535
156599,6836.245326
156603,4050.573942
156612,5691.63392
156618,6308.401221
156619,5037.828866
156627,4909.59275
156628,4533.198041
156647,7754.717713
156653,4525.920807
156681,0
156694,6928.086178
156701,0
156709,6927.762239
156723,8410.717822
156754,7333.808531
156755,3685.910904
156756,5421.914071
156762,7907.605006
156785,5278.774919
156787,5431.075404
156788,4011.562747
156798,0
156800,6238.359534
156833,7413.173069
156850,162.2131835
156851,0
156867,26.43032244
156869,72.08589075
156872,0
156887,13175.87377
156904,6988.455026
156905,10393.23167
156907,8826.028003
156910,5839.387641
156913,4543.637023
156920,8829.355273
156923,6485.513732
156924,6808.902681
156925,3873.381086
156927,6302.40242
156935,0
156952,5257.126888
156990,0
156991,11385.60901
156993,7393.968623
156999,6282.454188
157003,0
157033,7062.108646
157035,8166.609062
157050,10776.93154
157056,9482.371329
157063,108.5731258
157076,7264.230153
157082,4603.256121
157087,12916.50716
157090,0
157097,208.9207052
157104,6511.000939
157112,5269.162614
157121,7901.568164
157124,0
157145,1432.404686
157153,9578.769729
157155,3250.558226
157165,5168.256122
157167,9547.659174
157170,4243.239763
157174,8648.214513
157175,4853.508331
157186,7096.213312
157187,5146.370877
157196,6024.416246
157197,5343.400958
157205,8262.668211
157209,9865.801746
157220,8145.339783
157222,6477.520199
157226,6298.63148
157236,6744.465149
157239,9223.936957
157242,7229.696826
157267,6535.469236
157270,0
157272,0
157290,5581.652871
157291,18901.34625
157304,0
157305,6793.164396
157340,5594.281062
157349,0
157356,4564.926719
157357,6050.023275
157360,188.2565517
157370,8857.231581
157382,7959.320653
157405,5819.074404
157413,7839.2623
157414,7613.181657
157449,8571.335225
157457,5438.824938
157463,0
157480,8723.599728
157495,0
157533,7829.99406
157537,7135.837278
157557,6391.497203
157566,5266.748534
157567,4484.326526
157572,11445.65604
157583,714.3646941
157592,6198.601638
157611,121.5822157
157621,5938.638502
157635,4130.808089
157663,243.382624
157676,0.939303892
157678,10244.28594
157679,5741.914277
157684,9407.563087
157703,4379.536214
157707,5107.644989
157728,5842.894577
157733,7789.849668
157738,6689.047149
157741,5081.858096
157780,0
157782,0
157791,6987.41542
157805,0
157806,5724.244757
157807,6758.552289
157823,11466.99074
157832,9011.968688
157844,0
157846,4646.324891
157848,5893.498304
157852,6714.714074
157859,5233.322184
157871,6689.308777
157873,72.11228928
157877,3402.712287
157893,4530.66635
157917,8311.312928
157933,6924.753359
157934,0
157939,8580.84061
157943,112.4532779
157949,6841.495888
157962,2761.354422
157978,5806.401426
157981,4563.757956
157994,10008.96839
158013,3981.738915
158016,5713.266503
158034,4372.608585
158044,6710.627802
158064,7313.596673
158078,5700.88453
158089,4828.701182
158094,6653.287314
158103,4900.18541
158108,0
158111,7351.247392
158113,6269.039626
158117,5891.679847
158119,7620.84565
158124,7929.124584
158153,5749.409721
158176,4740.299339
158186,0
158202,4748.092791
158203,9368.688582
158215,8641.857432
158220,2401.522615
158232,8471.524986
158238,136.8926455
158254,8109.647875
158290,3507.271824
158296,5648.015919
158298,6623.866328
158301,12008.56491
158310,0
158336,3634.828735
158339,6348.147919
158347,0
158349,8353.473121
158354,6298.814628
158356,0
158366,9749.941923
158372,5414.390232
158377,7095.1974
158384,7761.853003
158400,7594.583981
158401,8414.471803
158406,9687.780411
158413,5545.533515
158422,8141.435069
158434,0
158459,8954.253768
158481,0
158485,7411.765109
158491,0
158500,9162.677397
158501,15249.69045
158513,4557.935168
158518,4621.003634
158521,7548.393628
158523,9949.572186
158525,931.5088666
158548,6028.456255
158552,6741.601301
158580,6989.056688
158593,9520.400513
158594,8053.436316
158610,8241.631839
158623,5376.372645
158630,24658.89611
158648,3430.095471
158680,4922.403399
158683,6187.803103
158687,22.90533844
158708,209.394213
158739,7125.033531
158742,5077.143801
158746,5511.419086
158747,10052.04178
158759,5573.647975
158760,0
158773,8229.440546
158788,3616.596947
158803,8262.278812
158834,0
158845,7665.927234
158850,6770.79989
158865,6851.88542
158867,0
158875,72.38861539
158896,10055.01054
158897,3918.93165
158928,6924.761504
158935,6891.745161
158940,0
158955,3443.948099
158985,22624.32963
158987,3790.44682
158998,21.05020018
159015,10420.84393
159025,6250.92756
159026,5245.996519
159041,4858.815841
159046,12740.77516
159049,5891.527865
159081,4750.893805
159091,0
159101,73.96652002
159106,13800.48688
159115,6200.359967
159140,4337.088307
159144,8617.583091
159149,6924.981018
159160,8284.966265
159167,0
159186,250.7483135
159188,5310.259885
159196,3446.978299
159198,6580.57517
159204,5511.286778
159220,3358.772051
159242,8253.619233
159250,11596.34194
159272,8871.082874
159276,4748.913735
159290,4453.955908
159291,6427.357682
159310,3090.462124
159320,7687.12762
159328,7241.075644
159333,7824.959134
159337,6917.661163
159346,5969.944286
159358,4156.414081
159386,5037.040406
159417,0
159432,7914.338504
159459,8472.701165
159490,5698.243413
159492,6023.870914
159495,7258.851802
159504,7683.568187
159520,8244.513963
159566,6895.370221
159573,5849.976698
159580,5162.768863
159585,4479.159689
159596,3262.891257
159598,17602.90106
159613,6590.582821
159623,7041.125806
159624,4319.916695
159628,9267.092045
159639,7223.132028
159641,4886.609136
159644,7769.550635
159648,5556.506203
159659,6176.735826
159667,8087.936532
159678,9519.145064
159680,9308.361852
159701,5341.151194
159716,0
159719,0
159726,8612.050015
159727,4356.65814
159731,8514.10596
159732,9520.447089
159735,9928.5361
159746,5574.358974
159749,12686.97102
159758,3369.307712
159769,85.84451195
159771,11639.56854
159792,6405.108658
159796,8422.832477
159806,3457.472095
159810,167.8556763
159816,3395.697587
159817,7462.428397
159824,8536.984811
159833,4979.415104
159841,8085.862918
159844,9470.887329
159862,12943.71083
159865,8100.037335
159881,6274.177365
159901,67.16683323
159905,123.0290863
159906,7270.079996
159916,4875.697096
159931,4661.207193
159943,7456.465196
159948,6386.052962
159962,9409.969239
159967,9126.124413
159981,6555.265664
160025,13.80279918
160036,4067.567024
160048,6184.608656
160066,29071.81987
160070,4228.327167
160074,8101.218978
160078,7411.779994
160093,46.64736677
160107,4886.473031
160108,8766.790431
160119,7089.651879
160121,6979.093282
160130,0
160146,5389.333883
160152,5467.504143
160168,12383.53019
160181,6496.847771
160194,5994.265698
160210,10111.01612
160215,13082.07227
160233,5514.099179
160243,6659.282294
160265,954.6587961
160268,4749.936244
160270,3914.741888
160272,3850.479187
160276,9180.032113
160278,5735.321381
160282,5383.865174
160283,121.121756
160290,9381.044022
160301,6634.099
160305,5504.937212
160314,210.1176483
160318,4814.046761
160320,18531.87503
160324,6679.943616
160327,7784.161348
160330,3575.837123
160350,54.4732135
160351,5576.226439
160352,0
160355,7496.048089
160356,68.03435057
160358,8454.103906
160372,4387.860287
160388,7053.392288
160396,184.6527258
160413,4802.67016
160429,4239.134768
160454,0
160455,0
160470,4847.103484
160487,1080.895848
160496,7463.812392
160503,11362.98672
160510,6621.031069
160518,5932.911681
160520,6765.736559
160529,5951.882099
160535,8187.014578
160536,9295.19533
160555,6588.752315
160559,7992.483497
160561,6346.732591
160582,6169.185816
160589,7893.346635
160604,7921.767024
160613,8055.149247
160621,120.4247192
160639,4178.779827
160645,10348.36238
160665,9000.861215
160677,6522.449463
160679,0
160680,7583.39778
160683,8950.214429
160685,9859.671973
160691,6916.534464
160736,0
160755,4939.866842
160756,23410.94176
160766,4879.455058
160795,6841.538083
160801,0
160804,5281.950136
160828,0
160861,8007.154275
160862,7315.138816
160869,6615.658396
160872,6011.166667
160906,6632.489614
160909,5656.794773
160919,5038.171666
160949,7317.642764
160954,7345.458276
160955,4971.2889
160964,4878.776636
160972,6810.211513
160984,3961.140502
160985,10415.21263
160986,0
161030,14324.49825
161033,0
161045,7793.006889
161054,7526.966307
161058,6248.999534
161063,12344.2799
161073,4684.420113
161095,5316.014812
161105,4543.279052
161132,6005.396933
161134,10616.49813
161138,11014.29554
161158,18718.72749
161162,0
161163,4550.728871
161174,5518.316886
161188,5419.586518
161224,9073.560384
161229,4966.474581
161231,8438.596028
161233,22149.63339
161234,6724.035956
161246,5402.361104
161247,0
161249,6640.521089
161255,6893.952243
161274,10392.45055
161285,5494.503562
161289,43.87161158
161307,4714.173107
161310,7808.13607
161318,7488.573132
161346,4853.088469
161348,5038.120437
161349,15169.5274
161352,0
161361,0
161363,8327.559306
161366,6024.090889
161392,8091.993306
161393,7445.124344
161402,6534.97531
161405,4109.504392
161409,28.98249746
161410,5658.136135
161411,10856.92914
161419,7712.923567
161421,5920.247458
161430,4916.94549
161443,7490.176383
161445,1138.143908
161446,6029.341257
161447,7681.202438
161451,101.8786796
161459,0
161466,5315.617095
161471,8147.97175
161476,7054.218817
161490,11793.74477
161492,6509.913586
161497,0
161506,0
161509,6403.99899
161513,7364.058222
161527,5077.833287
161529,6067.112594
161533,5278.437234
161537,166.8431694
161547,4635.14322
161550,0
161561,67.3245683
161573,0
161601,0
161604,5731.911616
161613,5820.233137
161623,12922.77013
161636,7892.114677
161653,4238.410414
161662,8768.972635
161676,10707.85717
161694,5208.233196
161710,0
161720,6594.006363
161736,0
161752,4468.424598
161762,14427.26245
161776,8891.189891
161778,5282.817628
161780,7328.578548
161787,6838.237079
161789,7654.710388
161795,4942.333768
161836,5869.140714
161879,3409.862032
161883,9070.221402
161894,5469.576927
161916,5622.363464
161923,7497.887911
161941,6457.997058
161950,6625.511947
161954,4681.770101
161964,5394.844728
161972,14707.0348
161980,9557.277013
161982,7125.420566
161996,5817.46192
162004,144.1009025
162007,6835.361537
162028,9110.189373
162037,7758.840959
162038,0
162041,6563.238481
162055,30.87587223
162065,5675.325931
162076,6216.145436
162090,6382.193291
162095,7962.755508
162113,7541.151274
162116,0
162125,10175.04659
162134,12449.26497
162135,4713.475739
162140,8762.93543
162149,9872.932158
162150,3617.796593
162154,4061.858932
162162,7221.46476
162179,0
162184,6509.919804
162197,28.86360392
162201,5594.446448
162214,8652.46252
162234,7619.335234
162242,2999.863895
162244,6727.063865
162245,6159.786059
162259,7257.676288
162261,5863.677256
162278,6657.592132
162279,7405.509618
162282,8862.252116
162291,5212.345566
162296,8007.992034
162304,7162.693178
162315,16161.74565
162318,6418.924219
162320,4828.914297
162330,7485.1514
162332,4494.384763
162349,19230.8597
162351,4326.619459
162372,7123.362564
162374,8164.495606
162403,59.78718816
162414,0
162416,5094.589375
162417,6499.517837
162435,7072.281151
162440,0
162442,6524.937611
162446,5031.468049
162447,5128.131823
162449,5781.841135
162450,11621.45766
162456,5774.073981
162459,4947.841049
162460,102.7856434
162473,6542.088326
162475,7530.701876
162476,3777.323412
162480,5926.613292
162495,6795.26649
162512,10804.55737
162542,5722.952172
162543,5888.999056
162578,6010.624779
162580,0
162581,9871.925346
162623,8171.167228
162629,5918.752614
162632,0
162642,1368.586419
162658,11966.69201
162666,6738.523359
162681,7860.969809
162687,5596.888162
162689,8258.609072
162698,8437.54221
162699,6586.702035
162710,1223.904493
162713,3336.608403
162730,4777.216201
162758,0
162775,8336.738071
162811,44.31902329
162814,5195.763048
162846,7484.328791
162847,1.386110574
162855,9249.397578
162856,5022.102604
162866,0
162868,8790.76259
162921,0
162922,7308.612901
162929,4210.572955
162930,3545.367636
162933,8636.330794
162969,5933.861211
162977,7277.706034
162984,5095.647465
162991,0
162997,5323.160782
163002,5239.609104
163016,9692.728887
163017,11820.50247
163022,2742.791364
163029,3696.248191
163032,8227.927815
163036,5272.066134
163041,6706.058693
163058,8363.814216
163083,0
163084,0
163085,4722.954371
163103,0
163113,7945.735319
163119,5083.007662
163124,0.34690262
163129,16577.43796
163137,4523.543853
163142,8349.093964
163144,5915.852701
163170,7274.955843
163206,6532.002312
163219,6481.89142
163237,7517.330834
163253,11331.2089
163254,8213.082545
163257,7535.09847
163271,6475.810016
163275,5159.903217
163286,5475.968304
163313,3576.693952
163314,10974.40882
163317,8218.578435
163334,3998.614256
163356,3542.757269
163376,7137.246541
163377,5563.124912
163379,7977.515525
163383,8068.269123
163386,7766.461757
163387,1214.297317
163415,5873.785296
163418,0
163459,6477.23479
163468,8771.649747
163482,11258.30356
163487,4550.762367
163495,12700.79255
163514,4173.140383
163516,30.56040209
163518,5398.881432
163525,7490.702333
163548,9180.308643
163554,5176.049676
163557,5827.056824
163560,7111.256033
163562,5691.701881
163576,199.687132
163579,7290.28609
163582,5120.80965
163597,5056.74729
163619,9188.141158
163624,5480.898166
163643,8061.96774
163660,7324.459183
163663,8428.731409
163669,4777.935392
163702,5562.636506
163721,5006.976943
163732,7037.684845
163737,4801.293547
163740,4744.248769
163746,4980.318258
163749,11933.51474
163757,11640.39281
163762,6886.429085
163765,13.52707809
163773,7005.058145
163791,50.97432553
163793,4936.022833
163815,7796.842093
163816,8591.195364
163835,4192.677418
163838,11078.03706
163855,6478.756988
163856,8295.41098
163859,6997.791276
163874,4721.359381
163882,7511.499229
163885,11667.9948
163890,10726.83797
163899,5730.276294
163908,6402.919068
163943,8229.392587
163958,189.3879522
163963,7258.64832
163965,8359.263905
163968,10598.50424
163976,5717.289061
163981,7181.027343
163993,7429.9851
163995,0
164025,3947.40647
164030,6864.13773
164032,7570.314618
164035,6231.460034
164063,4230.618895
164066,3820.129497
164105,10982.02025
164115,4124.564311
164126,5412.952353
164129,6603.722195
164132,5339.614597
164140,6443.403867
164147,110.2280366
164149,142.2463692
164156,5168.732093
164174,9288.868913
164181,5572.929118
164200,10068.27741
164212,8054.040549
164225,0
164236,0
164238,6915.82476
164310,4869.926709
164315,20416.41384
164367,7606.986244
164375,5100.646212
164395,5721.212762
164410,5399.39777
164411,4843.47983
164419,5260.279958
164420,5236.577847
164428,6153.945586
164433,8940.73426
164449,349.3757912
164474,11044.14493
164483,9704.012925
164484,5709.71505
164491,9192.847121
164496,6142.487674
164522,0
164531,6983.67119
164534,10479.96561
164541,9218.310374
164568,6280.032893
164583,8697.633237
164585,9000.723544
164587,4619.366196
164595,7771.618654
164596,7591.342286
164606,5898.764534
164608,0
164620,8236.112634
164628,8797.442525
164646,6710.259138
164647,6651.933782
164680,6836.726814
164696,6283.537173
164697,11420.11125
164704,6604.916324
164705,7677.506749
164709,4679.316322
164717,10874.53348
164732,6523.922436
164744,0
164754,7047.294466
164756,0
164775,5624.641379
164777,6907.586028
164781,5455.866515
164801,55.18329827
164814,0
164815,8398.606635
164828,0
164835,10819.69903
164845,9279.055493
164853,4200.645857
164886,6733.063166
164887,186.0862458
164900,5179.83112
164907,0
164909,6544.319211
164915,4694.788341
164957,7946.472084
165006,266.361468
165019,6304.826559
165023,4303.173672
165026,8971.936619
165037,0
165038,14164.74103
165054,0
165066,7665.759153
165074,6557.845905
165095,0
165101,13051.02392
165111,1028.19479
165113,5112.770116
165132,4281.133761
165137,4275.165481
165143,8021.851004
165149,7884.849872
165169,6846.711283
165180,6637.756089
165189,5375.367235
165200,4923.526603
165202,96.98541555
165205,5220.66752
165208,6973.8899
165214,7860.460721
165215,4648.193655
165217,6666.923561
165222,6409.2779
165224,6100.883447
165231,7288.554261
165255,4561.96067
165265,5213.988515
165277,8059.765716
165286,0
165298,6701.920349
165300,8061.92239
165307,0
165315,4773.727653
165332,0
165347,7430.115104
165365,138.7474813
165373,6099.256208
165393,4079.121124
165394,4167.751064
165400,10293.86321
165401,6682.778378
165406,10917.27136
165435,7383.862055
165457,11685.1163
165462,5722.320662
165471,101.4446184
165481,13885.07807
165487,7283.701561
165489,8080.40614
165492,4249.079211
165499,4894.342349
165507,9.751561505
165512,10788.67169
165514,6395.932357
165520,0
165521,8404.670426
165523,5219.501505
165566,6627.861307
165571,4209.806741
165572,0
165592,7990.636633
165594,160.7793609
165596,7895.012669
165597,9050.237536
165611,6871.44836
165624,10418.38478
165631,8981.277419
165641,10367.79203
165664,7775.430524
165681,10756.17673
165682,6106.691844
165685,3768.19098
165686,6064.441384
165693,6237.905823
165696,4456.980021
165697,8197.446589
165707,6.266326568
165731,0
165732,4831.139516
165743,0
165748,5018.231701
165769,5575.504886
165778,3623.987169
165780,5375.973662
165786,0
165793,6171.071146
165822,44.46401286
165827,7177.277396
165846,6735.625633
165861,10450.63535
165866,6028.082599
165869,4495.68999
165885,10754.15321
165912,4637.267817
165917,0
165929,7764.864102
165932,0
165939,4855.889834
165942,0
165960,0
165967,7245.008488
165993,9536.780548
165997,6471.125638
166009,10175.80522
166016,8251.713352
166030,12904.58614
166043,7692.241865
166050,7772.013782
166062,4521.096604
166068,0
166069,8588.11394
166078,4239.833886
166080,5687.9342
166093,8531.761414
166105,6720.879441
166107,0
166145,5270.280863
166147,3416.910787
166182,4593.154411
166192,7430.292587
166193,4350.474509
166216,8134.377797
166225,0
166229,9295.614581
166250,8893.094524
166251,4220.875568
166254,7597.911383
166259,6480.401126
166274,3281.854334
166276,6831.953141
166292,0
166301,5802.932405
166305,5503.10753
166310,4082.022648
166320,2442.93391
166322,610.6240723
166350,8639.24892
166363,6048.47105
166371,4039.747028
166374,10220.17976
166390,8042.162293
166400,8029.504143
166409,6023.01349
166412,5681.070567
166434,4862.53631
166460,8528.613581
166472,7441.627836
166473,0
166474,6010.242647
166479,5728.600564
166489,7952.489561
166503,0
166505,0
166530,4295.667328
166544,7583.490555
166577,6268.1563
166580,0
166587,5482.146352
166588,5487.098958
166591,6216.073564
166603,3843.51774
166646,58.06399145
166653,5933.531603
166656,4785.790504
166659,3742.133958
166692,6097.148575
166699,5375.264828
166703,9696.080885
166709,7608.874854
166724,8678.941688
166751,757.3030422
166755,194.1756732
166759,1047.135747
166764,5687.427967
166770,9126.984076
166776,9787.445852
166785,204.4748529
166806,5318.750218
166807,8.567969002
166810,6328.041986
166818,3381.000611
166820,4497.579223
166831,5687.698219
166840,11029.44793
166842,8304.576091
166847,7859.284009
166850,4962.209394
166865,2832.70436
166885,7374.72341
166886,11085.26831
166888,8222.087402
166903,4151.932433
166918,6865.81238
166923,6388.172607
166925,7577.313509
166931,5632.893889
166957,8070.211449
166972,7522.331193
166998,4601.832901
167001,9376.116569
167008,3482.790227
167033,4396.786016
167039,5941.402466
167050,202.2232131
167053,5405.114077
167078,6785.653678
167080,7562.642137
167086,10499.61508
167093,3657.461395
167115,3912.781868
167125,7654.701023
167139,4650.654567
167144,8029.631531
167151,4810.971566
167157,10838.39696
167160,7662.88219
167169,14345.83805
167177,8405.255377
167181,8152.070468
167195,5516.659783
167201,6613.343219
167205,9056.128978
167224,0
167225,7426.727191
167227,8704.706969
167229,0
167241,6257.717567
167254,0
167290,9762.789269
167307,6856.320791
167317,7551.425675
167332,10385.59378
167334,6840.939888
167360,7355.699094
167361,9902.600268
167366,8346.786533
167374,4410.793486
167375,5330.509361
167377,0
167379,7544.738384
167381,7893.126501
167386,8420.12243
167388,4803.247257
167395,105.508299
167399,5969.369652
167401,4876.776219
167408,7890.714903
167417,4792.546066
167438,5887.416982
167439,4641.608826
167459,6421.361472
167461,169.9998862
167464,8989.892155
167467,6015.176253
167471,10211.56153
167473,217.904351
167478,6084.173006
167485,7637.314645
167492,11373.88083
167494,8772.997445
167544,4606.582944
167564,7174.200366
167594,89.52369461
167600,4424.919123
167612,12220.55001
167615,0
167652,98.57697321
167665,6161.142771
167687,4060.777649
167689,0
167701,38.54489142
167748,8096.362179
167751,6004.960687
167755,7049.772426
167758,5725.915487
167764,7101.112442
167785,6193.301767
167813,4147.515208
167827,5192.642305
167831,4338.261189
167838,5057.857205
167840,3560.123316
167841,15846.71977
167848,3743.590024
167862,8015.480593
167870,7129.786992
167893,4346.000475
167895,7728.250863
167907,6288.184001
167908,5484.606049
167918,6869.350213
167923,0
167968,6969.392567
167971,5851.2026
167977,5929.809072
167978,7253.19742
167985,4856.772889
167992,0
167996,108.9944415
167998,4563.691761
168001,6525.24685
168015,5705.299563
168016,10791.52292
168017,8567.940495
168023,9454.643906
168026,8715.114185
168075,10538.67571
168087,7239.890017
168088,7210.799882
168095,6605.735452
168096,6836.807826
168102,5280.920862
168104,8233.40556
168115,0
168117,0
168118,0
168125,6481.549608
168132,4182.781438
168145,7453.917241
168148,157.5962456
168155,6177.901006
168179,6080.618342
168190,9218.428498
168193,3287.933087
168194,7737.511566
168195,0
168197,3003.4966
168209,3987.705879
168222,3248.402454
168226,12759.6918
168236,0
168239,0
168243,4236.468887
168246,443.4177207
168255,9202.61286
168269,5948.172582
168270,9052.799124
168276,4863.027863
168278,7851.784099
168284,3989.063077
168300,1185.504592
168308,6044.133151
168319,4380.406847
168320,0
168336,12423.3839
168338,5295.311591
168341,9099.948528
168347,9432.68834
168348,4806.405911
168362,6606.008341
168367,12214.34009
168384,5006.174295
168385,9001.77102
168415,8072.649653
168417,8076.927868
168418,7822.112282
168420,9088.885433
168433,5824.150369
168434,9364.295287
168440,6439.394026
168448,6306.406567
168472,0
168477,5431.640183
168484,5196.199555
168492,5822.523735
168513,0
168514,119.2538722
168516,4892.486277
168534,12108.16163
168541,4963.516364
168546,8598.092132
168553,0
168560,5286.609803
168570,6039.859179
168572,10777.54603
168582,8434.175406
168584,0
168603,5114.053768
168624,6496.521186
168634,0
168637,5142.947147
168640,8702.26937
168650,7538.491047
168665,5522.065183
168674,5120.035027
168675,5411.521719
168683,8484.430459
168688,3477.043745
168690,5983.652059
168695,5025.053513
168698,0
168704,4158.553438
168711,5834.445766
168712,8573.087901
168723,5978.638769
168728,3609.853486
168734,22.02386556
168735,0
168739,9859.875021
168754,8836.416573
168761,6128.751522
168766,5359.645573
168783,6680.022042
168807,5371.6103
168814,4322.24138
168819,6237.601698
168866,2960.476784
168890,4336.026506
168897,5684.539402
168904,5250.807204
168912,4953.607201
168935,3562.195846
168936,0
168939,7201.098031
168943,7488.550211
168944,0
168949,5059.971716
168978,6361.226315
168980,928.6151254
168988,3687.843182
168995,7126.681752
169004,5078.615134
169028,6039.808318
169052,11493.20818
169053,13219.3399
169065,14471.44637
169071,6983.2371
169078,8228.367608
169085,7502.772805
169095,0
169115,4196.551408
169126,2592.747686
169137,7022.022682
169153,5074.813823
169154,5926.870701
169166,10478.89442
169173,3914.905593
169176,8701.56183
169204,5842.203575
169205,20354.72046
169225,5852.774298
169258,8313.455236
169260,5349.517278
169265,6527.931359
169270,6549.671076
169307,5950.630647
169317,5197.122388
169319,3660.992795
169355,8496.333467
169365,39.12363966
169378,5005.110339
169386,2918.608494
