True_index,prediction
207259,928.1524955112714
207265,8373.296907995784
207277,3258.5239987217565
207283,6834.40542787592
207284,14053.780725092143
207285,11439.669226270122
207294,6834.849042670023
207296,10970.825922709544
207305,881.6696902781242
207310,7087.156098743816
207314,11257.650760249478
207317,108.37059123418112
207321,100.0
207327,5679.564275651315
207328,7618.336517760453
207333,5910.0989490078
207366,8645.320210067948
207367,1019.0576657348945
207368,6088.2010904325625
207372,1103.1085666964982
207383,7055.844304294294
207393,5560.841637278923
207397,4426.561794688648
207417,5357.602866651851
207428,9319.585433911596
207471,100.0
207479,3552.964439434162
207488,6268.034362903394
207495,6201.300641668623
207515,5082.455110839123
207517,4226.17493531147
207519,4718.4529950130955
207525,7857.531885176025
207529,4678.132250443266
207536,5085.0274864688035
207578,5326.00571687661
207581,5670.925198091202
207586,5439.708739799074
207594,1676.833849851425
207605,10195.809634858331
207614,5246.35142169372
207633,100.0
207657,1676.833849851425
207660,4544.237427822682
207674,4663.852677639191
207679,8266.5906982524
207682,4168.529288286827
207705,6719.138091197678
207715,4584.110349207063
207717,1019.0576657348945
207721,6759.458835767507
207723,881.6696902781242
207760,5636.243775300766
207768,4247.589831783311
207792,4227.145497380841
207806,6362.62457689354
207808,100.0
207841,5136.365920549402
207859,6574.863785725838
207872,11295.64041642347
207879,5021.883450267669
207884,5094.683873432875
207885,5093.899007036366
207898,5809.57641642671
207916,6834.40542787592
207929,8088.355335666237
207938,8767.825951874824
207940,4902.172841718277
207948,1019.0576657348945
207949,10412.49592670879
207956,1550.759383990163
207957,6573.963451553739
207971,10552.03007110877
207978,5053.004130007089
207999,9916.733623330394
208004,7899.309291025437
208008,984.604410221573
208024,6425.342406408201
208026,9151.885565301633
208057,1341.4753968680207
208071,6958.970491808198
208077,12525.423176144908
208078,1019.0576657348945
208085,10187.145426462605
208099,6807.117247874489
208104,5852.926256004216
208114,6017.609736946064
208116,9552.90751779758
208117,881.6696902781242
208120,6059.289480371849
208124,1424.6688325061116
208140,108.37059123418112
208146,3947.098923783533
208147,10226.118013674888
208171,4635.665336930229
208178,4553.769116826913
208182,3398.058143121734
208185,5691.464891226556
208188,5532.27358251136
208198,8323.978426155802
208202,8610.685453369952
208203,100.0
208230,6913.716167765662
208233,7999.212198519209
208234,6771.687598361258
208236,5366.7148982330245
208239,12516.85432648207
208241,4281.93923315559
208248,12152.067344259533
208250,6407.568507303372
208252,3968.328124582511
208283,881.6696902781242
208285,5703.598295087422
208289,6914.694452563014
208314,7966.904321825704
208316,8303.969194632355
208324,5373.8502219007905
208330,6656.303286451157
208344,4955.936899120148
208347,8166.912067129174
208354,1061.8133563816596
208375,6389.485376743929
208410,8266.34050185914
208412,7380.859939137046
208432,8655.935966265477
208496,5664.9538548936525
208502,10511.253004405276
208515,3881.5369057469593
208525,8326.814102762637
208529,4071.65547580073
208538,11030.512353525788
208548,1019.0576657348945
208555,928.1524955112714
208560,7335.773902659744
208563,8715.083026310396
208567,10996.162952153507
208571,100.0
208572,6252.639075749222
208574,7640.013144500544
208577,7590.692358969821
208579,8169.506059257829
208584,1222.9712403930953
208587,928.1524955112714
208607,8393.741242398253
208618,4390.946449502554
208624,7932.904683970911
208648,4233.212199311275
208660,4702.825264851474
208688,6334.885059370025
208707,4161.19894623332
208709,8792.686511282966
208712,5913.593275308554
208719,5423.901485007602
208732,7226.594884410911
208749,5615.441954652828
208757,6598.247667383104
208761,5988.305905666771
208779,3967.0644844594385
208781,9637.221719736335
208792,6860.0941351891115
208803,7092.679618755918
208809,928.1524955112714
208812,9219.045493222875
208813,5411.775803874716
208820,7450.381070901317
208822,7380.834808301434
208827,4302.422937442843
208848,5621.516379311244
208896,1103.1085666964982
208925,3572.7288589812415
208927,4541.643435694027
208928,3000.7011453638415
208933,5759.335546066064
208934,3335.2449548741884
208937,6747.497233808509
208942,3504.2296828618655
208961,2958.234231850805
208984,1810.4947107218131
208987,100.0
208996,4541.829131366891
209002,100.0
209010,928.1524955112714
209017,1019.0576657348945
209031,4979.321178021749
209032,1103.1085666964982
209039,2915.7595956097866
209050,5369.308890361679
209076,100.0
209092,7107.850629539544
209098,5212.449843506887
209114,6787.293712023905
209138,7884.371068527441
209143,7232.950363475072
209147,5567.886624006711
209159,1341.4753968680207
209175,8598.552049509082
209179,10676.836819519223
209200,10225.691806988416
209218,9137.605992497556
209223,5425.666939892206
209226,5667.430871790448
209236,5070.417065711139
209240,3656.7801571871805
209244,4684.198952373699
209249,7354.090983682904
209259,8786.61980935253
209274,8539.59228512192
209281,5706.4502063373175
209298,7916.487441171843
209313,1103.1085666964982
209333,6620.0964932694
209342,5342.440367783307
209343,5513.384366300767
209363,6468.3525018395685
209372,3649.8305291922766
209378,9679.688633249374
209404,7198.83375038842
209414,7217.0338561797225
209416,11279.247132673572
209423,6658.897278579813
209438,5299.9811769982525
209450,5481.974512183284
209454,5713.487470337122
209458,5697.764381442617
209459,3504.430823990692
209464,9405.423406256778
209473,7638.247689615938
209500,100.0
209501,15271.137002899013
209503,7578.558955108953
209508,6073.47369444304
209535,8928.037218962898
209540,6711.020579056921
209549,30358.239837491365
209554,6826.192557002279
209605,9704.381647657581
209621,6370.306986155275
209624,5051.238675122484
209626,881.6696902781242
209633,4487.035395592142
209644,4929.912359241791
209686,9843.93320016519
209689,7704.15287360666
209711,7293.61738277941
209721,4657.881334441641
209723,1019.0576657348945
209726,5891.045256378986
209731,7189.746849642859
209739,7062.965734191067
209747,1341.4753968680207
209767,9915.219786814065
209768,1676.833849851425
209777,5052.216959919838
209795,6396.532667162458
209818,7386.901510231869
209823,8673.042319483833
209826,7729.248218572447
209849,7002.1052964858845
209851,4949.083027102463
209859,9374.207367784475
209865,10232.184715605323
209872,675.987478165958
209891,100.0
209896,1103.1085666964982
209911,4826.3270889023315
209923,11566.62635201513
209942,7494.412298170132
209951,3731.2993691445527
209966,7668.581199268107
209968,7129.527653523969
209972,4422.903389214005
209974,928.1524955112714
209980,1103.1085666964982
209984,6685.775486537832
209991,7615.746336778809
210061,3099.526108407405
210065,7028.966096336274
210102,7529.054777596112
210104,100.0
210126,1341.4753968680207
210132,3067.4348665986136
210137,5453.40645741572
210147,6352.735401643839
210155,6134.683895665709
210163,13489.770863962643
210180,4057.375902996655
210182,6073.921517628488
210187,5397.048407885193
210196,3019.871813224515
210197,4506.118427447912
210203,7378.24081617278
210211,881.6696902781242
210221,1103.1085666964982
210236,2430.4311639030643
210256,7236.423073276851
210278,6496.092019363082
210282,9328.271258806295
210286,7499.691830013314
210303,1341.4753968680207
210317,6078.276756250401
210331,10618.053065425276
210348,5107.6044473809925
210392,3000.7011453638415
210405,5718.575887470202
210406,9751.225416291505
210410,8524.421274338296
210414,1676.833849851425
210422,1341.4753968680207
210424,4009.531397972475
210430,4433.318004282706
210438,1676.833849851425
210440,5819.120036550267
210448,13365.649414824471
210451,4682.052783430492
210473,6686.658412602302
210489,8232.78447879845
210493,5633.649783172112
210495,6009.777580131025
210502,4343.200004146334
210512,11663.926371187696
210518,4620.510560789667
210519,9089.16773578697
210530,15564.840843292244
210542,7213.578554485573
210553,5093.705588635521
210554,154.32755531763678
210570,15301.470512551183
210571,850.9435493511849
210574,5798.421297363196
210578,928.1524955112714
210580,9264.123806972199
210598,6267.1730533379
210618,928.1524955112714
210636,6000.245891126794
210661,7051.736475649309
210674,7720.570116405727
210678,3440.52505663477
210711,5418.26988595619
210720,9403.665674100157
210744,6817.627221676074
210748,5399.642400013848
210762,881.6696902781242
210765,6632.036478729423
210786,6120.054559344148
210823,7127.029020128198
210828,5810.554701224063
210832,7180.844471105594
210834,881.6696902781242
210835,4675.986081500058
210847,6874.704555946774
210848,7633.042297251
210850,4939.000433451919
210852,4263.450350230561
210867,5764.519719176364
210875,6990.088867856875
210889,4456.701885939972
210936,100.0
210952,6125.238335210112
210957,7269.15715665683
210985,881.6696902781242
211000,100.0
211011,6573.963451553739
211050,8894.054989215736
211056,10392.538088760866
211061,9189.70767647569
211067,5605.074005676565
211068,2727.69955849432
211071,10516.893499649235
211091,6458.7135229831265
211102,8174.076332779562
211104,5940.43245865997
211111,881.6696902781242
211115,5636.243775300766
211131,5039.988197326086
211157,5260.535635764911
211170,6863.475297405016
211196,6655.441976885663
211199,7354.878153770153
211213,928.1524955112714
211230,5837.491944243438
211266,6012.806675138701
211288,6692.70349803376
211291,5703.83108337305
211294,3821.4636381290275
211296,5315.679135057146
211314,13017.79659457942
211323,4585.8680813636865
211327,4975.5940634353665
211334,100.0
211341,8063.351927625327
211342,12673.80371027684
211356,928.1524955112714
211361,1341.4753968680207
211370,3293.6605701812864
211373,4506.118427447912
211379,1103.1085666964982
211397,3934.9655199226654
211408,13019.412301910721
211421,8742.395163682871
211422,4729.703472809493
211445,1103.1085666964982
211461,1341.4753968680207
211462,9707.875973958333
211465,5470.819393119771
211475,6843.944839608133
211482,9914.239198325966
211492,7001.251709648371
211499,6759.554194500391
211504,7579.346125196204
211523,8777.959115293443
211540,4884.8263227644875
211546,11782.976811300425
211549,8603.92964102023
211561,7214.439864051068
211571,6434.640133662236
211575,7785.613990830955
211577,5010.537216494053
211598,6073.47369444304
211625,4202.783330926221
211629,6097.305399285753
211630,6759.011012582059
211634,5999.409631154762
211644,12903.31642798843
211659,7064.940101232404
211664,928.1524955112714
211672,3962.261422652077
211673,6055.81677057007
211683,10363.079782445184
211688,5472.636241579898
211689,23774.8462873258
211718,4350.530346199841
211728,4699.369963157324
211737,9205.222242552463
211741,3055.3014627377456
211760,5284.367340607624
211766,6109.632221547466
211793,8090.212727475718
211809,2084.629153868337
211814,3693.2757275026665
211829,7281.195201784813
211841,5913.786693709399
211845,7257.121812463923
211851,5900.584668111199
211870,6304.008367799524
211883,5570.363640903508
211896,6236.839543685731
211907,9410.702938099963
211919,5417.006245833118
211926,9170.085671092933
211927,1341.4753968680207
211933,5296.935847347513
211938,6128.074011816944
211952,4155.132244302887
211995,6343.446186304885
211998,5672.636264155388
212010,9801.659705052996
212012,5057.305377052919
212015,100.0
212027,4962.003601050582
212034,6470.403312049892
212039,6759.652254168351
212048,5453.599875816564
212065,8227.69606166537
212072,7265.584879730823
212075,7681.597529193446
212077,3152.360970896705
212091,5982.473165486534
212096,5842.503918207533
212100,11372.724678526876
212104,6375.738569242501
212127,3416.6844555995076
212131,7250.861692132646
212141,100.0
212159,1424.6688325061116
212169,4056.307281259323
212176,6387.678554702525
212186,1019.0576657348945
212197,4245.2502444392585
212201,5927.872848112628
212208,6749.9152156439495
212227,4762.638697318299
212229,6605.292654110891
212257,5833.399609354342
212261,5058.2836618502715
212266,24449.961664912473
212280,9651.56419327591
212281,9648.09148347413
212293,6977.955463996008
212336,6022.793910056363
212354,7220.528182480476
212356,6910.6785608429045
212357,7614.8638079586735
212367,5337.351950650227
212397,8214.58437300715
212412,6358.1735822944065
212420,12106.813020216996
212427,7463.291618430711
212436,2824.960207782106
212447,5936.95974885819
212508,6907.6494658352285
212517,6759.437219268532
212519,2133.162769311808
212520,4077.528759330319
212543,1019.0576657348945
212569,3734.76435621835
212577,6909.414920719832
212586,4593.624630103665
212587,5329.863349128336
212603,8407.103127449729
212610,6595.63626714682
212612,4955.936899120148
212618,4190.649927065355
212624,4142.998840442018
212627,3869.2100834852467
212629,6502.9458913807675
212637,9738.304842343387
212641,2205.9631924770138
212643,5912.8863595372995
212653,6250.738402431202
212661,9407.113253066324
212671,881.6696902781242
212672,7596.215878981924
212673,5817.408573241748
212690,1676.833849851425
212715,4821.58692783047
212719,6185.905354514451
212723,4035.6814709046002
212734,100.0
212738,8751.676656293846
212743,100.0
212771,4574.99831762589
212800,5502.776332831222
212802,7058.87339930197
212813,5769.703495042328
212824,5457.2640896674475
212827,4444.5762048070865
212831,100.0
212833,5982.045785335493
212837,7044.593826497897
212846,6528.24237747538
212864,8055.427833885414
212866,6864.932355928933
212868,6573.963451553739
212876,10896.074348986873
212897,3458.7251624260716
212898,5078.107197700856
212943,5350.272524598346
212955,6944.032269310202
212957,5136.18022487654
212958,6440.706835592669
212964,4627.4524660565885
212983,1015.3305511485123
212987,2431.401725972436
213002,8733.709338788172
213004,17763.580934237933
213009,6656.420261683016
213031,5403.107387087645
213068,1341.4753968680207
213076,8204.40984243173
213078,6800.214285972024
213127,1019.0576657348945
213132,5940.549433891828
213145,4672.065548512832
213166,3904.8331513993226
213171,5737.658919325974
213175,100.0
213179,7938.971385901344
213192,4378.7176869088025
213198,6731.697701745018
213200,7523.958637735049
213202,14598.713677108957
213212,6966.609230222391
213215,100.0
213221,9792.788184485433
213227,7262.1121699290425
213238,8442.52505423498
213263,5785.317331432957
213266,10110.850676996644
213282,6583.619838517811
213294,1103.1085666964982
213295,3322.2363476768332
213303,4420.495092758214
213323,881.6696902781242
213324,7925.148135230932
213326,6130.668003945599
213337,100.0
213352,2685.232644981284
213357,6399.811958563393
213362,7808.743864947952
213367,881.6696902781242
213433,11943.019790823266
213436,1341.4753968680207
213440,9006.28471897122
213446,3875.2767854156805
213488,4283.796624965069
213490,6219.522363958899
213497,2885.4338086855996
213515,8901.004617210641
213519,881.6696902781242
213534,1341.4753968680207
213552,4038.3005938688666
213565,5870.243435731048
213572,7526.62907303269
213574,3978.4107182330554
213589,6674.525008741434
213591,7420.729346184792
213592,8114.479535197453
213593,3631.630423400975
213617,4554.652042891383
213619,5115.360996120971
213628,3255.5026264420612
213671,881.6696902781242
213679,10181.961253352307
213694,1019.0576657348945
213716,8254.4398862839
213720,100.0
213727,11152.633562221716
213733,7253.451475869954
213735,884.3398465831843
213740,6231.751126552651
213744,8948.020187746435
213754,9385.457845580873
213763,4483.997788669384
213779,7298.512381511647
213792,100.0
213794,3413.2368766333398
213802,6801.925749280544
213804,100.0
213814,4925.0096377815735
213823,7687.664231123878
213825,1019.0576657348945
213830,100.0
213848,7217.0338561797225
213849,6138.0612467346045
213862,7826.516590588214
213869,6392.155812041569
213870,1341.4753968680207
213883,10299.111855240939
213895,4460.157187634122
213901,7113.917331469977
213908,5600.697150555676
213920,7756.544121301858
213949,9351.016507283719
213950,5042.677548187625
213970,7759.589450952596
213986,7133.095722058632
213992,7504.787969874377
214005,4900.454052926109
214037,7445.87868272666
214044,4733.158774503643
214047,8733.476550502546
214073,9221.850311860006
214078,8493.652661807104
214085,1676.833849851425
214090,5349.583414179055
214094,928.1524955112714
214120,3683.6193405385948
214122,6322.208473590826
214125,3650.713455256746
214142,7491.22455435507
214154,7128.6447274595
214159,3104.805640250588
214164,6046.177791713629
214185,5772.732590050005
214186,9629.008848862697
214197,5393.567975355432
214204,100.0
214206,8725.070261228058
214211,6136.734705876032
214227,6073.038591564018
214240,100.0
214244,100.0
214253,3152.368693624687
214264,100.0
214267,5731.687576128425
214287,4719.528942234075
214289,1019.0576657348945
214311,7374.341899684528
214316,928.1524955112714
214329,1019.0576657348945
214338,7736.19784656735
214350,9801.667427780978
214351,4318.050667604464
214358,6913.27255297156
214373,5676.310115085992
214382,5549.686518215411
214400,11879.755265053635
214409,4775.199481330206
214415,1019.0576657348945
214417,4138.62198532113
214420,2576.032010233476
214434,8961.671636514977
214437,1019.0576657348945
214445,2680.136505120222
214452,100.0
214453,5222.084613971985
214472,8613.275634351596
214481,7324.544644117986
214497,8108.412833267018
214503,4195.833702931319
214505,4221.176855118369
214515,3540.8310355732947
214529,3704.4385692941623
214541,1019.0576657348945
214554,4026.848974943641
214559,7929.457105004744
214591,7068.4128110341835
214600,6491.648747491933
214602,9856.242614319272
214614,7572.3968944456365
214632,928.1524955112714
214647,6959.6383829728475
214650,6990.088867856875
214656,5759.335546066064
214658,8211.972972770865
214674,6740.375803911736
214676,881.6696902781242
214684,5345.469462790984
214701,7030.748959328509
214726,4144.688687251564
214734,6462.1688246772765
214744,5015.039604668708
214745,7720.337328120099
214750,10580.598125876331
214757,6349.512888235318
214813,4156.395884425959
214814,7623.520293626417
214857,881.6696902781242
214860,928.1524955112714
214862,7866.196093571751
214872,1019.0576657348945
214873,6464.787947641542
214878,5230.628332799214
214879,1222.9712403930953
214903,2955.188902200066
214908,5014.846186267864
214914,7312.411240257118
214920,1103.1085666964982
214925,1341.4753968680207
214947,881.6696902781242
214967,5695.28736454582
214977,10323.185244561828
214984,5034.016854128537
214987,4456.903027068798
215000,9629.008848862697
215012,7408.5743258249495
215013,7123.43933509456
215020,7640.013144500544
215021,1019.0576657348945
215023,8562.151837926482
215035,6723.037007685929
215046,1558.3296933764996
215057,6749.9152156439495
215060,5856.402776953005
215066,8653.152366882987
215086,3950.12801879121
215091,928.1524955112714
215105,11118.141746685113
215106,154.32755531763678
215126,8880.210519290682
215127,6641.790925361454
215138,7420.729346184792
215141,5385.885566093697
215148,5946.07295390393
215163,7981.438299414381
215170,3608.3419004765933
215177,4280.767529957392
215180,4799.038908900902
215187,100.0
215195,7613.980881894205
215201,13551.571005724709
215208,6749.9152156439495
215215,2924.8553925478973
215261,6996.94273987456
215267,881.6696902781242
215272,7574.969270075316
215278,6186.594862178075
215319,10790.32129320523
215328,928.1524955112714
215333,7074.927336150065
215355,6768.115321435251
215367,6980.449889000433
215368,10035.573236934644
215370,7544.209553736674
215407,881.6696902781242
215422,2545.891918982151
215452,4626.5772627201
215493,5368.472630389646
215503,4908.66692379975
215510,11536.525630648586
215513,6344.617889503082
215530,6788.917142083187
215540,3131.1232581826466
215546,5186.471572476632
215550,2667.9077425264704
215569,7591.672947457918
215572,5637.097362138279
215582,9546.647397466302
215592,4985.483238685067
215599,3128.977089239439
215606,7282.077730604949
215625,5982.920988671981
215626,6807.109525146508
215628,6106.401196223864
215651,100.0
215657,100.0
215661,7884.138280241813
215673,3898.573031068044
215687,4220.983436717524
215703,4062.373983189757
215730,928.1524955112714
215731,4623.958139755834
215735,100.0
215744,3147.2725537636243
215748,8369.281016275672
215751,100.0
215778,1019.0576657348945
215785,3167.9496764517216
215800,5470.0345267232615
215807,4846.73626437234
215816,6517.6732873702895
215831,7074.90571965109
215837,3291.895115296682
215843,4457.680170737325
215851,4535.576733763593
215859,4705.436665087758
215861,5573.953325937146
215888,6468.257143106685
215915,7196.356733491625
215925,6680.763512573738
215968,10160.284626612214
215969,3649.8305291922766
215975,1341.4753968680207
215997,1341.4753968680207
215999,4650.836347713854
216002,100.0
216029,6622.514475104839
216031,4305.04206040711
216033,6133.713333596338
216034,3671.0597299912542
216038,6971.888762065574
216078,881.6696902781242
216082,7535.996682863034
216084,7848.164275345683
216089,4487.918321656611
216092,3467.829471279262
216101,8563.608896450398
216119,6690.226481136965
216135,4695.904976083527
216137,7009.269562136272
216140,6645.0740279094
216141,1676.833849851425
216150,7086.185536674445
216152,1103.1085666964982
216157,6564.441447929156
216162,3595.2302118183725
216173,7428.942217058432
216175,5427.381917537363
216180,7698.0861716762265
216187,5372.773877435477
216197,7890.437770457874
216215,100.0
216220,1103.1085666964982
216244,881.6696902781242
216249,4390.85109076967
216256,6021.660787598635
216264,10171.284908015354
216269,1103.1085666964982
216271,100.0
216275,1019.0576657348945
216288,5021.981509935629
216290,7972.799221854267
216295,9429.883632379358
216307,6261.734872687332
216314,7356.141793893227
216326,6565.302757494651
216328,4610.1348890854215
216333,6904.377897162275
216337,6265.461987273715
216352,3717.5425352244015
216361,1676.833849851425
216365,5545.670626495299
216371,3621.262474424712
216384,7299.37369107714
216393,4549.467869781083
216399,7275.106883355405
216409,7714.528545310905
216412,7911.442694886305
216417,5177.125579145264
216421,11097.150716027674
216427,8311.845022294936
216434,4435.890379912386
216441,4775.625688016679
216445,4384.784388839236
216455,3936.7309748072694
216465,12052.195294735462
216474,1558.3296933764996
216486,100.0
216496,5276.878349746734
216509,4851.920437482639
216518,100.0
216522,10829.534046152945
216531,7181.629337502102
216535,13305.408602206604
216542,8829.08672286557
216559,4535.569011035612
216561,1341.4753968680207
216566,4796.444916772247
216576,7457.1295577673945
216586,6058.311195574496
216589,881.6696902781242
216606,2734.736822494126
216607,7748.4266091611
216616,6122.4335165729835
216623,7413.779718189889
216635,7062.34610910375
216637,9586.637294082542
216639,3420.274140633145
216656,10379.568424927966
216662,7004.699288614539
216666,5026.979590128731
216667,5437.089616834808
216679,10657.84954364067
216690,8195.555729971798
216691,9164.462583956603
216708,6164.90043008602
216722,2843.1603135734076
216724,7063.676461109332
216734,6632.251513629241
216740,5988.112487265927
216749,9164.445175848974
216772,1341.4753968680207
216774,5822.688105084931
216792,6828.764932631959
216809,6363.411746980791
216814,7147.706142816296
216816,3978.4107182330554
216844,154.32755531763678
216849,5940.43245865997
216853,3110.776983448138
216857,3524.1952435377707
216886,5958.63256445127
216910,7330.611346048418
216941,7823.704049223102
216943,6544.819053207398
216952,8191.17887485091
216960,6274.218040065686
216962,6458.269908189024
216990,7280.505694121189
217001,9522.147801458937
217037,13340.94750422371
217041,4123.033279766113
217043,3931.927912999908
217045,2745.4775349268834
217047,4761.802437346267
217054,8002.2498054419675
217076,5423.909207735584
217090,6637.241871094361
217100,1341.4753968680207
217112,8882.804511419337
217118,4775.199481330206
217124,4505.243224111424
217125,100.0
217131,5801.802459579101
217139,7105.356204535117
217147,4839.787033621771
217169,6966.609230222391
217170,3396.7945029986613
217171,1341.4753968680207
217172,3535.5414773113876
217174,8809.982471755156
217196,13635.371710293057
217197,5060.954097147913
217203,4220.983436717524
217237,20.6666944472488
217239,7322.779189233382
217256,6586.114263522236
217258,7442.6909389116
217275,10038.05025383144
217287,4494.0803823199285
217288,6143.252745328551
217293,7382.617671293669
217294,100.0
217302,1103.1085666964982
217307,7817.637347292669
217325,7114.093341763192
217339,8369.707222962144
217343,4641.732038860662
217355,6155.571844862281
217357,7348.122341420431
217362,7124.34348041367
217392,6921.5483245807
217403,6868.6378540163405
217411,7696.3207167916225
217457,7493.625128082881
217459,5091.094188399236
217465,6892.236770573426
217472,5136.172502148558
217493,3564.904424894185
217520,5024.360467164465
217527,11594.71563305613
217535,7469.358320361146
217544,4833.720331691337
217557,1676.833849851425
217573,881.6696902781242
217574,9097.904873015046
217591,6170.299240851803
217600,7151.295827849933
217601,4250.441743033205
217621,4469.036430929666
217623,100.0
217627,1676.833849851425
217630,11066.12769871188
217649,4360.612939850385
217652,4924.720860647844
217656,7377.379506607286
217669,6968.299077031937
217678,4882.542724268536
217680,6874.9195908465945
217694,6947.621954343839
217696,4448.023783773254
217701,6911.126384028353
217703,6229.255194091957
217722,10763.5774685867
217745,8018.031929397829
217752,8042.10531871872
217765,9792.809800984407
217774,5191.751104319816
217777,7049.785325091842
217783,5380.7994526513585
217784,4371.775781641881
217799,6015.852004789442
217802,5424.102626136428
217811,6122.4335165729835
217819,1019.0576657348945
217824,6151.913439387638
217826,3414.9946087899625
217827,3990.448763361039
217835,629.504672932811
217843,9059.027644535647
217847,100.0
217862,7665.969799031823
217869,6736.074556865907
217870,8560.587524170704
217871,9738.304842343387
217873,6555.763345762437
217883,7417.252427991668
217902,928.1524955112714
217917,10223.739056446051
217923,6112.9115129484
217945,3449.8305066167877
217966,17124.151526978963
217967,4451.613468806892
217996,5460.4951149910485
218009,9416.96305843124
218031,6248.972947546598
218033,5085.144461700662
218051,2800.4922589315443
218062,5109.2942941905385
218064,7331.8749861714905
218070,4220.1082333810355
218073,3953.1733484419483
218083,5421.3074928789465
218086,4763.066077469339
218092,5354.5737716441745
218110,6256.017934274386
218129,7164.216401798052
218135,1676.833849851425
218155,928.1524955112714
218157,5216.0179120415505
218179,7490.052851156873
218180,8008.945028652267
218181,6255.4747523560545
218187,3655.9049538506924
218195,4990.571655818147
218205,7166.023223839456
218211,5295.078455538034
218222,1152.7185266052825
218229,7444.120950570038
218239,5506.241319905021
218246,7160.743691996272
218270,100.0
218274,100.0
218290,6387.678554702525
218296,4805.532990982376
218300,6964.015238093736
218303,928.1524955112714
218308,7127.12707979616
218314,11166.456812892127
218326,5678.710688813802
218330,8094.133260462943
218334,1341.4753968680207
218341,7702.563429015271
218345,3191.7902774869845
218353,6565.419732726509
218357,1061.8133563816596
218358,1103.1085666964982
218359,4793.8257938079805
218363,5332.908678779077
218386,3546.6965963749017
218396,6723.941153005039
218397,5828.852866683326
218398,11382.26409025909
218403,11436.981382864851
218410,928.1524955112714
218422,8597.764879421833
218432,10890.1933427293
218450,13442.370370976903
218465,5324.433680392851
218470,9267.152901979876
218479,1341.4753968680207
218487,928.1524955112714
218498,8082.09521533496
218500,1676.833849851425
218506,4162.656004757237
218520,7074.052132813577
218536,10987.695676495263
218541,4435.890379912386
218545,7208.394778619609
218565,4483.997788669384
218598,8512.287870477428
218599,12593.127459449053
218610,6158.833728155586
218628,4289.863326895502
218631,20069.89822987215
218634,4111.782801969715
218635,1341.4753968680207
218656,5374.539332320081
218674,4329.308868128845
218678,11882.327640683314
218684,6099.070854170358
218685,6007.166179894742
218689,100.0
218706,4871.839332066107
218713,10208.11132628443
218715,928.1524955112714
218723,7104.377919737764
218732,2636.6990295378137
218737,4893.504424931206
218752,5453.40645741572
218759,6480.390546967553
218762,6150.194650595472
218767,8883.68704023947
218777,1676.833849851425
218796,7264.071043214492
218799,7803.814096622255
218806,5612.830554416544
218808,3499.9284358160357
218810,17102.302701092667
218818,1103.1085666964982
218819,1019.0576657348945
218833,7653.410188484483
218841,3277.1503111995303
218857,5509.270414912697
218860,6541.152925004774
218862,6343.647327433711
218865,11918.921270666764
218884,7092.252238604878
218893,8460.474963633023
218907,8779.842380503833
218962,7482.278894309265
218963,20367.07126573052
219002,4815.61558463292
219022,881.6696902781242
219036,6442.27887207643
219044,1676.833849851425
219046,5631.05227670682
219064,9405.423406256778
219082,6356.655934631066
219086,12030.539887250012
219101,9749.467684134885
219105,6054.838485772717
219106,5345.895669477457
219108,7699.115850049103
219132,8337.877284901275
219136,8514.881862606082
219140,5824.311535144214
219147,8597.862939089795
219152,4881.371021070338
219161,7191.077201648442
219168,8391.497013787084
219174,8591.602818758514
219177,5241.90814982257
219191,6814.941681961546
219197,3019.094669555988
219200,11627.719578005941
219207,8257.244704921031
219210,7168.500240736252
219215,8002.257528169949
219228,8639.253508137517
219237,100.0
219245,1103.1085666964982
219252,12844.649649126339
219259,4665.998846582398
219260,7552.485325345815
219265,1019.0576657348945
219278,2777.1083772742786
219285,12073.985085560402
219294,4656.910772372269
219307,1341.4753968680207
219308,1019.0576657348945
219310,1019.0576657348945
219316,5269.639944618102
219325,5022.67062035492
219334,7152.919257909217
219336,100.0
219344,9379.584562051285
219350,4669.036453505156
219371,8657.88871680784
219376,6735.192028045772
219394,6211.744198719945
219404,1341.4753968680207
219418,21149.654198257507
219421,5696.074534633071
219425,6023.676438876497
219427,11724.593390492035
219429,1103.1085666964982
219448,6723.941153005039
219449,4996.638357748581
219501,5503.82333806958
219505,5239.507576094758
219509,3922.832116061798
219522,8339.56713171082
219523,4409.933725381106
219534,8856.826240389082
219538,7793.395670406545
219565,850.9435493511849
219569,4836.292707321018
219576,7878.321774704636
219581,6846.990169258872
219601,10460.435790465854
219632,5507.413023103218
219639,7772.343653365349
219645,7999.638405205683
219664,3912.4641670855344
219682,8412.199267310792
219690,12060.280749663223
219695,4653.86544272153
219698,9629.104207595577
219699,9352.512935692419
219710,1019.0576657348945
219717,6726.6266927195675
219726,7689.8104000670855
219728,7761.540601510064
219736,7319.741582310625
219742,4999.667452756257
219743,6789.88770415256
219753,8426.090403328282
219754,8517.919469528839
219771,4531.267763989782
219776,15137.66956042947
219778,881.6696902781242
219786,6431.835315025107
219791,7190.483449962036
219794,6373.336081162951
219814,4832.837405626868
219828,8160.177474034091
219838,7508.252956948175
219847,9494.658480328682
219849,7116.704741999477
219852,6588.708255650891
219858,20.6666944472488
219876,5621.516379311244
219884,5406.562688781794
219900,6128.267430217789
219927,1103.1085666964982
219932,4553.97025795574
219950,15364.631956859947
219973,6037.499689546909
219988,9295.340242688835
219999,11045.140182391082
