True_index,predicted_sales
148235,0.0
148246,35045.642857142855
148248,35045.642857142855
148253,35045.642857142855
148288,35045.642857142855
148289,0.0
148294,35045.642857142855
148308,35045.642857142855
148312,35045.642857142855
148313,35045.642857142855
148318,35045.642857142855
148319,35045.642857142855
148339,35045.642857142855
148341,35045.642857142855
148353,0.0
148357,35045.642857142855
148381,35045.642857142855
148383,35045.642857142855
148419,35045.642857142855
148422,35045.642857142855
148444,35045.642857142855
148468,35045.642857142855
148474,35045.642857142855
148478,35045.642857142855
148484,35045.642857142855
148492,35045.642857142855
148494,35045.642857142855
148498,35045.642857142855
148523,0.0
148554,35045.642857142855
148557,35045.642857142855
148563,0.0
148574,35045.642857142855
148593,35045.642857142855
148617,0.0
148624,35045.642857142855
148628,35045.642857142855
148629,35045.642857142855
148637,35045.642857142855
148641,35045.642857142855
148645,35045.642857142855
148650,35045.642857142855
148662,35045.642857142855
148682,35045.642857142855
148692,35045.642857142855
148706,0.0
148709,35045.642857142855
148746,35045.642857142855
148749,35045.642857142855
148750,35045.642857142855
148780,35045.642857142855
148806,0.0
148807,35045.642857142855
148809,35045.642857142855
148812,35045.642857142855
148824,35045.642857142855
148833,35045.642857142855
148834,35045.642857142855
148837,35045.642857142855
148842,35045.642857142855
148861,35045.642857142855
148865,35045.642857142855
148869,35045.642857142855
148873,35045.642857142855
148878,0.0
148890,35045.642857142855
148899,35045.642857142855
148905,35045.642857142855
148919,35045.642857142855
148926,0.0
148931,35045.642857142855
148942,35045.642857142855
148954,35045.642857142855
148967,0.0
148974,35045.642857142855
148983,35045.642857142855
148997,0.0
149001,35045.642857142855
149006,35045.642857142855
149024,0.0
149028,35045.642857142855
149046,35045.642857142855
149049,35045.642857142855
149071,0.0
149077,35045.642857142855
149081,35045.642857142855
149082,35045.642857142855
149097,35045.642857142855
149106,0.0
149118,35045.642857142855
149120,35045.642857142855
149127,35045.642857142855
149133,35045.642857142855
149134,35045.642857142855
149142,35045.642857142855
149160,35045.642857142855
149161,35045.642857142855
149174,35045.642857142855
149177,35045.642857142855
149180,35045.642857142855
149234,35045.642857142855
149247,35045.642857142855
149257,35045.642857142855
149276,35045.642857142855
149285,35045.642857142855
149288,35045.642857142855
149297,35045.642857142855
149306,35045.642857142855
149311,35045.642857142855
149318,35045.642857142855
149320,35045.642857142855
149324,35045.642857142855
149327,0.0
149346,35045.642857142855
149363,35045.642857142855
149369,35045.642857142855
149394,35045.642857142855
149403,0.0
149407,35045.642857142855
149413,35045.642857142855
149417,35045.642857142855
149419,0.0
149426,35045.642857142855
149439,35045.642857142855
149467,35045.642857142855
149469,0.0
149479,35045.642857142855
149485,35045.642857142855
149538,35045.642857142855
149557,35045.642857142855
149565,35045.642857142855
149566,0.0
149572,35045.642857142855
149583,35045.642857142855
149597,35045.642857142855
149599,35045.642857142855
149605,35045.642857142855
149609,0.0
149628,35045.642857142855
149634,35045.642857142855
149636,35045.642857142855
149640,35045.642857142855
149646,35045.642857142855
149657,35045.642857142855
149667,35045.642857142855
149668,35045.642857142855
149669,35045.642857142855
149694,35045.642857142855
149727,35045.642857142855
149730,35045.642857142855
149736,0.0
149739,0.0
149745,35045.642857142855
149762,35045.642857142855
149766,35045.642857142855
149778,35045.642857142855
149784,35045.642857142855
149811,35045.642857142855
149825,0.0
149829,35045.642857142855
149837,35045.642857142855
149846,0.0
149847,35045.642857142855
149855,35045.642857142855
149878,35045.642857142855
149887,35045.642857142855
149891,35045.642857142855
149899,35045.642857142855
149934,35045.642857142855
149947,35045.642857142855
149950,35045.642857142855
149969,35045.642857142855
149980,35045.642857142855
150001,35045.642857142855
150021,35045.642857142855
150024,35045.642857142855
150029,35045.642857142855
150034,35045.642857142855
150040,35045.642857142855
150043,35045.642857142855
150055,0.0
150059,35045.642857142855
150079,35045.642857142855
150091,35045.642857142855
150099,35045.642857142855
150107,35045.642857142855
150131,35045.642857142855
150133,35045.642857142855
150141,35045.642857142855
150159,35045.642857142855
150163,35045.642857142855
150175,35045.642857142855
150179,35045.642857142855
150184,35045.642857142855
150190,35045.642857142855
150204,35045.642857142855
150207,35045.642857142855
150217,35045.642857142855
150228,35045.642857142855
150229,35045.642857142855
150233,35045.642857142855
150244,35045.642857142855
150262,35045.642857142855
150274,35045.642857142855
150287,35045.642857142855
150308,0.0
150339,35045.642857142855
150349,35045.642857142855
150362,35045.642857142855
150371,35045.642857142855
150373,0.0
150374,0.0
150381,35045.642857142855
150393,35045.642857142855
150399,0.0
150401,35045.642857142855
150402,35045.642857142855
150403,35045.642857142855
150414,0.0
150444,35045.642857142855
150445,35045.642857142855
150448,35045.642857142855
150451,0.0
150458,0.0
150460,35045.642857142855
150471,35045.642857142855
150490,0.0
150493,35045.642857142855
150507,35045.642857142855
150517,35045.642857142855
150519,0.0
150520,35045.642857142855
150532,35045.642857142855
150533,35045.642857142855
150546,35045.642857142855
150553,35045.642857142855
150559,35045.642857142855
150565,35045.642857142855
150599,0.0
150610,35045.642857142855
150634,35045.642857142855
150636,35045.642857142855
150655,35045.642857142855
150656,35045.642857142855
150659,35045.642857142855
150664,35045.642857142855
150671,35045.642857142855
150673,35045.642857142855
150681,35045.642857142855
150688,35045.642857142855
150697,35045.642857142855
150719,35045.642857142855
150741,35045.642857142855
150743,35045.642857142855
150748,35045.642857142855
150754,0.0
150759,35045.642857142855
150763,0.0
150784,35045.642857142855
150799,35045.642857142855
150801,35045.642857142855
150805,35045.642857142855
150817,0.0
150834,35045.642857142855
150838,35045.642857142855
150850,35045.642857142855
150856,35045.642857142855
150858,0.0
150867,35045.642857142855
150888,35045.642857142855
150948,35045.642857142855
150959,35045.642857142855
150965,35045.642857142855
150969,35045.642857142855
150978,35045.642857142855
150984,0.0
150986,35045.642857142855
150997,35045.642857142855
150999,35045.642857142855
151003,35045.642857142855
151014,35045.642857142855
151016,0.0
151046,0.0
151071,35045.642857142855
151089,35045.642857142855
151116,35045.642857142855
151139,35045.642857142855
151143,35045.642857142855
151145,35045.642857142855
151161,35045.642857142855
151169,0.0
151174,35045.642857142855
151183,35045.642857142855
151190,35045.642857142855
151191,35045.642857142855
151200,35045.642857142855
151206,35045.642857142855
151249,35045.642857142855
151260,35045.642857142855
151265,35045.642857142855
151268,35045.642857142855
151271,35045.642857142855
151310,35045.642857142855
151314,35045.642857142855
151324,35045.642857142855
151328,35045.642857142855
151332,35045.642857142855
151339,0.0
151343,35045.642857142855
151353,35045.642857142855
151400,35045.642857142855
151408,35045.642857142855
151413,0.0
151417,35045.642857142855
151420,35045.642857142855
151450,0.0
151454,35045.642857142855
151467,35045.642857142855
151486,35045.642857142855
151489,0.0
151490,35045.642857142855
151491,35045.642857142855
151502,35045.642857142855
151506,0.0
151508,0.0
151509,35045.642857142855
151517,35045.642857142855
151519,35045.642857142855
151532,35045.642857142855
151533,35045.642857142855
151537,35045.642857142855
151546,35045.642857142855
151551,35045.642857142855
151557,0.0
151559,0.0
151562,35045.642857142855
151576,35045.642857142855
151590,35045.642857142855
151625,35045.642857142855
151630,35045.642857142855
151633,35045.642857142855
151636,0.0
151652,35045.642857142855
151656,35045.642857142855
151658,35045.642857142855
151675,35045.642857142855
151685,35045.642857142855
151711,35045.642857142855
151729,35045.642857142855
151746,35045.642857142855
151757,35045.642857142855
151778,35045.642857142855
151783,35045.642857142855
151784,35045.642857142855
151794,35045.642857142855
151798,35045.642857142855
151799,0.0
151804,35045.642857142855
151808,35045.642857142855
151819,35045.642857142855
151830,0.0
151834,0.0
151837,35045.642857142855
151844,35045.642857142855
151847,35045.642857142855
151851,35045.642857142855
151863,35045.642857142855
151866,35045.642857142855
151902,35045.642857142855
151904,35045.642857142855
151905,35045.642857142855
151911,35045.642857142855
151915,0.0
151916,35045.642857142855
151940,35045.642857142855
151949,35045.642857142855
151956,0.0
151958,35045.642857142855
151965,35045.642857142855
151987,0.0
151992,0.0
152045,35045.642857142855
152052,35045.642857142855
152062,35045.642857142855
152066,35045.642857142855
152082,0.0
152086,35045.642857142855
152098,35045.642857142855
152104,0.0
152105,35045.642857142855
152115,35045.642857142855
152121,0.0
152122,35045.642857142855
152127,35045.642857142855
152128,0.0
152134,35045.642857142855
152142,35045.642857142855
152143,0.0
152152,35045.642857142855
152168,0.0
152201,35045.642857142855
152203,35045.642857142855
152210,35045.642857142855
152215,35045.642857142855
152254,35045.642857142855
152263,35045.642857142855
152272,35045.642857142855
152274,35045.642857142855
152305,35045.642857142855
152306,35045.642857142855
152312,35045.642857142855
152323,35045.642857142855
152327,35045.642857142855
152332,35045.642857142855
152341,35045.642857142855
152342,35045.642857142855
152366,0.0
152381,35045.642857142855
152383,35045.642857142855
152386,0.0
152396,35045.642857142855
152404,35045.642857142855
152411,35045.642857142855
152412,35045.642857142855
152413,35045.642857142855
152441,35045.642857142855
152447,35045.642857142855
152461,35045.642857142855
152467,35045.642857142855
152489,0.0
152506,35045.642857142855
152530,35045.642857142855
152544,35045.642857142855
152547,35045.642857142855
152553,35045.642857142855
152556,0.0
152562,35045.642857142855
152563,35045.642857142855
152568,35045.642857142855
152570,35045.642857142855
152614,35045.642857142855
152617,35045.642857142855
152633,35045.642857142855
152646,35045.642857142855
152665,35045.642857142855
152685,35045.642857142855
152713,35045.642857142855
152714,35045.642857142855
152720,35045.642857142855
152737,35045.642857142855
152761,35045.642857142855
152779,35045.642857142855
152789,35045.642857142855
152809,0.0
152824,35045.642857142855
152825,35045.642857142855
152829,35045.642857142855
152831,35045.642857142855
152840,35045.642857142855
152843,35045.642857142855
152845,35045.642857142855
152866,35045.642857142855
152869,0.0
152883,0.0
152900,0.0
152910,35045.642857142855
152920,35045.642857142855
152923,35045.642857142855
152924,0.0
152925,35045.642857142855
152931,35045.642857142855
152945,0.0
152948,35045.642857142855
152950,35045.642857142855
152962,35045.642857142855
152965,0.0
152968,35045.642857142855
152970,35045.642857142855
152976,35045.642857142855
152979,0.0
152999,0.0
153055,35045.642857142855
153056,35045.642857142855
153074,35045.642857142855
153086,35045.642857142855
153097,35045.642857142855
153113,0.0
153114,35045.642857142855
153123,0.0
153127,35045.642857142855
153131,35045.642857142855
153132,35045.642857142855
153139,35045.642857142855
153141,0.0
153144,35045.642857142855
153147,35045.642857142855
153166,35045.642857142855
153189,35045.642857142855
153193,35045.642857142855
153194,0.0
153196,35045.642857142855
153209,0.0
153211,0.0
153246,35045.642857142855
153262,35045.642857142855
153266,35045.642857142855
153269,35045.642857142855
153271,0.0
153290,0.0
153293,35045.642857142855
153310,35045.642857142855
153316,35045.642857142855
153320,35045.642857142855
153322,35045.642857142855
153323,35045.642857142855
153342,35045.642857142855
153343,35045.642857142855
153368,0.0
153374,0.0
153412,35045.642857142855
153418,35045.642857142855
153427,35045.642857142855
153432,35045.642857142855
153440,35045.642857142855
153441,35045.642857142855
153457,35045.642857142855
153473,35045.642857142855
153502,35045.642857142855
153524,35045.642857142855
153565,35045.642857142855
153578,35045.642857142855
153585,35045.642857142855
153592,35045.642857142855
153611,35045.642857142855
153624,35045.642857142855
153630,35045.642857142855
153632,35045.642857142855
153640,35045.642857142855
153648,35045.642857142855
153649,35045.642857142855
153652,35045.642857142855
153658,35045.642857142855
153678,35045.642857142855
153695,35045.642857142855
153719,0.0
153725,35045.642857142855
153736,0.0
153741,35045.642857142855
153754,35045.642857142855
153759,35045.642857142855
153790,0.0
153801,35045.642857142855
153805,35045.642857142855
153813,35045.642857142855
153826,35045.642857142855
153832,35045.642857142855
153833,35045.642857142855
153859,35045.642857142855
153869,35045.642857142855
153896,35045.642857142855
153930,35045.642857142855
153932,35045.642857142855
153934,35045.642857142855
153948,0.0
153961,35045.642857142855
153973,35045.642857142855
153975,35045.642857142855
153987,35045.642857142855
154017,35045.642857142855
154032,0.0
154045,0.0
154046,35045.642857142855
154047,0.0
154058,35045.642857142855
154061,35045.642857142855
154064,0.0
154065,0.0
154083,35045.642857142855
154110,35045.642857142855
154111,35045.642857142855
154113,35045.642857142855
154120,35045.642857142855
154128,35045.642857142855
154129,35045.642857142855
154143,35045.642857142855
154148,0.0
154150,35045.642857142855
154153,35045.642857142855
154159,35045.642857142855
154176,35045.642857142855
154177,35045.642857142855
154180,35045.642857142855
154192,35045.642857142855
154195,35045.642857142855
154210,35045.642857142855
154213,35045.642857142855
154219,35045.642857142855
154241,35045.642857142855
154261,0.0
154263,0.0
154264,35045.642857142855
154272,35045.642857142855
154274,35045.642857142855
154287,35045.642857142855
154304,35045.642857142855
154309,35045.642857142855
154333,35045.642857142855
154338,0.0
154382,35045.642857142855
154383,35045.642857142855
154406,35045.642857142855
154412,35045.642857142855
154419,35045.642857142855
154422,35045.642857142855
154424,0.0
154429,35045.642857142855
154442,35045.642857142855
154452,35045.642857142855
154455,0.0
154460,0.0
154467,35045.642857142855
154471,0.0
154510,35045.642857142855
154513,0.0
154518,35045.642857142855
154521,35045.642857142855
154528,35045.642857142855
154538,0.0
154546,35045.642857142855
154551,35045.642857142855
154577,35045.642857142855
154590,35045.642857142855
154599,35045.642857142855
154607,35045.642857142855
154622,35045.642857142855
154634,35045.642857142855
154645,35045.642857142855
154648,35045.642857142855
154663,35045.642857142855
154668,0.0
154698,35045.642857142855
154701,0.0
154703,35045.642857142855
154705,35045.642857142855
154716,35045.642857142855
154719,35045.642857142855
154721,0.0
154737,35045.642857142855
154759,35045.642857142855
154764,0.0
154775,35045.642857142855
154789,35045.642857142855
154792,35045.642857142855
154802,0.0
154806,35045.642857142855
154810,35045.642857142855
154822,35045.642857142855
154834,35045.642857142855
154845,35045.642857142855
154847,35045.642857142855
154883,35045.642857142855
154891,0.0
154897,35045.642857142855
154907,35045.642857142855
154911,35045.642857142855
154924,35045.642857142855
154925,35045.642857142855
154949,35045.642857142855
154950,0.0
154961,35045.642857142855
154964,0.0
154971,35045.642857142855
154976,35045.642857142855
154990,35045.642857142855
154994,35045.642857142855
155010,0.0
155019,35045.642857142855
155027,35045.642857142855
155031,35045.642857142855
155043,35045.642857142855
155058,35045.642857142855
155067,35045.642857142855
155085,0.0
155090,35045.642857142855
155096,35045.642857142855
155100,35045.642857142855
155122,35045.642857142855
155125,35045.642857142855
155127,0.0
155130,35045.642857142855
155138,35045.642857142855
155156,35045.642857142855
155158,35045.642857142855
155166,0.0
155167,35045.642857142855
155168,35045.642857142855
155182,35045.642857142855
155184,35045.642857142855
155188,0.0
155197,0.0
155207,35045.642857142855
155238,35045.642857142855
155247,35045.642857142855
155248,35045.642857142855
155250,35045.642857142855
155276,35045.642857142855
155280,35045.642857142855
155281,35045.642857142855
155332,35045.642857142855
155335,35045.642857142855
155338,35045.642857142855
155339,35045.642857142855
155345,35045.642857142855
155356,35045.642857142855
155372,35045.642857142855
155374,35045.642857142855
155380,35045.642857142855
155385,35045.642857142855
155390,0.0
155413,0.0
155430,35045.642857142855
155435,35045.642857142855
155437,35045.642857142855
155443,0.0
155453,35045.642857142855
155454,0.0
155456,35045.642857142855
155461,35045.642857142855
155466,35045.642857142855
155477,35045.642857142855
155493,35045.642857142855
155512,0.0
155541,35045.642857142855
155549,35045.642857142855
155561,35045.642857142855
155572,35045.642857142855
155581,35045.642857142855
155584,35045.642857142855
155587,35045.642857142855
155589,35045.642857142855
155594,35045.642857142855
155595,35045.642857142855
155604,35045.642857142855
155615,35045.642857142855
155617,35045.642857142855
155641,35045.642857142855
155644,35045.642857142855
155647,0.0
155648,35045.642857142855
155652,35045.642857142855
155659,35045.642857142855
155662,0.0
155689,35045.642857142855
155693,35045.642857142855
155712,35045.642857142855
155718,35045.642857142855
155723,35045.642857142855
155737,35045.642857142855
155749,35045.642857142855
155767,35045.642857142855
155770,35045.642857142855
155773,35045.642857142855
155786,35045.642857142855
155789,35045.642857142855
155816,35045.642857142855
155819,35045.642857142855
155827,35045.642857142855
155829,35045.642857142855
155835,35045.642857142855
155836,35045.642857142855
155838,35045.642857142855
155845,35045.642857142855
155849,35045.642857142855
155866,35045.642857142855
155869,35045.642857142855
155876,35045.642857142855
155885,35045.642857142855
155894,35045.642857142855
155927,35045.642857142855
155932,0.0
155937,0.0
155961,35045.642857142855
155983,0.0
155986,35045.642857142855
155989,35045.642857142855
155992,0.0
155996,35045.642857142855
156002,35045.642857142855
156004,35045.642857142855
156012,0.0
156025,35045.642857142855
156049,35045.642857142855
156050,0.0
156058,35045.642857142855
156086,35045.642857142855
156088,35045.642857142855
156096,35045.642857142855
156098,35045.642857142855
156106,35045.642857142855
156115,35045.642857142855
156128,35045.642857142855
156133,35045.642857142855
156149,35045.642857142855
156151,35045.642857142855
156207,35045.642857142855
156213,0.0
156214,35045.642857142855
156216,0.0
156229,0.0
156252,35045.642857142855
156256,35045.642857142855
156271,35045.642857142855
156311,35045.642857142855
156314,0.0
156321,35045.642857142855
156355,35045.642857142855
156357,35045.642857142855
156358,35045.642857142855
156359,35045.642857142855
156360,35045.642857142855
156362,35045.642857142855
156394,35045.642857142855
156402,35045.642857142855
156421,0.0
156429,0.0
156431,35045.642857142855
156442,35045.642857142855
156443,35045.642857142855
156455,35045.642857142855
156468,35045.642857142855
156475,35045.642857142855
156480,35045.642857142855
156498,35045.642857142855
156503,35045.642857142855
156507,35045.642857142855
156510,35045.642857142855
156541,35045.642857142855
156566,0.0
156570,35045.642857142855
156573,0.0
156578,0.0
156590,35045.642857142855
156599,35045.642857142855
156603,35045.642857142855
156612,35045.642857142855
156618,35045.642857142855
156619,35045.642857142855
156627,35045.642857142855
156628,35045.642857142855
156647,35045.642857142855
156653,35045.642857142855
156681,0.0
156694,35045.642857142855
156701,0.0
156709,35045.642857142855
156723,35045.642857142855
156754,35045.642857142855
156755,35045.642857142855
156756,35045.642857142855
156762,35045.642857142855
156785,35045.642857142855
156787,35045.642857142855
156788,35045.642857142855
156798,0.0
156800,35045.642857142855
156833,35045.642857142855
156850,0.0
156851,0.0
156867,0.0
156869,0.0
156872,0.0
156887,35045.642857142855
156904,35045.642857142855
156905,35045.642857142855
156907,35045.642857142855
156910,35045.642857142855
156913,35045.642857142855
156920,35045.642857142855
156923,35045.642857142855
156924,35045.642857142855
156925,35045.642857142855
156927,35045.642857142855
156935,0.0
156952,35045.642857142855
156990,0.0
156991,35045.642857142855
156993,35045.642857142855
156999,35045.642857142855
157003,0.0
157033,35045.642857142855
157035,35045.642857142855
157050,35045.642857142855
157056,35045.642857142855
157063,0.0
157076,35045.642857142855
157082,35045.642857142855
157087,35045.642857142855
157090,0.0
157097,0.0
157104,35045.642857142855
157112,35045.642857142855
157121,35045.642857142855
157124,0.0
157145,0.0
157153,35045.642857142855
157155,35045.642857142855
157165,35045.642857142855
157167,35045.642857142855
157170,35045.642857142855
157174,35045.642857142855
157175,35045.642857142855
157186,35045.642857142855
157187,35045.642857142855
157196,35045.642857142855
157197,35045.642857142855
157205,35045.642857142855
157209,35045.642857142855
157220,35045.642857142855
157222,35045.642857142855
157226,35045.642857142855
157236,35045.642857142855
157239,35045.642857142855
157242,35045.642857142855
157267,35045.642857142855
157270,0.0
157272,0.0
157290,35045.642857142855
157291,35045.642857142855
157304,0.0
157305,35045.642857142855
157340,35045.642857142855
157349,0.0
157356,35045.642857142855
157357,35045.642857142855
157360,0.0
157370,35045.642857142855
157382,35045.642857142855
157405,35045.642857142855
157413,35045.642857142855
157414,35045.642857142855
157449,35045.642857142855
157457,35045.642857142855
157463,0.0
157480,35045.642857142855
157495,0.0
157533,35045.642857142855
157537,35045.642857142855
157557,35045.642857142855
157566,35045.642857142855
157567,35045.642857142855
157572,35045.642857142855
157583,0.0
157592,35045.642857142855
157611,0.0
157621,35045.642857142855
157635,35045.642857142855
157663,0.0
157676,0.0
157678,35045.642857142855
157679,35045.642857142855
157684,35045.642857142855
157703,35045.642857142855
157707,35045.642857142855
157728,35045.642857142855
157733,35045.642857142855
157738,35045.642857142855
157741,35045.642857142855
157780,0.0
157782,0.0
157791,35045.642857142855
157805,0.0
157806,35045.642857142855
157807,35045.642857142855
157823,35045.642857142855
157832,35045.642857142855
157844,0.0
157846,35045.642857142855
157848,35045.642857142855
157852,35045.642857142855
157859,35045.642857142855
157871,35045.642857142855
157873,0.0
157877,35045.642857142855
157893,35045.642857142855
157917,35045.642857142855
157933,35045.642857142855
157934,0.0
157939,35045.642857142855
157943,0.0
157949,35045.642857142855
157962,35045.642857142855
157978,35045.642857142855
157981,35045.642857142855
157994,35045.642857142855
158013,35045.642857142855
158016,35045.642857142855
158034,35045.642857142855
158044,35045.642857142855
158064,35045.642857142855
158078,35045.642857142855
158089,35045.642857142855
158094,35045.642857142855
158103,35045.642857142855
158108,0.0
158111,35045.642857142855
158113,35045.642857142855
158117,35045.642857142855
158119,35045.642857142855
158124,35045.642857142855
158153,35045.642857142855
158176,35045.642857142855
158186,0.0
158202,35045.642857142855
158203,35045.642857142855
158215,35045.642857142855
158220,35045.642857142855
158232,35045.642857142855
158238,0.0
158254,35045.642857142855
158290,35045.642857142855
158296,35045.642857142855
158298,35045.642857142855
158301,35045.642857142855
158310,0.0
158336,35045.642857142855
158339,35045.642857142855
158347,0.0
158349,35045.642857142855
158354,35045.642857142855
158356,0.0
158366,35045.642857142855
158372,35045.642857142855
158377,35045.642857142855
158384,35045.642857142855
158400,35045.642857142855
158401,35045.642857142855
158406,35045.642857142855
158413,35045.642857142855
158422,35045.642857142855
158434,0.0
158459,35045.642857142855
158481,0.0
158485,35045.642857142855
158491,0.0
158500,35045.642857142855
158501,35045.642857142855
158513,35045.642857142855
158518,35045.642857142855
158521,35045.642857142855
158523,35045.642857142855
158525,0.0
158548,35045.642857142855
158552,35045.642857142855
158580,35045.642857142855
158593,35045.642857142855
158594,35045.642857142855
158610,35045.642857142855
158623,35045.642857142855
158630,35045.642857142855
158648,35045.642857142855
158680,35045.642857142855
158683,35045.642857142855
158687,0.0
158708,0.0
158739,35045.642857142855
158742,35045.642857142855
158746,35045.642857142855
158747,35045.642857142855
158759,35045.642857142855
158760,0.0
158773,35045.642857142855
158788,35045.642857142855
158803,35045.642857142855
158834,0.0
158845,35045.642857142855
158850,35045.642857142855
158865,35045.642857142855
158867,0.0
158875,0.0
158896,35045.642857142855
158897,35045.642857142855
158928,35045.642857142855
158935,35045.642857142855
158940,0.0
158955,35045.642857142855
158985,35045.642857142855
158987,35045.642857142855
158998,0.0
159015,35045.642857142855
159025,35045.642857142855
159026,35045.642857142855
159041,35045.642857142855
159046,35045.642857142855
159049,35045.642857142855
159081,35045.642857142855
159091,0.0
159101,0.0
159106,35045.642857142855
159115,35045.642857142855
159140,35045.642857142855
159144,35045.642857142855
159149,35045.642857142855
159160,35045.642857142855
159167,0.0
159186,0.0
159188,35045.642857142855
159196,35045.642857142855
159198,35045.642857142855
159204,35045.642857142855
159220,35045.642857142855
159242,35045.642857142855
159250,35045.642857142855
159272,35045.642857142855
159276,35045.642857142855
159290,35045.642857142855
159291,35045.642857142855
159310,35045.642857142855
159320,35045.642857142855
159328,35045.642857142855
159333,35045.642857142855
159337,35045.642857142855
159346,35045.642857142855
159358,35045.642857142855
159386,35045.642857142855
159417,0.0
159432,35045.642857142855
159459,35045.642857142855
159490,35045.642857142855
159492,35045.642857142855
159495,35045.642857142855
159504,35045.642857142855
159520,35045.642857142855
159566,35045.642857142855
159573,35045.642857142855
159580,35045.642857142855
159585,35045.642857142855
159596,35045.642857142855
159598,35045.642857142855
159613,35045.642857142855
159623,35045.642857142855
159624,35045.642857142855
159628,35045.642857142855
159639,35045.642857142855
159641,35045.642857142855
159644,35045.642857142855
159648,35045.642857142855
159659,35045.642857142855
159667,35045.642857142855
159678,35045.642857142855
159680,35045.642857142855
159701,35045.642857142855
159716,0.0
159719,0.0
159726,35045.642857142855
159727,35045.642857142855
159731,35045.642857142855
159732,35045.642857142855
159735,35045.642857142855
159746,35045.642857142855
159749,35045.642857142855
159758,35045.642857142855
159769,0.0
159771,35045.642857142855
159792,35045.642857142855
159796,35045.642857142855
159806,35045.642857142855
159810,0.0
159816,35045.642857142855
159817,35045.642857142855
159824,35045.642857142855
159833,35045.642857142855
159841,35045.642857142855
159844,35045.642857142855
159862,35045.642857142855
159865,35045.642857142855
159881,35045.642857142855
159901,0.0
159905,0.0
159906,35045.642857142855
159916,35045.642857142855
159931,35045.642857142855
159943,35045.642857142855
159948,35045.642857142855
159962,35045.642857142855
159967,35045.642857142855
159981,35045.642857142855
160025,0.0
160036,35045.642857142855
160048,35045.642857142855
160066,35045.642857142855
160070,35045.642857142855
160074,35045.642857142855
160078,35045.642857142855
160093,0.0
160107,35045.642857142855
160108,35045.642857142855
160119,35045.642857142855
160121,35045.642857142855
160130,0.0
160146,35045.642857142855
160152,35045.642857142855
160168,35045.642857142855
160181,35045.642857142855
160194,35045.642857142855
160210,35045.642857142855
160215,35045.642857142855
160233,35045.642857142855
160243,35045.642857142855
160265,0.0
160268,35045.642857142855
160270,35045.642857142855
160272,35045.642857142855
160276,35045.642857142855
160278,35045.642857142855
160282,35045.642857142855
160283,0.0
160290,35045.642857142855
160301,35045.642857142855
160305,35045.642857142855
160314,0.0
160318,35045.642857142855
160320,35045.642857142855
160324,35045.642857142855
160327,35045.642857142855
160330,35045.642857142855
160350,0.0
160351,35045.642857142855
160352,0.0
160355,35045.642857142855
160356,0.0
160358,35045.642857142855
160372,35045.642857142855
160388,35045.642857142855
160396,0.0
160413,35045.642857142855
160429,35045.642857142855
160454,0.0
160455,0.0
160470,35045.642857142855
160487,0.0
160496,35045.642857142855
160503,35045.642857142855
160510,35045.642857142855
160518,35045.642857142855
160520,35045.642857142855
160529,35045.642857142855
160535,35045.642857142855
160536,35045.642857142855
160555,35045.642857142855
160559,35045.642857142855
160561,35045.642857142855
160582,35045.642857142855
160589,35045.642857142855
160604,35045.642857142855
160613,35045.642857142855
160621,0.0
160639,35045.642857142855
160645,35045.642857142855
160665,35045.642857142855
160677,35045.642857142855
160679,0.0
160680,35045.642857142855
160683,35045.642857142855
160685,35045.642857142855
160691,35045.642857142855
160736,0.0
160755,35045.642857142855
160756,35045.642857142855
160766,35045.642857142855
160795,35045.642857142855
160801,0.0
160804,35045.642857142855
160828,0.0
160861,35045.642857142855
160862,35045.642857142855
160869,35045.642857142855
160872,35045.642857142855
160906,35045.642857142855
160909,35045.642857142855
160919,35045.642857142855
160949,35045.642857142855
160954,35045.642857142855
160955,35045.642857142855
160964,35045.642857142855
160972,35045.642857142855
160984,35045.642857142855
160985,35045.642857142855
160986,0.0
161030,35045.642857142855
161033,0.0
161045,35045.642857142855
161054,35045.642857142855
161058,35045.642857142855
161063,35045.642857142855
161073,35045.642857142855
161095,35045.642857142855
161105,35045.642857142855
161132,35045.642857142855
161134,35045.642857142855
161138,35045.642857142855
161158,35045.642857142855
161162,0.0
161163,35045.642857142855
161174,35045.642857142855
161188,35045.642857142855
161224,35045.642857142855
161229,35045.642857142855
161231,35045.642857142855
161233,35045.642857142855
161234,35045.642857142855
161246,35045.642857142855
161247,0.0
161249,35045.642857142855
161255,35045.642857142855
161274,35045.642857142855
161285,35045.642857142855
161289,0.0
161307,35045.642857142855
161310,35045.642857142855
161318,35045.642857142855
161346,35045.642857142855
161348,35045.642857142855
161349,35045.642857142855
161352,0.0
161361,0.0
161363,35045.642857142855
161366,35045.642857142855
161392,35045.642857142855
161393,35045.642857142855
161402,35045.642857142855
161405,35045.642857142855
161409,0.0
161410,35045.642857142855
161411,35045.642857142855
161419,35045.642857142855
161421,35045.642857142855
161430,35045.642857142855
161443,35045.642857142855
161445,0.0
161446,35045.642857142855
161447,35045.642857142855
161451,0.0
161459,0.0
161466,35045.642857142855
161471,35045.642857142855
161476,35045.642857142855
161490,35045.642857142855
161492,35045.642857142855
161497,0.0
161506,0.0
161509,35045.642857142855
161513,35045.642857142855
161527,35045.642857142855
161529,35045.642857142855
161533,35045.642857142855
161537,0.0
161547,35045.642857142855
161550,0.0
161561,0.0
